"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20151",2793815,8,0,"1","170","D","12","D",50,"D"
"20151",2793855,4,0,"1","170","D","12","D",600,"D"
"20151",2793855,5,0,"1","160","D","11","D",120,"D"
"20151",2793855,6,0,"1","160","D","12","D",240,"D"
"20151",2793955,7,0,"1","170","D","12","D",300,"D"
"20151",2793955,8,0,"1","170","D","12","D",50,"D"
"20151",2793955,9,0,"1","160","D","11","D",275,"D"
"20151",2793955,10,0,"1","160","D","12","D",400,"D"
"20151",2793955,11,0,"2","130","D","11","D",300,"D"
"20151",2793985,1,0,"1","160","D","01","D",135,"D"
"20151",2794005,9,0,"1","170","D","12","D",2000,"D"
"20151",2794005,10,0,"1","160","D","12","D",78,"D"
"20151",2794015,13,0,"1","170","D","12","D",500,"D"
"20151",2794015,14,0,"1","150","D","13","D",600,"D"
"20151",2794015,15,0,"1","160","D","01","D",25,"D"
"20151",2794015,16,0,"2","160","D","11","D",25,"D"
"20151",2794075,1,0,"1","100","D","13","D",433,"F"
"20151",2794075,2,0,"1","170","D","12","D",398,"F"
"20151",2794095,6,0,"1","170","D","12","D",150,"D"
"20151",2794155,14,0,"1","170","D","12","D",450,"D"
"20151",2794155,15,0,"1","170","D","12","D",310,"D"
"20151",2794155,16,0,"1","160","D","13","D",450,"D"
"20151",2794165,11,0,"1","140","D","13","D",200,"D"
"20151",2794165,12,0,"1","150","D","13","D",753,"D"
"20151",2794165,13,0,"1","130","D","13","D",1469,"D"
"20151",2794175,1,0,"1","160","D","13","D",3,"D"
"20151",2794205,8,0,"1","160","D","12","D",80,"D"
"20151",2794275,7,0,"1","170","D","12","D",300,"D"
"20151",2794275,8,0,"1","150","D","12","D",50,"D"
"20151",2794275,9,0,"1","160","D","12","D",50,"D"
"20151",2794315,16,0,"1","170","D","13","D",15,"D"
"20151",2794315,17,0,"1","130","D","12","D",350,"D"
"20151",2794315,18,0,"1","160","D","12","D",275,"D"
"20151",2794315,19,0,"1","160","D","11","D",300,"D"
"20151",2794315,20,0,"1","150","D","13","D",25,"D"
"20151",2794335,6,0,"1","170","D","12","D",100,"D"
"20151",2794335,7,0,"1","170","D","01","D",55,"D"
"20151",2794335,8,0,"1","130","D","01","D",50,"D"
"20151",2794335,9,0,"1","130","D","12","D",50,"D"
"20151",2794365,3,0,"1","160","D","12","D",50,"D"
"20151",2794365,4,0,"1","130","D","12","D",1000,"D"
"20151",2794405,5,0,"1","150","D","13","D",100,"D"
"20151",2794455,3,0,"1","170","D","12","D",23200,"D"
"20151",2794455,4,0,"1","150","D","12","D",1300,"D"
"20151",2794455,5,0,"1","160","D","12","D",50000,"D"
"20151",2794485,3,0,"1","150","D","12","D",200,"D"
"20151",2794485,4,0,"1","150","D","01","D",200,"D"
"20151",2794635,1,0,"1","150","D","13","D",900,"D"
"20151",2794755,3,0,"1","170","D","12","D",400,"D"
"20151",2794855,4,0,"1","150","D","13","D",350,"D"
"20151",2794855,5,0,"1","160","D","12","D",400,"D"
"20151",2794875,7,0,"1","170","D","12","D",1010,"D"
"20151",2794895,3,0,"1","160","D","11","D",20,"D"
"20151",2794895,4,0,"1","160","D","12","D",30,"D"
"20151",2794955,4,0,"1","160","D","13","D",50,"D"
"20151",2795095,6,0,"1","170","D","11","D",125,"D"
"20151",2795095,7,0,"2","160","D","11","D",50,"D"
"20151",2795165,17,0,"1","170","D","13","D",10,"D"
"20151",2795165,18,0,"1","170","D","13","D",35,"D"
"20151",2795165,19,0,"1","160","D","13","D",20,"D"
"20151",2795165,20,0,"1","160","D","12","D",20,"D"
"20151",2795165,21,0,"1","160","D","12","D",25,"D"
"20151",2795165,22,0,"1","160","D","12","D",15,"D"
"20151",2795165,23,0,"1","160","D","12","D",10,"D"
"20151",2795165,24,0,"1","150","D","01","D",225,"D"
"20151",2795165,25,0,"1","150","D","11","D",225,"D"
"20151",2795165,26,0,"1","150","D","12","D",250,"D"
"20151",2795195,1,0,"1","170","D","13","D",20,"D"
"20151",2795205,5,0,"1","160","D","12","D",150,"D"
"20151",2795205,6,0,"1","160","D","12","D",250,"D"
"20151",2795245,3,0,"1","150","D","13","D",150,"D"
"20151",2795295,5,0,"1","170","D","12","D",1000,"D"
"20151",2795315,3,0,"1","130","D","13","D",2500,"D"
"20151",2795335,3,0,"1","170","D","12","D",700,"D"
"20151",2795365,3,0,"1","170","D","13","D",250,"D"
"20151",2795365,4,0,"1","150","D","13","D",20,"D"
"20151",2795375,14,0,"1","170","D","12","D",400,"D"
"20151",2795375,15,0,"1","160","D","13","D",10,"D"
"20151",2795375,16,0,"1","160","D","13","D",10,"D"
"20151",2795465,10,0,"1","150","D","13","D",30,"D"
"20151",2795465,11,0,"1","160","D","11","D",50,"D"
"20151",2795505,1,0,"1","170","D","12","D",50,"D"
"20151",2795515,6,0,"1","170","D","01","D",30,"D"
"20151",2795515,7,0,"1","150","D","11","D",699,"D"
"20151",2795515,8,0,"1","150","D","01","D",208,"D"
"20151",2795515,9,0,"1","150","D","12","D",200,"D"
"20151",2795625,2,0,"1","160","D","11","D",249,"F"
"20151",2795625,3,0,"1","160","D","12","D",249,"F"
"20151",2795695,3,0,"1","150","D","13","D",80,"D"
"20151",2795885,1,0,"1","150","D","13","D",45,"D"
"20151",2795945,3,0,"1","170","D","11","D",25,"D"
"20151",2795945,4,0,"1","160","D","13","D",5,"D"
"20151",2795945,5,0,"1","160","D","01","D",25,"D"
"20151",2796055,1,0,"1","150","D","13","D",250,"D"
"20151",2796085,6,0,"1","170","D","12","D",100,"D"
"20151",2796085,7,0,"1","150","D","12","D",60,"D"
"20151",2796085,8,0,"2","150","D","11","D",50,"D"
"20151",2796175,1,0,"1","150","D","13","D",100,"D"
"20151",2796235,18,0,"1","170","D","12","D",1000,"D"
"20151",2796235,19,0,"1","170","D","01","D",100,"D"
"20151",2796245,15,0,"1","160","D","11","D",50,"D"
"20151",2796245,16,0,"1","150","D","13","D",400,"D"
"20151",2796265,2,0,"1","150","D","13","D",140,"D"
"20151",2796375,1,0,"1","150","D","13","D",90,"D"
"20151",2796455,9,0,"1","170","D","01","D",100,"D"
"20151",2796455,10,0,"1","150","D","13","D",50,"D"
"20151",2796455,11,0,"1","160","D","13","D",2,"D"
"20151",2796485,1,0,"1","150","D","13","D",161,"F"
"20151",2796565,2,0,"1","150","D","13","D",30,"D"
"20151",2796565,3,0,"1","160","D","01","D",25,"D"
"20151",2796595,8,0,"1","160","D","13","D",10,"D"
"20151",2796595,9,0,"1","160","D","11","D",70,"D"
"20151",2796605,7,0,"2","160","D","11","D",200,"D"
"20151",2796635,1,0,"1","150","D","13","D",25,"D"
"20151",2796735,1,0,"1","170","D","11","D",160,"D"
"20151",2796735,2,0,"1","170","D","12","D",100,"D"
"20151",2796765,4,0,"1","170","D","12","D",100,"D"
"20151",2796765,5,0,"1","150","D","13","D",300,"D"
"20151",2796765,6,0,"1","160","D","12","D",30,"D"
"20151",2796765,7,0,"1","160","D","13","D",10,"D"
"20151",2796795,5,0,"1","110","D","13","D",720,"D"
"20151",2796885,4,0,"1","160","D","01","D",35,"D"
"20151",2796885,5,0,"1","140","D","01","D",40,"D"
"20151",2796925,5,0,"1","150","D","13","D",200,"D"
"20151",2796945,7,0,"1","160","D","13","D",50,"D"
"20151",2796945,8,0,"1","150","D","13","D",50,"D"
"20151",2796965,5,0,"1","170","D","12","D",440,"D"
"20151",2796965,6,0,"1","160","D","12","D",10,"D"
"20151",2797055,3,0,"2","170","D","11","D",100,"D"
"20151",2797065,4,0,"1","160","D","13","D",40,"D"
"20151",2797095,2,0,"1","150","D","13","D",170,"D"
"20151",2797155,3,0,"1","170","D","12","D",400,"D"
"20151",2797215,4,0,"1","150","D","13","D",129,"D"
"20151",2797315,4,0,"1","110","D","13","D",150,"D"
"20151",2797325,1,0,"1","150","D","13","D",25,"D"
"20151",2797375,3,0,"1","160","D","13","D",30,"D"
"20151",2797405,10,0,"1","170","D","12","D",100,"D"
"20151",2797405,11,0,"1","150","D","12","D",100,"D"
"20151",2797475,9,0,"1","150","D","13","D",430,"D"
"20151",2797525,10,0,"1","150","D","13","D",2000,"D"
"20151",2797555,6,0,"1","170","D","12","D",600,"D"
"20151",2797555,7,0,"1","160","D","12","D",400,"D"
"20151",2797555,8,0,"2","160","D","11","D",100,"D"
"20151",2797565,2,0,"1","170","D","12","D",80,"D"
"20151",2797585,3,0,"1","170","D","12","D",1000,"D"
"20151",2797585,4,0,"1","170","D","01","D",60,"D"
"20151",2797625,1,0,"1","110","D","13","D",1200,"D"
"20151",2797635,1,0,"1","150","D","13","D",200,"D"
"20151",2797655,8,0,"1","170","D","12","D",300,"D"
"20151",2797675,5,0,"1","170","D","13","D",240,"D"
"20151",2797675,6,0,"1","150","D","13","D",110,"D"
"20151",2797685,3,0,"1","160","D","13","D",5,"D"
"20151",2797695,5,0,"1","170","D","13","D",35,"D"
"20151",2797735,8,0,"1","170","D","12","D",400,"D"
"20151",2797735,9,0,"1","160","D","13","D",100,"D"
"20151",2797805,1,0,"1","150","D","13","D",200,"D"
"20151",2797835,6,0,"1","170","D","12","D",200,"D"
"20151",2797835,7,0,"1","160","D","11","D",50,"D"
"20151",2797835,8,0,"1","160","D","11","D",75,"D"
"20151",2797885,1,0,"1","160","D","12","D",500,"D"
"20151",2797895,3,0,"2","160","D","11","D",400,"D"
"20151",2797915,3,0,"1","150","D","13","D",30,"D"
"20151",2798005,5,0,"1","170","D","12","D",700,"D"
"20151",2798045,4,0,"1","150","D","13","D",10,"D"
"20151",2798065,1,0,"1","170","D","12","D",30,"D"
"20151",2798075,9,0,"1","170","D","11","D",30,"D"
"20151",2798075,10,0,"1","170","D","12","D",114,"D"
"20151",2798075,11,0,"1","170","D","01","D",51,"D"
"20151",2798075,12,0,"1","160","D","11","D",150,"D"
"20151",2798075,13,0,"1","160","D","12","D",50,"D"
"20151",2798075,14,0,"1","160","D","01","D",50,"D"
"20151",2798085,4,0,"1","150","D","13","D",20,"D"
"20151",2798125,1,0,"1","170","D","12","D",300,"D"
"20151",2798185,7,0,"1","170","D","12","D",200,"D"
"20151",2798185,8,0,"1","110","D","13","D",420,"D"
"20151",2798205,11,0,"1","150","D","13","D",20,"D"
"20151",2798225,5,0,"1","100","D","13","D",400,"D"
"20151",2798235,4,0,"1","170","D","01","D",50,"D"
"20151",2798275,6,0,"1","160","D","12","D",20,"D"
"20151",2798315,2,0,"1","170","D","12","D",200,"D"
"20151",2798315,3,0,"1","150","D","13","D",60,"D"
"20151",2798335,3,0,"1","110","D","13","D",200,"D"
"20151",2798375,4,0,"1","170","D","12","D",75,"D"
"20151",2798395,1,0,"1","150","D","13","D",20,"D"
"20151",2798405,16,0,"1","170","D","13","D",10,"D"
"20151",2798405,17,0,"1","170","D","13","D",15,"D"
"20151",2798425,7,0,"1","100","D","01","D",2800,"D"
"20151",2798525,11,0,"1","170","D","12","D",100,"D"
"20151",2798525,12,0,"1","100","D","12","D",60,"D"
"20151",2798525,13,0,"2","130","D","11","D",36,"D"
"20151",2798555,1,0,"1","160","D","11","D",1000,"D"
"20151",2798665,2,0,"1","160","D","01","D",275,"D"
"20151",2798675,2,0,"1","150","D","13","D",50,"D"
"20151",2798695,2,0,"1","100","D","11","D",300,"D"
"20151",2798695,3,0,"1","150","D","13","D",125,"D"
"20151",2798695,4,0,"1","160","D","13","D",50,"D"
"20151",2798735,4,0,"1","160","D","13","D",50,"D"
"20151",2798735,5,0,"1","150","D","13","D",150,"D"
"20151",2798805,6,0,"1","170","D","12","D",500,"D"
"20151",2798805,7,0,"1","150","D","13","D",50,"D"
"20151",2798835,5,0,"1","160","D","13","D",5,"D"
"20151",2798885,4,0,"1","170","D","12","D",20,"D"
"20151",2798885,5,0,"1","150","D","13","D",30,"D"
"20151",2798925,2,0,"1","170","D","01","D",60,"D"
"20151",2798925,3,0,"1","150","D","13","D",15,"D"
"20151",2798975,3,0,"1","150","D","13","D",400,"D"
"20151",2798985,4,0,"1","150","D","13","D",10,"D"
"20151",2799035,3,0,"1","170","D","12","D",300,"D"
"20151",2799035,4,0,"1","140","D","01","D",100,"D"
"20151",2799035,5,0,"1","150","D","13","D",170,"D"
"20151",2799135,4,0,"1","170","D","12","D",200,"D"
"20151",2799135,5,0,"1","150","D","13","D",60,"D"
"20151",2799135,6,0,"1","160","D","12","D",20,"D"
"20151",2799145,7,0,"1","170","D","13","D",300,"D"
"20151",2799195,6,0,"1","100","D","13","D",125,"D"
"20151",2799195,7,0,"1","150","D","13","D",100,"D"
"20151",2799235,2,0,"1","160","D","13","D",10,"D"
"20151",2799255,14,0,"1","170","D","12","D",50,"D"
"20151",2799255,15,0,"1","160","D","01","D",140,"D"
"20151",2799355,12,0,"1","150","D","13","D",6,"D"
"20151",2799355,13,0,"1","150","D","13","D",50,"D"
"20151",2799455,20,0,"1","170","D","01","D",40,"D"
"20151",2799455,21,0,"1","160","D","13","D",20,"D"
"20151",2799475,4,0,"1","170","D","13","D",600,"D"
"20151",2799475,5,0,"1","160","D","12","D",20,"D"
"20151",2799475,6,0,"2","170","D","11","D",10,"D"
"20151",2799495,9,0,"1","150","D","13","D",100,"D"
"20151",2799555,3,0,"1","150","D","13","D",52,"D"
"20151",2799575,2,0,"1","150","D","13","D",25,"D"
"20151",2799575,3,0,"1","160","D","13","D",5,"D"
"20151",2799605,1,0,"1","150","D","13","D",300,"D"
"20151",2799625,1,0,"1","150","D","13","D",550,"D"
"20151",2799625,2,0,"1","160","D","13","D",50,"D"
"20151",2799675,9,0,"1","150","D","13","D",225,"D"
"20151",2799675,10,0,"1","160","D","12","D",150,"D"
"20151",2799685,1,0,"1","150","D","13","D",90,"D"
"20151",2799695,2,0,"1","110","D","13","D",1100,"D"
"20151",2799715,3,0,"1","150","D","13","D",50,"D"
"20151",2799715,4,0,"2","170","D","11","D",250,"D"
"20151",2799715,5,0,"2","170","D","11","D",40,"D"
"20151",2799775,2,0,"1","170","D","13","D",200,"D"
"20151",2799835,6,0,"1","170","D","12","D",325,"D"
"20151",2799865,12,0,"1","150","D","12","D",35,"D"
"20151",2799885,2,0,"1","110","D","13","D",120,"D"
"20151",2799895,2,0,"1","160","D","13","D",50,"D"
"20151",2799905,4,0,"1","170","D","13","D",20,"D"
"20151",2799935,4,0,"1","110","D","13","D",448,"D"
"20151",2799965,3,0,"1","150","D","13","D",5,"D"
"20151",2799995,3,0,"1","160","D","12","D",5,"D"
"20151",2800005,1,0,"1","150","D","13","D",20,"D"
"20151",2800005,2,0,"1","160","D","12","D",50,"D"
"20151",2800005,3,0,"1","160","D","12","D",55,"D"
"20151",2800065,3,0,"1","150","D","13","D",170,"D"
"20151",2800075,5,0,"1","110","D","13","D",1200,"D"
"20151",2800075,6,0,"1","120","D","13","D",1080,"D"
"20151",2800095,5,0,"1","150","D","13","D",10,"D"
"20151",2800095,6,0,"1","160","D","11","D",20,"D"
"20151",2800145,7,0,"1","100","D","12","D",1400,"D"
"20151",2800175,27,0,"1","170","D","12","D",800,"D"
"20151",2800175,28,0,"1","170","D","01","D",50,"D"
"20151",2800175,29,0,"1","150","D","13","D",70,"D"
"20151",2800175,30,0,"1","160","D","12","D",5,"D"
"20151",2800185,5,0,"1","170","D","12","D",75,"D"
"20151",2800235,4,0,"1","150","D","13","D",100,"D"
"20151",2800265,13,0,"1","170","D","12","D",50,"D"
"20151",2800265,14,0,"1","160","D","12","D",15,"D"
"20151",2800295,19,0,"1","170","D","12","D",25,"D"
"20151",2800295,20,0,"1","170","D","12","D",40,"D"
"20151",2800315,2,0,"1","150","D","13","D",150,"D"
"20151",2800335,6,0,"1","170","D","11","D",400,"D"
"20151",2800335,7,0,"1","170","D","12","D",400,"D"
"20151",2800355,5,0,"1","160","D","12","D",20000,"D"
"20151",2800385,8,0,"1","170","D","12","D",25,"D"
"20151",2800385,9,0,"1","170","D","01","D",190,"D"
"20151",2800415,11,0,"1","170","D","12","D",50,"D"
"20151",2800415,12,0,"1","160","D","13","D",84,"F"
"20151",2800425,6,0,"1","150","D","12","D",810,"D"
"20151",2800425,7,0,"1","150","D","01","D",680,"D"
"20151",2800425,8,0,"2","150","D","11","D",1150,"D"
"20151",2800445,9,0,"1","170","D","12","D",200,"D"
"20151",2800445,10,0,"1","160","D","12","D",200,"D"
"20151",2800475,6,0,"1","170","D","13","D",1000,"D"
"20151",2800515,2,0,"1","110","D","13","D",400,"D"
"20151",2800515,3,0,"1","150","D","13","D",20,"D"
"20151",2800545,4,0,"1","150","D","13","D",350,"D"
"20151",2800635,6,0,"1","160","D","01","D",150,"D"
"20151",2800635,7,0,"2","160","D","11","D",150,"D"
"20151",2800665,2,0,"1","170","D","13","D",100,"D"
"20151",2800665,3,0,"1","160","D","12","D",50,"D"
"20151",2800665,4,0,"1","160","D","01","D",50,"D"
"20151",2800725,10,0,"1","160","D","12","D",650,"D"
"20151",2800765,5,0,"1","170","D","12","D",200,"D"
"20151",2800765,6,0,"1","160","D","12","D",10,"D"
"20151",2800795,1,0,"1","150","D","13","D",140,"D"
"20151",2800795,2,0,"1","150","D","13","D",25,"D"
"20151",2800795,3,0,"1","150","D","13","D",40,"D"
"20151",2800915,4,0,"1","160","D","11","D",20,"D"
"20151",2800925,1,0,"1","150","D","13","D",171,"F"
"20151",2801015,2,0,"1","170","D","12","D",250,"D"
"20151",2801045,6,0,"1","150","D","13","D",100,"D"
"20151",2801065,7,0,"1","170","D","12","D",70,"D"
"20151",2801065,8,0,"1","150","D","12","D",25,"D"
"20151",2801085,3,0,"1","170","D","11","D",90,"D"
"20151",2801085,4,0,"1","170","D","12","D",300,"D"
"20151",2801085,5,0,"1","170","D","01","D",90,"D"
"20151",2801085,6,0,"1","150","D","11","D",20,"D"
"20151",2801085,7,0,"1","150","D","12","D",170,"D"
"20151",2801085,8,0,"1","150","D","01","D",60,"D"
"20151",2801085,9,0,"2","150","D","11","D",100,"D"
"20151",2801145,1,0,"1","160","D","13","D",10,"D"
"20151",2801185,3,0,"1","110","D","13","D",1000,"D"
"20151",2801185,4,0,"1","150","D","13","D",50,"D"
"20151",2801275,8,0,"1","170","D","12","D",40,"D"
"20151",2801305,2,0,"1","150","D","13","D",85,"D"
"20151",2801305,3,0,"1","150","D","12","D",100,"D"
"20151",2801305,4,0,"1","160","D","01","D",10,"D"
"20151",2801365,4,0,"1","150","D","13","D",53,"D"
"20151",2801375,4,0,"1","150","D","13","D",100,"D"
"20151",2801465,1,0,"1","150","D","13","D",100,"D"
"20151",2801495,1,0,"1","170","D","12","D",400,"D"
"20151",2801575,17,0,"1","170","D","12","D",100,"D"
"20151",2801575,18,0,"2","100","D","11","D",60,"D"
"20151",2801625,13,0,"1","160","D","13","D",70,"D"
"20151",2801625,14,0,"1","160","D","13","D",25,"D"
"20151",2801625,15,0,"1","160","D","13","D",20,"D"
"20151",2801685,10,0,"1","160","D","13","D",10,"D"
"20151",2801705,4,0,"1","150","D","13","D",40,"D"
"20151",2801765,11,0,"1","170","D","11","D",60,"D"
"20151",2801765,12,0,"1","100","D","13","D",600,"D"
"20151",2801765,13,0,"1","150","D","11","D",290,"D"
"20151",2801765,14,0,"1","150","D","12","D",1296,"D"
"20151",2801765,15,0,"1","150","D","01","D",300,"D"
"20151",2801765,16,0,"1","150","D","11","D",300,"D"
"20151",2801765,17,0,"1","150","D","12","D",260,"D"
"20151",2801765,18,0,"1","150","D","01","D",200,"D"
"20151",2801765,19,0,"1","160","D","12","D",50,"D"
"20151",2801765,20,0,"1","160","D","12","D",100,"D"
"20151",2801775,2,0,"1","170","D","12","D",300,"D"
"20151",2801775,3,0,"1","160","D","11","D",100,"D"
"20151",2801785,8,0,"1","170","D","12","D",100,"D"
"20151",2801825,6,0,"1","170","D","12","D",1200,"D"
"20151",2801845,5,0,"1","170","D","12","D",628,"D"
"20151",2801845,6,0,"1","150","D","12","D",2060,"D"
"20151",2801845,7,0,"1","160","D","01","D",60,"D"
"20151",2801845,8,0,"1","160","D","01","D",30,"D"
"20151",2801865,7,0,"1","150","D","13","D",10,"D"
"20151",2801905,4,0,"1","150","D","13","D",100,"D"
"20151",2801915,2,0,"2","160","D","11","D",10,"D"
"20151",2801925,32,0,"1","170","D","12","D",225,"D"
"20151",2801925,33,0,"1","170","D","11","D",90,"D"
"20151",2801925,34,0,"1","170","D","01","D",50,"D"
"20151",2801925,35,0,"1","130","D","11","D",25,"D"
"20151",2801925,36,0,"1","130","D","01","D",25,"D"
"20151",2801925,37,0,"1","150","D","01","D",200,"D"
"20151",2801955,4,0,"1","160","D","13","D",150,"D"
"20151",2801975,2,0,"1","150","D","13","D",357,"F"
"20151",2801975,3,0,"1","160","D","12","D",100,"D"
"20151",2802105,6,0,"1","170","D","12","D",300,"D"
"20151",2802175,16,0,"1","160","D","12","D",200,"D"
"20151",2802175,17,0,"1","150","D","12","D",580,"D"
"20151",2802335,1,0,"1","150","D","13","D",20,"D"
"20151",2802345,8,0,"1","170","D","13","D",40,"D"
"20151",2802345,9,0,"1","150","D","13","D",25,"D"
"20151",2802375,3,0,"1","100","D","01","D",200,"D"
"20151",2802445,3,0,"1","150","D","11","D",500,"D"
"20151",2802445,4,0,"1","160","D","13","D",35,"D"
"20151",2802445,5,0,"2","150","D","11","D",500,"D"
"20151",2802585,2,0,"1","170","D","12","D",1200,"D"
"20151",2802585,3,0,"1","170","D","12","D",300,"D"
"20151",2802585,4,0,"1","150","D","13","D",160,"D"
"20151",2802585,5,0,"1","150","D","12","D",250,"D"
"20151",2802595,1,0,"1","170","D","01","D",100,"D"
"20151",2802595,2,0,"1","170","D","12","D",100,"D"
"20151",2802595,3,0,"1","170","D","11","D",100,"D"
"20151",2802635,5,0,"1","170","D","12","D",300,"D"
"20151",2802635,6,0,"1","150","D","13","D",300,"D"
"20151",2802655,5,0,"1","170","D","12","D",200,"D"
"20151",2802725,4,0,"1","150","D","13","D",100,"D"
"20151",2802725,5,0,"1","160","D","11","D",25,"D"
"20151",2802725,6,0,"1","160","D","12","D",25,"D"
"20151",2802725,7,0,"1","160","D","01","D",25,"D"
"20151",2802725,8,0,"2","170","D","11","D",25,"D"
"20151",2802745,7,0,"1","170","D","12","D",150,"D"
"20151",2802745,8,0,"1","130","D","13","D",80,"D"
"20151",2802745,9,0,"1","130","D","12","D",25,"D"
"20151",2802745,10,0,"1","130","D","12","D",20,"D"
"20151",2802745,11,0,"1","150","D","13","D",175,"D"
"20151",2802745,12,0,"1","150","D","12","D",100,"D"
"20151",2802745,13,0,"1","150","D","12","D",25,"D"
"20151",2802745,14,0,"1","160","D","11","D",15,"D"
"20151",2802895,2,0,"1","150","D","13","D",30,"D"
"20151",2802915,7,0,"1","100","D","11","D",1380,"D"
"20151",2802915,8,0,"1","100","D","13","D",1675,"D"
"20151",2802915,9,0,"1","100","D","01","D",1380,"D"
"20151",2802915,10,0,"1","170","D","12","D",10,"D"
"20151",2802915,11,0,"1","170","D","13","D",100,"D"
"20151",2802915,12,0,"1","160","D","13","D",60,"D"
"20151",2802915,13,0,"1","160","D","11","D",40,"D"
"20151",2802915,14,0,"1","160","D","12","D",40,"D"
"20151",2802915,15,0,"2","160","D","11","D",40,"D"
"20151",2802975,4,0,"1","160","D","12","D",520,"D"
"20151",2802975,5,0,"1","160","D","13","D",10,"D"
"20151",2802975,6,0,"1","150","D","13","D",45,"D"
"20151",2802995,1,0,"1","150","D","01","D",20,"D"
"20151",2802995,2,0,"1","150","D","12","D",20,"D"
"20151",2802995,3,0,"1","150","D","12","D",20,"D"
"20151",2802995,4,0,"1","150","D","01","D",20,"D"
"20151",2802995,5,0,"1","150","D","12","D",20,"D"
"20151",2802995,6,0,"1","150","D","01","D",20,"D"
"20151",2803115,11,0,"1","100","D","13","D",500,"D"
"20151",2803115,12,0,"1","160","D","12","D",3000,"D"
"20151",2803165,4,0,"1","170","D","12","D",190,"D"
"20151",2803195,5,0,"1","170","D","12","D",160,"D"
"20151",2803195,6,0,"1","150","D","13","D",100,"D"
"20151",2803245,11,0,"1","170","D","02","D",35,"D"
"20151",2803245,12,0,"1","150","D","13","D",20,"D"
"20151",2803245,13,0,"2","170","D","12","D",20,"D"
"20151",2803285,2,0,"1","170","D","01","D",150,"D"
"20151",2803305,5,0,"1","150","D","13","D",320,"D"
"20151",2803415,12,0,"1","150","D","13","D",10,"D"
"20151",2803495,1,0,"1","150","D","13","D",100,"D"
"20151",2803505,4,0,"1","150","D","01","D",75,"D"
"20151",2803505,5,0,"1","150","D","02","D",50,"D"
"20151",2803525,2,0,"1","110","D","13","D",450,"D"
"20151",2803565,2,0,"1","170","D","12","D",350,"D"
"20151",2803565,3,0,"1","150","D","13","D",35,"D"
"20151",2803605,8,0,"1","170","D","02","D",25,"D"
"20151",2803605,9,0,"1","170","D","12","D",100,"D"
"20151",2803605,10,0,"1","110","D","13","D",389,"D"
"20151",2803605,11,0,"1","130","D","01","D",98,"D"
"20151",2803605,12,0,"1","130","D","02","D",68,"D"
"20151",2803605,13,0,"2","160","D","12","D",20,"D"
"20151",2803635,9,0,"1","170","D","02","D",100,"D"
"20151",2803635,10,0,"1","170","D","01","D",25,"D"
"20151",2803635,11,0,"2","170","D","12","D",600,"D"
"20151",2803645,3,0,"1","100","D","13","D",800,"D"
"20151",2803645,4,0,"1","160","D","13","D",50,"D"
"20151",2803665,4,0,"1","150","D","13","D",150,"D"
"20151",2803675,4,0,"1","160","D","13","D",20,"D"
"20151",2803745,6,0,"1","160","D","12","D",700,"D"
"20151",2803835,3,0,"1","150","D","13","D",200,"D"
"20151",2803855,1,0,"1","170","D","12","D",152,"D"
"20151",2803855,2,0,"1","150","D","13","D",33,"D"
"20151",2803885,4,0,"1","170","D","12","D",1100,"D"
"20151",2803885,5,0,"1","160","D","12","D",75,"D"
"20151",2804075,18,0,"2","170","D","12","D",30,"D"
"20151",2804085,23,0,"1","160","D","01","D",20,"D"
"20151",2804085,24,0,"1","160","D","13","D",20,"D"
"20151",2804185,3,0,"1","150","D","13","D",20,"D"
"20151",2804205,4,0,"2","170","D","12","D",1000,"D"
"20151",2804225,10,0,"1","170","D","02","D",200,"D"
"20151",2804225,11,0,"2","170","D","12","D",300,"D"
"20151",2804255,2,0,"1","100","D","01","D",400,"D"
"20151",2804255,3,0,"1","100","D","02","D",400,"D"
"20151",2804255,4,0,"1","170","D","01","D",106,"D"
"20151",2804255,5,0,"1","160","D","01","D",250,"D"
"20151",2804345,8,0,"1","150","D","01","D",300,"D"
"20151",2804345,9,0,"1","150","D","02","D",400,"D"
"20151",2804385,4,0,"1","160","D","01","D",15,"D"
"20151",2804435,6,0,"1","170","D","02","D",100,"D"
"20151",2804435,7,0,"1","150","D","13","D",50,"D"
"20151",2804455,9,0,"1","100","D","13","D",600,"D"
"20151",2804455,10,0,"1","170","D","12","D",50,"D"
"20151",2804455,11,0,"1","150","D","12","D",3100,"D"
"20151",2804455,12,0,"1","150","D","01","D",750,"D"
"20151",2804455,13,0,"1","150","D","02","D",750,"D"
"20151",2804455,14,0,"1","160","D","13","D",40,"D"
"20151",2804485,1,0,"1","100","D","13","D",40,"D"
"20151",2804505,7,0,"1","150","D","13","D",400,"D"
"20151",2804505,8,0,"1","150","D","12","D",3100,"D"
"20151",2804505,9,0,"2","170","D","12","D",100,"D"
"20151",2804535,7,0,"1","100","D","01","D",75,"D"
"20151",2804535,8,0,"1","160","D","01","D",20,"D"
"20151",2804535,9,0,"1","160","D","02","D",40,"D"
"20151",2804575,4,0,"1","150","D","13","D",175,"D"
"20151",2804585,1,0,"1","170","D","13","D",5,"D"
"20151",2804625,4,0,"1","170","D","12","D",600,"D"
"20151",2804625,5,0,"1","160","D","02","D",150,"D"
