"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MAJAPPLY","MAJA_PLY","GFTC_MAJ","GFTC0MAJ","MAJ_MO","MAJ_MO_","MAJPURX","MAJPURX_","MAJRENTX","MAJR_NTX","MAJINSTX","MAJI_STX","MJAPPL1","MJAPPL1_","MJAPPL2","MJAPPL2_","MJAPPL3","MJAPPL3_","MJAPPL4","MJAPPL4_","MJAPPL5","MJAPPL5_","MJAPPL6","MJAPPL6_","MJAPPL7","MJAPPL7_","MJAPPL8","MJAPPL8_","MJAPPL9","MJAPPL9_"
"20143",2749764,1,0,"1","120","D","1","D","05","D",52,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2749764,2,0,"1","140","D","1","D","05","D",600,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2750134,1,0,"1","120","D","1","D","05","D",74,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2750164,1,0,"1","195","D","1","D","05","D",980,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2750304,1,0,"1","120","D","1","D","06","D",314,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2750794,1,0,"1","120","D","1","D","05","D",300,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2750954,1,0,"1","195","D","1","D","06","D",1420,"D",.,"A",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2750964,1,0,"1","140","D","1","D","06","D",27,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2751674,1,0,"1","120","D","1","D","06","D",43,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2751914,1,0,"1","140","D","1","D","05","D",483,"D",.,"A",49,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2752034,1,0,"1","195","D","1","D","05","D",120,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2752194,1,0,"1","120","D","1","D","05","D",100,"D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2752194,2,0,"1","100","D","1","D","05","D",150,"D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2752194,3,0,"1","160","D","1","D","05","D",50,"D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2752194,4,0,"1","140","D","1","D","05","D",75,"D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2752474,1,0,"1","120","D","1","D","06","D",105,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2753004,1,0,"1","120","D","1","D","04","D",35,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2756194,1,0,"1","100","D","1","D","05","D",48,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2756934,1,0,"1","195","D","3","D","05","D",1044,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2757124,1,0,"1","120","D","1","D","05","D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2757964,1,0,"1","140","D","1","D","04","D",2060,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2758054,1,0,"1","120","D","1","D","04","D",74,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2758114,1,0,"1","140","D","1","D","05","D",700,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2758844,1,0,"1","195","D","1","D","06","D",1500,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2759144,1,0,"1","100","D","1","D","05","D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2759324,1,0,"1","195","D","1","D","06","D",500,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2760754,1,0,"1","195","D","1","D","05","D",65,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2760874,1,0,"1","195","D","1","D","06","D",800,"D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2761374,1,0,"1","160","D","1","D","06","D",527,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2761644,1,0,"1","120","D","1","D","05","D",100,"F",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2761644,2,0,"1","100","D","1","D","05","D",350,"F",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2761994,1,0,"1","195","D","1","D","06","D",450,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2762254,1,0,"1","100","D","1","D","07","D",424,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2762254,2,0,"1","140","D","1","D","07","D",1378,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2762294,1,0,"1","120","D","1","D","07","D",109,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2762834,1,0,"1","140","D","1","D","06","D",742,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2762834,2,0,"1","100","D","1","D","06","D",258,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2763064,1,0,"1","195","D","1","D","07","D",65,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2763174,1,0,"1","195","D","2","D",,"A",.,"A",210,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2763174,2,0,"1","195","D","1","D","07","D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764074,1,0,"1","120","D","1","D","06","D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764204,1,0,"2","195","D","1","D","05","D",880,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764354,1,0,"1","180","D","1","D","07","D",59,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764754,1,0,"1","195","D","1","D","05","D",500,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764774,1,0,"1","140","D","1","D","06","D",856,"D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2765014,1,0,"1","195","D","1","D","07","D",840,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2765154,1,0,"1","120","D","1","D","05","D",32,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2765154,2,0,"1","140","D","1","D","06","D",15,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2765224,1,0,"2","140","D","1","D","05","D",300,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2765794,1,0,"1","195","D","1","D","07","D",69,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2765814,1,0,"1","195","D","1","D","06","D",1100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2766864,1,0,"1","220","D","1","D","05","D",.,"H",.,"A",.,"A","220","D","120","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2766864,1,1,"1","120","D","1","D","05","D",56,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2766864,1,2,"1","140","D","1","D","05","D",190,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2766864,2,0,"1","140","D","1","D","05","D",2000,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2766864,3,0,"1","160","D","1","D","05","D",460,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2767204,1,0,"1","140","D","1","D","06","D",1400,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2767284,1,0,"1","195","D","1","D","07","D",854,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2768644,1,0,"1","120","D","1","D","06","D",1802,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2768814,1,0,"1","140","D","1","D","06","D",720,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2770454,1,0,"1","120","D","1","D","08","D",90,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2770634,1,0,"1","140","D","1","D","08","D",549,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2770634,2,0,"1","195","D","1","D","08","D",3343,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2770694,1,0,"1","100","D","1","D","07","D",800,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2771414,1,0,"2","195","D","1","D","06","D",120,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2772964,1,0,"1","100","D","1","D","07","D",498,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2773144,1,0,"1","195","D","1","D","07","D",301,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2773624,1,0,"1","160","D","1","D","08","D",823,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2773694,1,0,"1","100","D","1","D","07","D",1180,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2773714,1,0,"1","140","D","1","D","07","D",125,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2773714,2,0,"1","195","D","1","D","07","D",175,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2774064,1,0,"1","100","D","1","D","06","D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2774424,1,0,"1","120","D","1","D","06","D",145,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2774424,2,0,"1","140","D","1","D","07","D",140,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2775284,1,0,"1","140","D","2","D",,"A",.,"A",279,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2775314,1,0,"1","160","D","1","D","07","D",435,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2775434,1,0,"1","120","D","1","D","07","D",148,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2776214,1,0,"1","120","D","1","D","08","D",37,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2776224,1,0,"1","195","D","1","D","08","D",900,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2776244,1,0,"1","195","D","1","D","08","D",1011,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2776774,1,0,"2","195","D","1","D","06","D",750,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2777144,1,0,"1","140","D","1","D","07","D",400,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2777184,1,0,"1","120","D","1","D","06","D",35,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2777254,1,0,"1","195","D","1","D","07","D",54,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2777534,1,0,"1","140","D","1","D","08","D",2600,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2777594,1,0,"2","120","D","1","D","06","D",268,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2777884,1,0,"1","195","D","1","D","08","D",800,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2778964,1,0,"1","220","D","1","D","07","D",.,"H",.,"A",.,"A","195","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2778964,1,1,"1","195","D","1","D","07","D",300,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2779244,1,0,"1","120","D","1","D","08","D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2779394,1,0,"2","140","D","1","D","06","D",2039,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2779944,1,0,"1","140","D","1","D","07","D",2018,"D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2780054,1,0,"1","195","D","1","D","07","D",400,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2780744,1,0,"1","120","D","1","D","07","D",350,"D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2780744,2,0,"1","160","D","1","D","07","D",400,"D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2781383,1,0,"1","140","D","1","D","06","D",631,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2781573,1,0,"1","140","D","1","D","06","D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2781663,1,0,"1","160","D","3","D","04","D",450,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2781663,2,0,"1","195","D","3","D","06","D",548,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2781853,1,0,"1","100","D","1","D","06","D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2781903,1,0,"1","100","D","1","D","05","D",560,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2782323,1,0,"1","100","D","1","D","04","D",700,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2782323,2,0,"1","160","D","1","D","06","D",350,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2782913,1,0,"1","195","D","1","D","05","D",466,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2783083,1,0,"1","120","D","1","D","05","D",64,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2783323,1,0,"1","160","D","1","D","06","D",780,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2783763,1,0,"1","120","D","1","D","05","D",80,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2784113,1,0,"1","120","D","1","D","04","D",580,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2784133,1,0,"1","120","D","1","D","06","D",590,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2784513,1,0,"1","140","D","1","D","06","D",633,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2784513,2,0,"1","195","D","1","D","06","D",296,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2785033,1,0,"2","160","D","1","D","04","D",486,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2785903,1,0,"1","195","D","1","D","06","D",700,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2785933,1,0,"1","140","D","1","D","05","D",427,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2785933,2,0,"1","160","D","1","D","04","D",427,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2786363,1,0,"1","160","D","1","D","06","D",400,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2786383,1,0,"1","120","D","1","D","06","D",300,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2786383,2,0,"1","160","D","1","D","05","D",300,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2786953,1,0,"1","120","D","1","D","05","D",80,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2787243,1,0,"2","195","D","1","D","04","D",450,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2787293,1,0,"1","210","D","1","D","06","D",189,"D",.,"A",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2787773,1,0,"1","140","D","1","D","06","D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2788173,1,0,"1","210","D","1","D","06","D",3700,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2788533,1,0,"1","195","D","1","D","05","D",2000,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2789403,1,0,"2","100","D","1","D","04","D",378,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2789633,1,0,"1","120","D","1","D","05","D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2789773,1,0,"1","195","D","2","D",,"A",.,"A",193,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2789853,1,0,"2","180","D","1","D","04","D",117,"D",.,"A",55,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2790003,1,0,"1","220","D","1","D","05","D",.,"H",.,"A",.,"A","195","D","140","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2790003,1,1,"1","195","D","1","D","05","D",29,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2790003,1,2,"1","140","D","1","D","05","D",14,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2790323,1,0,"1","100","D","1","D","05","D",800,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2790463,1,0,"1","120","D","1","D","06","D",70,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2790713,1,0,"1","195","D","1","D","04","D",1272,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2791703,1,0,"1","180","D","1","D","06","D",80,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2791703,2,0,"2","140","D","1","D","04","D",86,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2791883,1,0,"1","100","D","1","D","04","D",699,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2792033,1,0,"1","195","D","1","D","07","D",1200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2792603,1,0,"1","140","D","1","D","07","D",1300,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2793253,1,0,"1","160","D","1","D","07","D",700,"D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2793613,1,0,"1","100","D","1","D","07","D",212,"D",.,"A",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2793673,1,0,"1","140","D","1","D","06","D",2000,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2793793,1,0,"2","120","D","1","D","05","D",152,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2794903,1,0,"1","120","D","1","D","07","D",182,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2794913,1,0,"1","195","D","1","D","07","D",700,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2795693,1,0,"1","100","D","3","D","06","D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2796643,1,0,"1","140","D","1","D","07","D",1000,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2796963,1,0,"1","140","D","1","D","06","D",85,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2798193,1,0,"1","140","D","1","D","05","D",470,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2798863,1,0,"1","140","D","1","D","07","D",99,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2799143,1,0,"1","140","D","1","D","06","D",995,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2799713,1,0,"1","195","D","2","D",,"A",.,"A",120,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2800193,1,0,"1","120","D","1","D","07","D",54,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2800723,1,0,"1","140","D","1","D","07","D",900,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2800953,1,0,"1","195","D","1","D","07","D",400,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2801463,1,0,"1","140","D","1","D","07","D",600,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2801563,1,0,"1","195","D","1","D","07","D",260,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2802193,1,0,"1","120","D","1","D","07","D",105,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2803063,1,0,"1","160","D","1","D","06","D",300,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2803633,1,0,"1","210","D","1","D","08","D",190,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2804013,1,0,"1","120","D","1","D","07","D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2804523,1,0,"1","160","D","1","D","08","D",642,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2804523,2,0,"1","140","D","1","D","08","D",1284,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2805543,1,0,"1","140","D","1","D","07","D",300,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2806553,1,0,"2","140","D","3","D","06","D",2319,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2807033,1,0,"1","195","D","1","D","08","D",875,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2807573,1,0,"1","195","D","1","D","08","D",53,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2807933,1,0,"2","180","D","1","D","06","D",159,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2808023,1,0,"2","120","D","1","D","06","D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2808493,1,0,"1","120","D","3","D","07","D",27,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2809003,1,0,"1","100","D","1","D","07","D",575,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2809243,1,0,"1","120","D","1","D","08","D",382,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2809243,2,0,"1","160","D","1","D","08","D",847,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
