"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
3013092,"980030",2,,"1"
3013092,"980040",3,,"1"
3013092,"980050",1,,"1"
3013092,"980070",112900,,"1"
3013092,"980090",100,,"1"
3013092,"980220",100,,"1"
3013092,"980230",100,,"1"
3013092,"980281",100,,"1"
3013092,"980286",100,,"1"
3013092,"980310",100,,"1"
3013092,"980330",100,,"1"
3013101,"900000",6022,,"1"
3013101,"980000",6022,,"1"
3013101,"980010",1,,"1"
3013101,"980020",18,,"1"
3013101,"980030",1,,"1"
3013101,"980070",6022,,"1"
3013101,"980210",100,,"1"
3013101,"980260",100,,"1"
3013101,"980281",100,,"1"
3013101,"980286",100,,"1"
3013101,"980300",100,,"1"
3013102,"900000",14995,,"1"
3013102,"980000",14995,,"1"
3013102,"980010",1,,"1"
3013102,"980020",18,,"1"
3013102,"980030",1,,"1"
3013102,"980070",14995,,"1"
3013102,"980210",100,,"1"
3013102,"980260",100,,"1"
3013102,"980281",100,,"1"
3013102,"980286",100,,"1"
3013102,"980300",100,,"1"
3013121,"900000",225000,,"1"
3013121,"950003",80,,"1"
3013121,"950011",-1000,,"1"
3013121,"980000",225000,,"1"
3013121,"980010",4,,"1"
3013121,"980020",38,,"1"
3013121,"980030",2,,"1"
3013121,"980040",1,,"1"
3013121,"980050",2,,"1"
3013121,"980070",225920,,"1"
3013121,"980090",100,,"1"
3013121,"980220",100,,"1"
3013121,"980230",100,,"1"
3013121,"980281",100,,"1"
3013121,"980286",100,,"1"
3013121,"980310",100,,"1"
3013121,"980330",100,,"1"
3013122,"900000",225000,,"1"
3013122,"950003",80,,"1"
3013122,"950011",-1000,,"1"
3013122,"980000",225000,,"1"
3013122,"980010",4,,"1"
3013122,"980020",38,,"1"
3013122,"980030",2,,"1"
3013122,"980040",1,,"1"
3013122,"980050",2,,"1"
3013122,"980070",225920,,"1"
3013122,"980090",100,,"1"
3013122,"980220",100,,"1"
3013122,"980230",100,,"1"
3013122,"980281",100,,"1"
3013122,"980286",100,,"1"
3013122,"980310",100,,"1"
3013122,"980330",100,,"1"
3013131,"800931",1800,,"1"
3013131,"800932",8275,,"1"
3013131,"900000",28018,,"1"
3013131,"900030",22020,,"1"
3013131,"900170",36000,,"1"
3013131,"900180",4500,,"1"
3013131,"950001",-147,,"1"
3013131,"950002",940,,"1"
3013131,"980000",90538,,"1"
3013131,"980010",2,,"1"
3013131,"980020",68,,"1"
3013131,"980030",2,,"1"
3013131,"980040",2,,"1"
3013131,"980060",1,,"1"
3013131,"980070",89745,,"1"
3013131,"980090",100,,"1"
3013131,"980210",100,,"1"
3013131,"980230",100,,"1"
3013131,"980281",100,,"1"
3013131,"980286",100,,"1"
3013131,"980310",100,,"1"
3013131,"980330",100,,"1"
3013132,"800931",1800,,"1"
3013132,"800932",8275,,"1"
3013132,"900000",28018,,"1"
3013132,"900030",22020,,"1"
3013132,"900170",36000,,"1"
3013132,"900180",4500,,"1"
3013132,"950001",-147,,"1"
3013132,"950002",940,,"1"
3013132,"980000",90538,,"1"
3013132,"980010",2,,"1"
3013132,"980020",68,,"1"
3013132,"980030",2,,"1"
3013132,"980040",2,,"1"
3013132,"980060",1,,"1"
3013132,"980070",89745,,"1"
3013132,"980090",100,,"1"
3013132,"980210",100,,"1"
3013132,"980230",100,,"1"
3013132,"980281",100,,"1"
3013132,"980286",100,,"1"
3013132,"980310",100,,"1"
3013132,"980330",100,,"1"
3013141,"900000",72000,,"1"
3013141,"900180",20,,"1"
3013141,"950003",6245,,"1"
3013141,"950013",300,,"1"
3013141,"980000",72020,,"1"
3013141,"980010",3,,"1"
3013141,"980020",52,,"1"
3013141,"980030",2,,"1"
3013141,"980040",2,,"1"
3013141,"980050",1,,"1"
3013141,"980070",65475,,"1"
3013141,"980090",100,,"1"
3013141,"980220",100,,"1"
3013141,"980230",100,,"1"
3013141,"980281",100,,"1"
3013141,"980285",100,,"1"
3013141,"980310",100,,"1"
3013141,"980330",100,,"1"
3013142,"900000",72000,,"1"
3013142,"900180",20,,"1"
3013142,"950003",6245,,"1"
3013142,"950013",300,,"1"
3013142,"980000",72020,,"1"
3013142,"980010",3,,"1"
3013142,"980020",52,,"1"
3013142,"980030",2,,"1"
3013142,"980040",2,,"1"
3013142,"980050",1,,"1"
3013142,"980070",65475,,"1"
3013142,"980090",100,,"1"
3013142,"980220",100,,"1"
3013142,"980230",100,,"1"
3013142,"980281",100,,"1"
3013142,"980285",100,,"1"
3013142,"980310",100,,"1"
3013142,"980330",100,,"1"
3013151,"800931",3500,,"1"
3013151,"900000",35000,,"1"
3013151,"980000",35000,,"1"
3013151,"980010",1,,"1"
3013151,"980020",49,,"1"
3013151,"980030",1,,"1"
3013151,"980040",1,,"1"
3013151,"980070",35000,,"1"
3013151,"980210",100,,"1"
3013151,"980260",100,,"1"
3013151,"980270",100,,"1"
3013151,"980286",100,,"1"
3013151,"980310",100,,"1"
3013151,"980330",100,,"1"
3013152,"800931",3500,,"1"
3013152,"900000",35000,,"1"
3013152,"980000",35000,,"1"
3013152,"980010",1,,"1"
3013152,"980020",49,,"1"
3013152,"980030",1,,"1"
3013152,"980040",1,,"1"
3013152,"980070",35000,,"1"
3013152,"980210",100,,"1"
3013152,"980260",100,,"1"
3013152,"980270",100,,"1"
3013152,"980286",100,,"1"
3013152,"980310",100,,"1"
3013152,"980330",100,,"1"
3013172,"900150",45,,"1"
3013172,"950001",-476,,"1"
3013172,"950011",-125,,"1"
3013172,"980000",45,,"1"
3013172,"980010",1,,"1"
3013172,"980020",20,,"1"
3013172,"980070",646,,"1"
3013172,"980220",100,,"1"
3013172,"980260",100,,"1"
3013172,"980281",100,,"1"
3013172,"980286",100,,"1"
3013172,"980300",100,,"1"
3013191,"900030",7210,,"1"
3013191,"900150",1003,,"1"
3013191,"980000",8213,,"1"
3013191,"980010",1,,"1"
3013191,"980020",49,,"1"
3013191,"980070",8213,,"1"
3013191,"980220",100,,"1"
3013191,"980260",100,,"1"
3013191,"980270",100,,"1"
3013191,"980286",100,,"1"
3013191,"980300",100,,"1"
3013202,"900000",345487,"T","1"
3013202,"980000",345487,"T","1"
3013202,"980010",2,,"1"
3013202,"980020",57,,"1"
3013202,"980030",2,,"1"
3013202,"980040",2,,"1"
3013202,"980070",345487,"T","1"
3013202,"980090",100,,"1"
3013202,"980210",100,,"1"
3013202,"980230",100,,"1"
3013202,"980281",100,,"1"
3013202,"980286",100,,"1"
3013202,"980310",100,,"1"
3013202,"980330",100,,"1"
3013211,"900000",35475,,"1"
3013211,"980000",35475,,"1"
3013211,"980010",10,,"1"
3013211,"980020",35,,"1"
3013211,"980030",1,,"1"
3013211,"980040",1,,"1"
3013211,"980050",8,,"1"
3013211,"980070",35475,,"1"
3013211,"980090",100,,"1"
3013211,"980220",100,,"1"
3013211,"980240",100,,"1"
3013211,"980281",100,,"1"
3013211,"980286",100,,"1"
3013211,"980290",100,,"1"
3013211,"980330",100,,"1"
3013212,"900000",34074,,"1"
3013212,"980000",34074,,"1"
3013212,"980010",10,,"1"
3013212,"980020",35,,"1"
3013212,"980030",1,,"1"
3013212,"980040",1,,"1"
3013212,"980050",8,,"1"
3013212,"980070",34074,,"1"
3013212,"980090",100,,"1"
3013212,"980220",100,,"1"
3013212,"980240",100,,"1"
3013212,"980281",100,,"1"
3013212,"980286",100,,"1"
3013212,"980290",100,,"1"
3013212,"980330",100,,"1"
3013262,"800700",8,,"1"
3013262,"900000",13500,,"1"
3013262,"900150",7560,,"1"
3013262,"900210",2532,,"1"
3013262,"950001",-4600,,"1"
3013262,"950011",-800,,"1"
3013262,"980000",23592,,"1"
3013262,"980010",4,,"1"
3013262,"980020",30,,"1"
3013262,"980030",1,,"1"
3013262,"980040",1,,"1"
3013262,"980050",3,,"1"
3013262,"980070",28992,,"1"
3013262,"980220",100,,"1"
3013262,"980260",100,,"1"
3013262,"980282",100,,"1"
3013262,"980286",100,,"1"
3013262,"980310",100,,"1"
3013262,"980330",100,,"1"
3013271,"900000",34199,,"1"
3013271,"950001",-800,,"1"
3013271,"950011",-300,,"1"
3013271,"980000",34199,,"1"
3013271,"980010",2,,"1"
3013271,"980020",48,,"1"
3013271,"980030",2,,"1"
3013271,"980040",4,,"1"
3013271,"980070",35299,,"1"
3013271,"980090",100,,"1"
3013271,"980220",100,,"1"
3013271,"980240",100,,"1"
3013271,"980281",100,,"1"
3013271,"980286",100,,"1"
3013271,"980300",100,,"1"
3013271,"980330",100,,"1"
3013272,"900000",34009,,"1"
3013272,"950001",-800,,"1"
3013272,"950011",-300,,"1"
3013272,"980000",34009,,"1"
3013272,"980010",2,,"1"
3013272,"980020",48,,"1"
3013272,"980030",2,,"1"
3013272,"980040",4,,"1"
3013272,"980070",35109,,"1"
3013272,"980090",100,,"1"
3013272,"980220",100,,"1"
3013272,"980240",100,,"1"
3013272,"980281",100,,"1"
3013272,"980286",100,,"1"
3013272,"980300",100,,"1"
3013272,"980330",100,,"1"
3013291,"900000",13252,,"1"
3013291,"980000",13252,,"1"
3013291,"980010",1,,"1"
3013291,"980020",22,,"1"
3013291,"980030",1,,"1"
3013291,"980040",1,,"1"
3013291,"980070",13252,,"1"
3013291,"980220",100,,"1"
3013291,"980260",100,,"1"
3013291,"980270",100,,"1"
3013291,"980286",100,,"1"
3013291,"980310",100,,"1"
3013291,"980330",100,,"1"
3013292,"900000",11079,,"1"
3013292,"980000",11079,,"1"
3013292,"980010",1,,"1"
3013292,"980020",22,,"1"
3013292,"980030",1,,"1"
3013292,"980040",1,,"1"
3013292,"980070",11079,,"1"
3013292,"980220",100,,"1"
3013292,"980260",100,,"1"
3013292,"980270",100,,"1"
3013292,"980286",100,,"1"
3013292,"980310",100,,"1"
3013292,"980330",100,,"1"
3013301,"900160",17532,,"1"
3013301,"980000",17532,,"1"
3013301,"980010",2,,"1"
3013301,"980020",63,,"1"
3013301,"980030",1,,"1"
3013301,"980070",17532,,"1"
3013301,"980090",100,,"1"
3013301,"980220",100,,"1"
3013301,"980250",100,,"1"
3013301,"980281",100,,"1"
3013301,"980286",100,,"1"
3013301,"980310",100,,"1"
3013302,"900160",29396,,"1"
3013302,"980000",29396,,"1"
3013302,"980010",2,,"1"
3013302,"980020",63,,"1"
3013302,"980030",1,,"1"
3013302,"980070",29396,,"1"
3013302,"980090",100,,"1"
3013302,"980220",100,,"1"
3013302,"980250",100,,"1"
3013302,"980281",100,,"1"
3013302,"980286",100,,"1"
3013302,"980310",100,,"1"
3013311,"900000",171000,,"1"
3013311,"900140",7000,,"1"
3013311,"950011",-170,,"1"
3013311,"980000",178000,,"1"
3013311,"980010",5,,"1"
3013311,"980020",50,,"1"
3013311,"980030",3,,"1"
3013311,"980040",2,,"1"
3013311,"980050",1,,"1"
3013311,"980070",178170,,"1"
3013311,"980090",100,,"1"
3013311,"980220",100,,"1"
3013311,"980230",100,,"1"
3013311,"980281",100,,"1"
3013311,"980286",100,,"1"
3013311,"980310",100,,"1"
3013311,"980330",100,,"1"
3013312,"900000",171000,,"1"
3013312,"900140",7000,,"1"
3013312,"950011",-170,,"1"
3013312,"980000",178000,,"1"
3013312,"980010",5,,"1"
3013312,"980020",50,,"1"
3013312,"980030",3,,"1"
3013312,"980040",2,,"1"
3013312,"980050",1,,"1"
3013312,"980070",178170,,"1"
3013312,"980090",100,,"1"
3013312,"980220",100,,"1"
3013312,"980230",100,,"1"
3013312,"980281",100,,"1"
3013312,"980286",100,,"1"
3013312,"980310",100,,"1"
3013312,"980330",100,,"1"
3013341,"900000",26189,,"1"
3013341,"980000",26189,,"1"
3013341,"980010",3,,"1"
3013341,"980020",76,,"1"
3013341,"980030",1,,"1"
3013341,"980040",2,,"1"
3013341,"980060",1,,"1"
3013341,"980070",26189,,"1"
3013341,"980090",100,,"1"
3013341,"980210",100,,"1"
3013341,"980240",100,,"1"
3013341,"980281",100,,"1"
3013341,"980285",100,,"1"
3013341,"980290",100,,"1"
3013341,"980330",100,,"1"
3013342,"900000",17860,,"1"
3013342,"980000",17860,,"1"
3013342,"980010",3,,"1"
3013342,"980020",76,,"1"
3013342,"980030",1,,"1"
3013342,"980040",2,,"1"
3013342,"980060",1,,"1"
3013342,"980070",17860,,"1"
3013342,"980090",100,,"1"
3013342,"980210",100,,"1"
3013342,"980240",100,,"1"
3013342,"980281",100,,"1"
3013342,"980285",100,,"1"
3013342,"980290",100,,"1"
3013342,"980330",100,,"1"
3013351,"900090",9612,,"1"
3013351,"900150",26352,,"1"
3013351,"980000",35964,,"1"
3013351,"980010",1,,"1"
3013351,"980020",54,,"1"
3013351,"980070",35964,,"1"
3013351,"980220",100,,"1"
3013351,"980260",100,,"1"
3013351,"980281",100,,"1"
3013351,"980285",100,,"1"
3013351,"980290",100,,"1"
3013352,"900090",9612,,"1"
3013352,"900150",26352,,"1"
3013352,"980000",35964,,"1"
3013352,"980010",1,,"1"
3013352,"980020",54,,"1"
3013352,"980070",35964,,"1"
3013352,"980220",100,,"1"
3013352,"980260",100,,"1"
3013352,"980281",100,,"1"
3013352,"980285",100,,"1"
3013352,"980290",100,,"1"
3013361,"900000",23147,,"1"
3013361,"980000",23147,,"1"
3013361,"980010",2,,"1"
3013361,"980020",52,,"1"
3013361,"980030",1,,"1"
3013361,"980070",23147,,"1"
3013361,"980090",100,,"1"
3013361,"980220",100,,"1"
3013361,"980250",100,,"1"
3013361,"980281",100,,"1"
3013361,"980286",100,,"1"
3013361,"980310",100,,"1"
3013362,"900000",32131,,"1"
3013362,"980000",32131,,"1"
3013362,"980010",2,,"1"
3013362,"980020",52,,"1"
3013362,"980030",1,,"1"
3013362,"980070",32131,,"1"
3013362,"980090",100,,"1"
3013362,"980220",100,,"1"
3013362,"980250",100,,"1"
3013362,"980281",100,,"1"
3013362,"980286",100,,"1"
3013362,"980310",100,,"1"
3013381,"900000",137000,,"1"
3013381,"950001",-12537,"T","1"
3013381,"950011",-1000,,"1"
3013381,"980000",137000,,"1"
3013381,"980010",5,,"1"
3013381,"980020",34,,"1"
3013381,"980030",1,,"1"
3013381,"980040",2,,"1"
3013381,"980050",3,,"1"
3013381,"980070",150537,"T","1"
3013381,"980090",100,,"1"
3013381,"980220",100,,"1"
3013381,"980230",100,,"1"
3013381,"980281",100,,"1"
3013381,"980286",100,,"1"
3013381,"980310",100,,"1"
3013381,"980330",100,,"1"
3013382,"900000",137000,,"1"
3013382,"950001",-12537,"T","1"
3013382,"950011",-1000,,"1"
3013382,"980000",137000,,"1"
3013382,"980010",5,,"1"
3013382,"980020",34,,"1"
3013382,"980030",1,,"1"
3013382,"980040",2,,"1"
3013382,"980050",3,,"1"
3013382,"980070",150537,"T","1"
3013382,"980090",100,,"1"
3013382,"980220",100,,"1"
3013382,"980230",100,,"1"
3013382,"980281",100,,"1"
3013382,"980286",100,,"1"
3013382,"980310",100,,"1"
3013382,"980330",100,,"1"
3013391,"900000",29000,,"1"
3013391,"900220",16800,,"1"
3013391,"950001",-2200,,"1"
3013391,"950011",-300,,"1"
3013391,"980000",29000,,"1"
3013391,"980010",3,,"1"
3013391,"980020",40,,"1"
3013391,"980030",1,,"1"
3013391,"980040",1,,"1"
3013391,"980050",2,,"1"
3013391,"980070",31500,,"1"
3013391,"980090",100,,"1"
3013391,"980220",100,,"1"
3013391,"980230",100,,"1"
3013391,"980281",100,,"1"
3013391,"980286",100,,"1"
3013391,"980310",100,,"1"
3013391,"980330",100,,"1"
3013392,"900000",29000,,"1"
3013392,"900220",16800,,"1"
3013392,"950001",-2200,,"1"
3013392,"950011",-300,,"1"
3013392,"980000",29000,,"1"
3013392,"980010",3,,"1"
3013392,"980020",40,,"1"
3013392,"980030",1,,"1"
3013392,"980040",1,,"1"
3013392,"980050",2,,"1"
3013392,"980070",31500,,"1"
3013392,"980090",100,,"1"
3013392,"980220",100,,"1"
3013392,"980230",100,,"1"
3013392,"980281",100,,"1"
3013392,"980286",100,,"1"
3013392,"980310",100,,"1"
3013392,"980330",100,,"1"
3013401,"800940",2754,,"1"
3013401,"900000",15800,,"1"
3013401,"900150",2268,,"1"
3013401,"900160",12000,,"1"
3013401,"980000",30068,,"1"
3013401,"980010",2,,"1"
3013401,"980020",44,,"1"
3013401,"980030",2,,"1"
3013401,"980070",30068,,"1"
3013401,"980210",100,,"1"
3013401,"980260",100,,"1"
3013401,"980270",100,,"1"
3013401,"980286",100,,"1"
3013401,"980310",100,,"1"
3013402,"800940",2754,,"1"
3013402,"900000",15800,,"1"
3013402,"900150",2268,,"1"
3013402,"900160",12000,,"1"
3013402,"980000",30068,,"1"
3013402,"980010",2,,"1"
3013402,"980020",44,,"1"
3013402,"980030",2,,"1"
3013402,"980070",30068,,"1"
3013402,"980210",100,,"1"
3013402,"980260",100,,"1"
3013402,"980270",100,,"1"
3013402,"980286",100,,"1"
3013402,"980310",100,,"1"
3013411,"900030",10822,,"1"
3013411,"900170",32500,,"1"
3013411,"900180",500,,"1"
3013411,"950001",-1745,,"1"
3013411,"950011",-700,,"1"
3013411,"980000",43822,,"1"
3013411,"980010",2,,"1"
3013411,"980020",87,"T","1"
3013411,"980040",3,,"1"
3013411,"980060",2,,"1"
3013411,"980070",46267,,"1"
3013411,"980090",100,,"1"
3013411,"980220",100,,"1"
3013411,"980240",100,,"1"
3013411,"980270",100,,"1"
3013411,"980286",100,,"1"
3013411,"980300",100,,"1"
3013411,"980330",100,,"1"
3013412,"900030",10822,,"1"
3013412,"900170",32500,,"1"
3013412,"900180",500,,"1"
3013412,"950001",-1745,,"1"
3013412,"950011",-700,,"1"
3013412,"980000",43822,,"1"
3013412,"980010",2,,"1"
3013412,"980020",87,"T","1"
3013412,"980040",3,,"1"
3013412,"980060",2,,"1"
3013412,"980070",46267,,"1"
3013412,"980090",100,,"1"
3013412,"980220",100,,"1"
3013412,"980240",100,,"1"
3013412,"980270",100,,"1"
3013412,"980286",100,,"1"
3013412,"980300",100,,"1"
3013412,"980330",100,,"1"
3013421,"900030",30623,,"1"
3013421,"900160",99682,,"1"
3013421,"900170",15037,,"1"
3013421,"900180",2652,,"1"
3013421,"980000",147994,,"1"
3013421,"980010",2,,"1"
3013421,"980020",65,,"1"
3013421,"980030",1,,"1"
3013421,"980040",2,,"1"
3013421,"980060",2,,"1"
3013421,"980070",147994,,"1"
3013421,"980090",100,,"1"
3013421,"980220",100,,"1"
3013421,"980230",100,,"1"
3013421,"980281",100,,"1"
3013421,"980286",100,,"1"
3013421,"980310",100,,"1"
3013421,"980330",100,,"1"
3013422,"900030",38178,,"1"
3013422,"900160",79907,,"1"
3013422,"900170",24681,,"1"
3013422,"900180",38657,"T","1"
3013422,"980000",181423,"T","1"
3013422,"980010",2,,"1"
3013422,"980020",65,,"1"
3013422,"980030",1,,"1"
3013422,"980040",2,,"1"
3013422,"980060",2,,"1"
3013422,"980070",181423,"T","1"
3013422,"980090",100,,"1"
3013422,"980220",100,,"1"
3013422,"980230",100,,"1"
3013422,"980281",100,,"1"
3013422,"980286",100,,"1"
3013422,"980310",100,,"1"
3013422,"980330",100,,"1"
3013431,"900000",162000,,"1"
3013431,"950001",-2400,,"1"
3013431,"980000",162000,,"1"
3013431,"980010",5,,"1"
3013431,"980020",34,,"1"
3013431,"980030",2,,"1"
3013431,"980040",2,,"1"
3013431,"980050",3,,"1"
3013431,"980070",164400,,"1"
3013431,"980090",100,,"1"
3013431,"980210",100,,"1"
3013431,"980230",100,,"1"
3013431,"980281",100,,"1"
3013431,"980286",100,,"1"
3013431,"980310",100,,"1"
3013431,"980330",100,,"1"
3013432,"900000",162000,,"1"
3013432,"950001",-2400,,"1"
3013432,"980000",162000,,"1"
3013432,"980010",5,,"1"
3013432,"980020",34,,"1"
3013432,"980030",2,,"1"
3013432,"980040",2,,"1"
3013432,"980050",3,,"1"
3013432,"980070",164400,,"1"
3013432,"980090",100,,"1"
3013432,"980210",100,,"1"
3013432,"980230",100,,"1"
3013432,"980281",100,,"1"
3013432,"980286",100,,"1"
3013432,"980310",100,,"1"
3013432,"980330",100,,"1"
3013451,"900030",2464,,"1"
3013451,"900170",14180,,"1"
3013451,"980000",16644,,"1"
3013451,"980010",1,,"1"
3013451,"980020",79,,"1"
3013451,"980040",1,,"1"
3013451,"980060",1,,"1"
3013451,"980070",16644,,"1"
3013451,"980090",100,,"1"
3013451,"980210",100,,"1"
3013451,"980230",100,,"1"
3013451,"980281",100,,"1"
3013451,"980286",100,,"1"
3013451,"980300",100,,"1"
3013451,"980330",100,,"1"
3013452,"900030",2625,,"1"
3013452,"900170",7764,,"1"
3013452,"980000",10388,,"1"
3013452,"980010",1,,"1"
3013452,"980020",79,,"1"
3013452,"980040",1,,"1"
3013452,"980060",1,,"1"
3013452,"980070",10388,,"1"
3013452,"980090",100,,"1"
3013452,"980210",100,,"1"
3013452,"980230",100,,"1"
3013452,"980281",100,,"1"
3013452,"980286",100,,"1"
3013452,"980310",100,,"1"
3013452,"980330",100,,"1"
3013491,"800931",3744,,"1"
3013491,"900000",75000,,"1"
3013491,"980000",75000,,"1"
3013491,"980010",1,,"1"
3013491,"980020",58,,"1"
3013491,"980030",1,,"1"
3013491,"980040",2,,"1"
3013491,"980070",75000,,"1"
3013491,"980090",100,,"1"
3013491,"980210",100,,"1"
3013491,"980230",100,,"1"
3013491,"980281",100,,"1"
3013491,"980286",100,,"1"
3013491,"980310",100,,"1"
3013491,"980330",100,,"1"
3013492,"800931",3744,,"1"
3013492,"900000",75000,,"1"
3013492,"980000",75000,,"1"
3013492,"980010",1,,"1"
3013492,"980020",58,,"1"
3013492,"980030",1,,"1"
3013492,"980040",2,,"1"
3013492,"980070",75000,,"1"
3013492,"980090",100,,"1"
3013492,"980210",100,,"1"
3013492,"980230",100,,"1"
3013492,"980281",100,,"1"
3013492,"980286",100,,"1"
3013492,"980310",100,,"1"
3013492,"980330",100,,"1"
3013511,"900000",24919,,"1"
3013511,"980000",24919,,"1"
3013511,"980010",2,,"1"
3013511,"980020",25,,"1"
3013511,"980030",2,,"1"
3013511,"980040",1,,"1"
3013511,"980070",24919,,"1"
3013511,"980210",100,,"1"
3013511,"980260",100,,"1"
3013511,"980270",100,,"1"
3013511,"980286",100,,"1"
3013511,"980300",100,,"1"
3013511,"980330",100,,"1"
3013512,"900000",25451,,"1"
3013512,"980000",25451,,"1"
3013512,"980010",2,,"1"
3013512,"980020",25,,"1"
3013512,"980030",2,,"1"
3013512,"980040",1,,"1"
3013512,"980070",25451,,"1"
3013512,"980210",100,,"1"
3013512,"980260",100,,"1"
3013512,"980270",100,,"1"
3013512,"980286",100,,"1"
3013512,"980300",100,,"1"
3013512,"980330",100,,"1"
3013522,"800910",13068,"T","1"
3013522,"800932",750,,"1"
3013522,"900000",205487,"T","1"
3013522,"900180",1349,,"1"
3013522,"950001",-2000,,"1"
3013522,"950003",2400,,"1"
3013522,"950011",-400,,"1"
3013522,"950013",1200,,"1"
3013522,"980000",206836,"T","1"
3013522,"980010",1,,"1"
3013522,"980020",46,,"1"
3013522,"980030",1,,"1"
3013522,"980040",1,,"1"
3013522,"980070",205636,"T","1"
3013522,"980210",100,,"1"
3013522,"980260",100,,"1"
3013522,"980281",100,,"1"
3013522,"980286",100,,"1"
3013522,"980310",100,,"1"
3013522,"980330",100,,"1"
3013531,"900090",14108,,"1"
3013531,"900180",38657,"T","1"
3013531,"980000",52765,"T","1"
3013531,"980010",1,,"1"
3013531,"980020",56,,"1"
3013531,"980040",2,,"1"
3013531,"980070",52765,"T","1"
3013531,"980090",100,,"1"
3013531,"980210",100,,"1"
3013531,"980240",100,,"1"
3013531,"980281",100,,"1"
3013531,"980286",100,,"1"
3013531,"980310",100,,"1"
3013531,"980330",100,,"1"
3013532,"980010",1,,"1"
3013532,"980020",56,,"1"
3013532,"980040",2,,"1"
3013532,"980090",100,,"1"
3013532,"980210",100,,"1"
3013532,"980240",100,,"1"
3013532,"980281",100,,"1"
3013532,"980286",100,,"1"
3013532,"980310",100,,"1"
3013532,"980330",100,,"1"
3013541,"900120",2136,,"1"
3013541,"900150",1200,,"1"
3013541,"980000",3336,,"1"
3013541,"980010",1,,"1"
3013541,"980020",51,,"1"
3013541,"980070",3336,,"1"
3013541,"980220",100,,"1"
3013541,"980260",100,,"1"
3013541,"980281",100,,"1"
3013541,"980285",100,,"1"
3013541,"980300",100,,"1"
3013542,"900120",2136,,"1"
3013542,"900150",1200,,"1"
3013542,"980000",3336,,"1"
3013542,"980010",1,,"1"
3013542,"980020",51,,"1"
3013542,"980070",3336,,"1"
3013542,"980220",100,,"1"
3013542,"980260",100,,"1"
3013542,"980281",100,,"1"
3013542,"980285",100,,"1"
3013542,"980300",100,,"1"
3013551,"900000",24000,,"1"
3013551,"900210",2960,,"1"
3013551,"950001",-250,,"1"
3013551,"950002",2624,,"1"
3013551,"950012",1120,,"1"
3013551,"980000",26960,,"1"
3013551,"980010",1,,"1"
3013551,"980020",42,,"1"
3013551,"980030",1,,"1"
3013551,"980040",2,,"1"
3013551,"980070",23466,,"1"
3013551,"980210",100,,"1"
3013551,"980260",100,,"1"
3013551,"980281",100,,"1"
3013551,"980286",100,,"1"
3013551,"980310",100,,"1"
3013551,"980330",100,,"1"
3013552,"900000",24000,,"1"
3013552,"900210",2960,,"1"
3013552,"950001",-250,,"1"
3013552,"950002",2624,,"1"
3013552,"950012",1120,,"1"
3013552,"980000",26960,,"1"
3013552,"980010",1,,"1"
3013552,"980020",42,,"1"
3013552,"980030",1,,"1"
3013552,"980040",2,,"1"
3013552,"980070",23466,,"1"
3013552,"980210",100,,"1"
3013552,"980260",100,,"1"
3013552,"980281",100,,"1"
3013552,"980286",100,,"1"
3013552,"980310",100,,"1"
3013552,"980330",100,,"1"
3013571,"800932",3900,,"1"
3013571,"900000",205487,"T","1"
3013571,"950001",-3000,,"1"
3013571,"950011",-700,,"1"
3013571,"950013",1900,,"1"
3013571,"980000",205487,"T","1"
3013571,"980010",2,,"1"
3013571,"980020",51,,"1"
3013571,"980030",1,,"1"
3013571,"980040",9,,"1"
3013571,"980070",207287,"T","1"
3013571,"980090",100,,"1"
3013571,"980220",100,,"1"
3013571,"980240",100,,"1"
3013571,"980281",100,,"1"
3013571,"980285",100,,"1"
3013571,"980310",100,,"1"
3013571,"980330",100,,"1"
3013572,"800932",3900,,"1"
3013572,"900000",205487,"T","1"
3013572,"950001",-3000,,"1"
3013572,"950011",-700,,"1"
3013572,"950013",1900,,"1"
3013572,"980000",205487,"T","1"
3013572,"980010",2,,"1"
3013572,"980020",51,,"1"
3013572,"980030",1,,"1"
3013572,"980040",9,,"1"
3013572,"980070",207287,"T","1"
3013572,"980090",100,,"1"
3013572,"980220",100,,"1"
3013572,"980240",100,,"1"
3013572,"980281",100,,"1"
3013572,"980285",100,,"1"
3013572,"980310",100,,"1"
3013572,"980330",100,,"1"
3013591,"900000",48000,,"1"
3013591,"900030",18059,,"1"
3013591,"900170",463,,"1"
3013591,"900180",1200,,"1"
3013591,"980000",67722,,"1"
3013591,"980010",2,,"1"
3013591,"980020",68,,"1"
3013591,"980030",1,,"1"
3013591,"980040",4,,"1"
3013591,"980060",1,,"1"
3013591,"980070",67722,,"1"
3013591,"980090",100,,"1"
3013591,"980210",100,,"1"
3013591,"980240",100,,"1"
3013591,"980281",100,,"1"
3013591,"980286",100,,"1"
3013591,"980310",100,,"1"
3013591,"980330",100,,"1"
3013592,"900000",48000,,"1"
3013592,"900030",18059,,"1"
3013592,"900170",463,,"1"
3013592,"900180",1200,,"1"
3013592,"980000",67722,,"1"
3013592,"980010",2,,"1"
3013592,"980020",68,,"1"
3013592,"980030",1,,"1"
3013592,"980040",4,,"1"
3013592,"980060",1,,"1"
3013592,"980070",67722,,"1"
3013592,"980090",100,,"1"
3013592,"980210",100,,"1"
3013592,"980240",100,,"1"
3013592,"980281",100,,"1"
