"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","APPRPRYB","APPR_RYB","SRVCMOB","SRVCMOB_","REPAIRX","REPAIRX_","APPRPB1","APPRPB1_","APPRPB2","APPRPB2_","APPRPB3","APPRPB3_","APPRPB4","APPRPB4_","APPRPB5","APPRPB5_","APPRPB6","APPRPB6_","APPRPB7","APPRPB7_","APPRPB8","APPRPB8_","APPRPB9","APPRPB9_"
"20143",2741885,10,0,"2","190","D","06","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2742125,11,0,"1","200","D","08","D",225,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2742125,12,0,"2","130","D","06","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2742135,4,0,"1","110","D","08","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2742395,6,0,"1","190","D","06","D",22,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2742395,7,0,"1","190","D","07","D",22,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2742395,8,0,"1","190","D","08","D",22,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2742655,7,0,"1","110","D","06","D",29,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2742655,8,0,"1","110","D","07","D",29,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2742655,9,0,"1","110","D","08","D",29,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2743425,13,0,"1","190","D","08","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2743755,3,0,"1","110","D","07","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2743755,4,0,"2","110","D","06","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2744015,8,0,"1","200","D","06","D",89,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2744015,9,0,"1","200","D","06","D",126,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2744905,2,0,"1","220","D","07","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2744915,6,0,"1","200","D","08","D",180,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2744915,7,0,"1","190","D","07","D",619,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2745125,9,0,"1","110","D","06","D",298,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2745235,12,0,"1","200","D","06","D",33,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2745235,13,0,"1","200","D","07","D",33,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2745235,14,0,"1","200","D","08","D",33,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2745235,15,0,"2","110","D","06","D",31,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2745385,1,0,"2","190","D","06","D",27,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2746025,13,0,"1","200","D","07","D",290,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2746205,4,0,"1","190","D","08","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2746445,7,0,"2","120","D","06","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2746625,18,0,"1","190","D","06","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2746625,19,0,"1","190","D","07","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2746625,20,0,"1","190","D","08","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2746625,21,0,"1","110","D","08","D",182,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2746655,9,0,"1","190","D","08","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2746995,5,0,"1","200","D","07","D",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2747434,5,0,"1","190","D","04","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2747434,6,0,"1","190","D","05","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2747434,7,0,"1","190","D","06","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2747474,5,0,"1","190","D","06","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2747514,9,0,"1","190","D","05","D",33,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2747514,10,0,"1","190","D","06","D",33,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2747514,11,0,"2","190","D","04","D",36,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2747524,19,0,"1","220","D","06","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2747654,4,0,"1","110","D","05","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2747654,5,0,"2","200","D","04","D",280,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2747854,6,0,"1","210","D","04","D",.,"H","120","D","220","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2747854,6,1,"1","120","D","04","D",5,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2747854,6,2,"1","220","D","04","D",6,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2748114,1,0,"1","190","D","04","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2748114,2,0,"1","190","D","05","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2748114,3,0,"1","190","D","06","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2748154,8,0,"1","110","D","06","D",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2748154,9,0,"1","190","D","06","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2749004,14,0,"1","190","D","06","D",255,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2749004,15,0,"2","190","D","04","D",367,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2749214,18,0,"1","170","D","06","D",233,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2749484,17,0,"1","190","D","05","D",468,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2749654,8,0,"1","190","D","05","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2749904,7,0,"1","110","D","05","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2750074,6,0,"1","190","D","06","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2750174,6,0,"1","130","D","04","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2750214,12,0,"1","190","D","05","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2750384,3,0,"1","190","D","05","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2750384,4,0,"1","190","D","06","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2750384,5,0,"2","190","D","04","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2751214,4,0,"1","130","D","05","D",53,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2751234,6,0,"1","130","D","05","D",64,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2752124,8,0,"1","130","D","06","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2752394,11,0,"1","140","D","05","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2752394,12,0,"1","120","D","05","D",1500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2752394,13,0,"1","190","D","04","D",99,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2752414,3,0,"2","190","D","04","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2752624,5,0,"1","100","D","05","D",211,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2752624,6,0,"1","190","D","06","D",102,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2752644,7,0,"1","190","D","04","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2752714,2,0,"1","110","D","05","D",104,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2752744,1,0,"1","110","D","06","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2752824,7,0,"1","120","D","06","D",159,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2752824,8,0,"1","150","D","05","D",49,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2752924,16,0,"1","190","D","06","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2753024,1,0,"1","130","D","06","D",135,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2753074,12,0,"1","190","D","05","D",191,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2753074,13,0,"1","200","D","06","D",149,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2753074,14,0,"1","130","D","05","D",295,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2753824,3,0,"1","190","D","04","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2753824,4,0,"1","200","D","05","D",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2754074,12,0,"1","170","D","04","D",145,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2754304,2,0,"1","190","D","05","D",32,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2754744,29,0,"2","130","D","04","D",151,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2754744,30,0,"2","130","D","04","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2754744,31,0,"2","150","D","04","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2754804,3,0,"1","140","D","06","D",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2754804,4,0,"2","140","D","04","D",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2754864,5,0,"1","200","D","05","D",109,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2754924,4,0,"1","110","D","05","D",320,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2754934,7,0,"1","110","D","06","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2754954,7,0,"1","190","D","04","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2754954,8,0,"1","190","D","06","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2755064,5,0,"1","190","D","04","D",164,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2755084,3,0,"2","190","D","04","D",376,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2755224,7,0,"1","190","D","04","D",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2756284,4,0,"1","200","D","05","D",91,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2756544,3,0,"2","200","D","04","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2756834,8,0,"1","190","D","05","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2756914,6,0,"1","200","D","06","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2756944,4,0,"1","190","D","05","D",105,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2757134,19,0,"1","190","D","05","D",95,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2757164,8,0,"1","200","D","05","D",69,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2757164,9,0,"1","110","D","05","D",89,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2757314,10,0,"1","200","D","06","D",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2757414,2,0,"1","190","D","05","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2757414,3,0,"1","190","D","06","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2757414,4,0,"2","190","D","04","D",87,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2757474,3,0,"1","190","D","06","D",98,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2757504,11,0,"1","190","D","04","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2757984,13,0,"1","190","D","04","D",191,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2758184,4,0,"1","130","D","05","D",48,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2758254,9,0,"1","190","D","05","D",172,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2758374,7,0,"1","170","D","07","D",436,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2758544,1,0,"1","190","D","07","D",56,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2758844,7,0,"1","190","D","05","D",140,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2759004,9,0,"1","220","D","05","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2759004,10,0,"1","220","D","06","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2759004,11,0,"1","220","D","07","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2759024,11,0,"1","190","D","07","D",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2759324,9,0,"1","110","D","05","D",53,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2759564,7,0,"1","110","D","07","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2759834,11,0,"1","130","D","07","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2759954,13,0,"1","200","D","05","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2759954,14,0,"1","110","D","05","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2760104,11,0,"1","220","D","06","D",378,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2760104,12,0,"1","200","D","07","D",272,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2760184,4,0,"1","200","D","05","D",26,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2760184,5,0,"1","200","D","06","D",26,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2760184,6,0,"1","200","D","07","D",26,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2760184,7,0,"2","200","D","05","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2760294,18,0,"1","100","D","07","D",176,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2760294,19,0,"1","110","D","07","D",252,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2760294,20,0,"1","130","D","07","D",92,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2760474,11,0,"1","200","D","05","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2760474,12,0,"1","200","D","06","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2760474,13,0,"1","200","D","07","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2760474,14,0,"1","200","D","06","D",72,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2760534,4,0,"1","190","D","07","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2760844,10,0,"1","110","D","06","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2761064,1,0,"1","190","D","06","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2761064,2,0,"1","130","D","05","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2761324,5,0,"1","190","D","05","D",108,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2761704,4,0,"1","190","D","07","D",101,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2761754,3,0,"2","130","D","05","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2761874,7,0,"1","110","D","07","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2762144,4,0,"1","200","D","06","D",175,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2762194,20,0,"1","220","D","06","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2762194,21,0,"1","190","D","05","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2762194,22,0,"1","190","D","06","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2762194,23,0,"1","190","D","07","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2762264,7,0,"1","220","D","07","D",176,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2763424,4,0,"1","110","D","06","D",705,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2763634,10,0,"1","190","D","06","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2763634,11,0,"1","190","D","07","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2763634,12,0,"2","190","D","05","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2763634,13,0,"2","190","D","05","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2763844,7,0,"1","190","D","06","D",122,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2763874,6,0,"1","190","D","05","D",146,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764174,12,0,"1","190","D","07","D",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764234,4,0,"1","220","D","06","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764354,19,0,"1","190","D","06","D",185,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764514,10,0,"1","220","D","06","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764514,11,0,"1","190","D","06","D",95,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764654,1,0,"1","190","D","05","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764654,2,0,"1","190","D","06","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764654,3,0,"1","190","D","07","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764714,22,0,"1","110","D","06","D",240,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764714,23,0,"1","200","D","06","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764754,7,0,"1","190","D","05","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764754,8,0,"1","190","D","06","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764754,9,0,"1","190","D","07","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764804,4,0,"1","190","D","06","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2765644,6,0,"1","200","D","07","D",318,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2765654,4,0,"1","190","D","07","D",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2765674,9,0,"1","100","D","06","D",111,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2765794,5,0,"2","130","D","05","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2766144,19,0,"1","170","D","07","D",405,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2766514,6,0,"1","190","D","05","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2766514,7,0,"1","190","D","06","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2766514,8,0,"1","190","D","07","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2766854,6,0,"1","190","D","05","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2767264,1,0,"1","110","D","06","D",127,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2767484,5,0,"1","190","D","05","D",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2768074,4,0,"1","100","D","07","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2768174,13,0,"1","110","D","07","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2769194,10,0,"1","190","D","06","D",98,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2769224,4,0,"1","110","D","07","D",152,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2769344,6,0,"1","130","D","06","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2769344,7,0,"1","190","D","05","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2769474,4,0,"1","190","D","05","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2769474,5,0,"1","190","D","06","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2769474,6,0,"1","190","D","07","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2769474,7,0,"2","190","D","05","D",77,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2769704,5,0,"2","190","D","05","D",55,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2769724,8,0,"1","190","D","06","D",21,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2769724,9,0,"1","190","D","07","D",21,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2769724,10,0,"2","190","D","05","D",21,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2769744,6,0,"1","130","D","05","D",1700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2769824,5,0,"1","190","D","05","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2769824,6,0,"1","190","D","06","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2769824,7,0,"1","190","D","07","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2769824,8,0,"2","190","D","05","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2770134,6,0,"1","190","D","08","D",158,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2770314,15,0,"1","220","D","06","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2770464,9,0,"1","170","D","07","D",103,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2770464,10,0,"1","170","D","06","D",103,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2770464,11,0,"1","190","D","08","D",260,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2770464,12,0,"2","190","D","06","D",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
