"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VEHICYC","VEHICYC_","VEHDISP","VEHDISP_","VDISPMO","VDISPMO_","SALEX","SALEX_","REIMBURX","REIM_URX","EXREIMBX","EXRE_MBX","LOANSTAT","LOAN_TAT","FINPAYMX","FINP_YMX","VEHICIC","VEHICIC_"
"20143",2795353,44,0,"2","160","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20143",2795503,29,0,"1","110","D","2","D","07","D",.,"A",.,"A",.,"A","1","D",11000,"D","01","D"
"20143",2795693,28,0,"1","100","D","2","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2796083,33,0,"2","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2796113,29,0,"1","100","D","1","D","07","D",3500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2796483,28,0,"1","100","D","3","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2796923,36,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2797223,22,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2797693,25,0,"1","110","D","1","D","05","D",1200,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2797883,16,0,"1","100","D","6","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2798033,41,0,"1","110","D","1","D","07","D",6000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2798433,33,0,"1","110","D","1","D","07","D",2500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2798653,14,0,"1","100","D","6","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2798883,38,0,"2","110","D","4","D","05","D",.,"A",.,"A",6000,"F","1","D",1000,"D","02","D"
"20143",2799323,33,0,"1","110","D","6","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2799563,25,0,"1","110","D","6","D","06","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20143",2800283,27,0,"1","110","D","6","D","06","D",.,"A",.,"A",.,"A","1","D",.,"A","03","D"
"20143",2800513,15,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20143",2801543,14,0,"1","100","D","1","D","06","D",1500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2801763,72,0,"1","110","D","2","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2802343,14,0,"1","110","D","1","D","06","D",1500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2802373,43,0,"1","110","D","1","D","05","D",150,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2802373,44,0,"1","110","D","1","D","05","D",500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2802733,17,0,"1","100","D","3","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2803113,40,0,"1","110","D","2","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2803603,57,0,"1","100","D","1","D","06","D",700,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20143",2804183,22,0,"1","100","D","2","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2804503,34,0,"2","110","D","2","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2804893,31,0,"2","100","D","2","D","06","D",.,"A",.,"A",.,"A","1","D",4200,"D","01","D"
"20143",2805473,44,0,"1","100","D","6","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2805513,14,0,"1","100","D","2","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2805725,13,0,"1","110","D","1","D","07","D",2000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2806143,30,0,"1","100","D","4","D","07","D",.,"A",5000,"D",.,"A","2","D",.,"A","01","D"
"20143",2806993,22,0,"1","110","D","2","D","06","D",.,"A",.,"A",.,"A","1","D",7000,"F","01","D"
"20143",2807243,13,0,"1","110","D","2","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2807323,17,0,"2","100","D","2","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2807553,41,0,"1","100","D","4","D","08","D",.,"A",16691,"D",.,"A","1","D",16691,"D","03","D"
"20143",2807733,8,0,"1","110","D","6","D","07","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20143",2807813,39,0,"1","100","D","1","D","08","D",13600,"D",.,"A",.,"A","1","D",.,"A","02","D"
"20143",2807873,29,0,"1","110","D","6","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2807873,30,0,"1","110","D","6","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2807963,44,0,"2","110","D","2","D","06","D",.,"A",.,"A",.,"A","1","D",8000,"D","02","D"
"20143",2808233,27,0,"1","110","D","2","D","07","D",.,"A",.,"A",.,"A","1","D",27500,"D","01","D"
"20143",2808703,34,0,"1","110","D","2","D","08","D",.,"A",.,"A",.,"A","1","D",27000,"D","02","D"
"20143",2809213,35,0,"1","110","D","3","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2809243,52,0,"1","100","D","1","D","06","D",100,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2809293,18,0,"1","100","D","6","D","08","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20143",2809343,18,0,"1","110","D","1","D","06","D",1500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2809503,27,0,"1","100","D","3","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2809733,11,0,"1","110","D","6","D","07","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20143",2810603,17,0,"1","100","D","3","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2810683,25,0,"1","100","D","6","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2810693,57,0,"2","200","D","6","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2811293,36,0,"1","110","D","1","D","06","D",600,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2811373,16,0,"1","110","D","6","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2811373,17,0,"1","150","D","6","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2811653,39,0,"1","100","D","2","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2812253,42,0,"1","110","D","2","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2812273,25,0,"1","100","D","3","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20143",2812383,34,0,"1","110","D","3","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2812733,30,0,"1","100","D","1","D","06","D",9000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2813533,15,0,"1","110","D","6","D","07","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20143",2813783,60,0,"2","160","D","1","D","06","D",500,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20143",2815115,14,0,"1","110","D","1","D","04","D",4000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2816032,21,0,"1","110","D","2","D","06","D",.,"A",.,"A",.,"A","1","D",21528,"F","01","D"
"20143",2816402,15,0,"1","110","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2816882,17,0,"1","110","D","6","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2816892,32,0,"1","100","D","1","D","05","D",3200,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2817582,34,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20143",2817932,16,0,"1","100","D","4","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2817992,45,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","1","D",3000,"D","02","D"
"20143",2818372,32,0,"1","110","D","4","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2818772,19,0,"1","100","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2818852,22,0,"1","100","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2819332,16,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2819482,36,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2819782,18,0,"1","110","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2819845,18,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20143",2819862,47,0,"1","180","D","1","D","05","D",500,"D",.,"A",.,"A","2","D",.,"A","10","D"
"20143",2819952,25,0,"1","110","D","6","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2820212,33,0,"1","110","D","2","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2820365,12,0,"1","100","D","1","D","05","D",1200,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2820462,19,0,"1","110","D","1","D","05","D",300,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2820702,24,0,"1","100","D","4","D","05","D",.,"A",300,"D",.,"A","2","D",.,"A","01","D"
"20143",2820822,15,0,"1","110","D","2","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2821462,10,0,"1","110","D","6","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2821462,11,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2821732,20,0,"1","110","D","3","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2822202,40,0,"1","110","D","1","D","06","D",5000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2822432,18,0,"1","100","D","1","D","05","D",2000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2823812,45,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20143",2824322,38,0,"1","100","D","4","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2824472,48,0,"1","100","D","2","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2824722,64,0,"1","110","D","3","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20143",2824722,65,0,"1","100","D","3","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","07","D"
"20143",2836782,23,0,"1","110","D","6","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2837222,39,0,"1","200","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20143",2837792,30,0,"1","200","D","1","D","07","D",1000,"D",.,"A",.,"A","2","D",.,"A","06","D"
"20143",2837982,44,0,"1","100","D","2","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2838192,13,0,"1","110","D","1","D","06","D",4500,"F",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2838632,48,0,"1","100","D","1","D","06","D",2800,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2839172,21,0,"1","110","D","2","D","07","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20143",2839332,10,0,"1","110","D","1","D","07","D",2500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2839362,9,0,"1","100","D","1","D","05","D",2000,"F",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2839812,25,0,"1","110","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2840872,39,0,"1","100","D","2","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2841422,35,0,"1","170","D","3","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20143",2841452,27,0,"1","110","D","4","D","07","D",.,"A",24000,"D",.,"A","2","D",.,"A","01","D"
"20143",2841695,18,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2842142,50,0,"1","110","D","2","D","06","D",.,"A",.,"A",.,"A","1","D",.,"A","03","D"
"20143",2842862,35,0,"1","100","D","1","D","05","D",200,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2844382,23,0,"1","110","D","2","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2844732,46,0,"1","100","D","2","D","06","D",.,"A",.,"A",.,"A","1","D",475,"D","01","D"
"20143",2844772,24,0,"1","100","D","2","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2845102,49,0,"1","100","D","1","D","07","D",2000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2845102,50,0,"1","110","D","2","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2845992,45,0,"1","100","D","1","D","07","D",5500,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20143",2846642,44,0,"1","130","D","1","D","07","D",1000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2846992,13,0,"1","170","D","1","D","07","D",100,"F",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2847132,74,0,"1","110","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20143",2867322,37,0,"1","150","D","1","D","06","D",2500,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20143",2867455,23,0,"1","110","D","1","D","08","D",1000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2867562,51,0,"1","100","D","6","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2867772,11,0,"1","100","D","4","D","08","D",.,"A",5600,"D",.,"A","2","D",.,"A","01","D"
"20143",2867922,30,0,"1","100","D","2","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2868332,8,0,"1","100","D","1","D","07","D",500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2868682,49,0,"1","110","D","1","D","07","D",650,"F",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2868832,35,0,"1","100","D","2","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2869002,72,0,"1","100","D","1","D","08","D",1000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2869224,18,0,"1","100","D","2","D","07","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20143",2869322,20,0,"1","100","D","4","D","07","D",.,"A",5500,"D",.,"A","2","D",.,"A","01","D"
"20143",2869322,21,0,"1","100","D","4","D","07","D",.,"A",5500,"D",.,"A","2","D",.,"A","02","D"
"20143",2869372,38,0,"1","130","D","1","D","07","D",10000,"D",.,"A",.,"A","1","D",3500,"D","04","D"
"20143",2869462,12,0,"1","110","D","1","D","08","D",500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2869642,26,0,"1","200","D","6","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2869672,17,0,"1","110","D","3","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2869762,41,0,"1","110","D","1","D","07","D",2500,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20143",2869842,22,0,"1","160","D","3","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2869842,23,0,"1","160","D","6","D","07","D",.,"A",.,"A",.,"A","1","D",.,"A","03","D"
"20143",2869842,24,0,"1","170","D","3","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20143",2869842,25,0,"1","170","D","3","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20143",2870122,29,0,"1","200","D","6","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2870242,49,0,"1","110","D","2","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2870652,25,0,"1","100","D","3","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2870784,12,0,"1","110","D",,"C","08","D",.,"A",.,"A",.,"A",,"C",.,"A","01","D"
"20143",2871042,41,0,"1","100","D","6","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20143",2872532,26,0,"1","200","D","3","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2872742,38,0,"1","180","D","3","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2873492,10,0,"1","110","D","1","D","07","D",2000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2873542,10,0,"1","100","D","1","D","07","D",11500,"F",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2873642,84,0,"1","150","D","6","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","10","D"
"20143",2873702,29,0,"1","100","D","6","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2874202,52,0,"1","110","D","1","D","07","D",13000,"D",.,"A",.,"A","1","D",.,"A","01","D"
"20143",2874202,53,0,"1","110","D","6","D","07","D",.,"A",.,"A",.,"A","1","D",3000,"D","02","D"
"20143",2874255,31,0,"1","110","D","1","D","08","D",800,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2874452,109,0,"1","110","D","2","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2874782,34,0,"1","100","D","4","D","07","D",.,"A",10000,"D",.,"A","2","D",.,"A","01","D"
"20143",2875012,11,0,"1","100","D","2","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2875494,19,0,"1","100","D","2","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2876142,41,0,"1","100","D","2","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2876192,38,0,"1","110","D","1","D","06","D",9000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2876402,49,0,"1","100","D","2","D","08","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20143",2876482,13,0,"1","100","D","1","D","08","D",1200,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2876492,7,0,"1","100","D","6","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2876612,26,0,"1","160","D","3","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20143",2876852,28,0,"1","100","D","4","D","07","D",.,"A",5600,"D",.,"A","2","D",.,"A","01","D"
"20143",2876882,27,0,"1","100","D","2","D","08","D",.,"A",.,"A",.,"A","1","D",12000,"D","02","D"
"20143",2876982,43,0,"1","100","D","6","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2876992,26,0,"1","100","D","1","D","07","D",1300,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20143",2877362,39,0,"1","100","D","2","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2877382,31,0,"1","110","D","2","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2877672,5,0,"1","100","D","6","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2878052,22,0,"1","110","D","4","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20143",2901363,45,0,"1","100","D","1","D","04","D",2300,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2905684,16,0,"1","110","D","1","D","06","D",4500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2944815,19,0,"1","200","D","1","D","07","D",400,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20143",2947085,21,0,"1","100","D","3","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20144",2748145,40,0,"1","110","D","2","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2748155,31,0,"1","100","D","2","D","08","D",.,"A",.,"A",.,"A","1","D",298,"D","01","D"
"20144",2748805,18,0,"1","110","D","4","D","07","D",.,"A",6000,"D",.,"A","2","D",.,"A","01","D"
"20144",2748945,18,0,"1","150","D","1","D","07","D",1500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20144",2749695,43,0,"1","110","D","2","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2749695,44,0,"1","110","D","2","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20144",2750565,39,0,"1","150","D","2","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20144",2751265,13,0,"1","100","D","2","D","09","D",.,"A",.,"A",.,"A","1","D",3000,"D","01","D"
"20144",2751375,50,0,"1","100","D","1","D","08","D",300,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2751655,25,0,"1","110","D","2","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2751885,43,0,"1","100","D","1","D","09","D",8500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2752125,30,0,"1","110","D","2","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2752355,20,0,"1","110","D","2","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20144",2752775,37,0,"1","110","D","2","D","07","D",.,"A",.,"A",.,"A","1","D",6000,"F","01","D"
"20144",2752785,11,0,"1","100","D","2","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2752875,23,0,"2","100","D","2","D","07","D",.,"A",.,"A",.,"A","1","D",1097,"D","01","D"
"20144",2753085,24,0,"1","100","D","1","D","09","D",23000,"D",.,"A",.,"A","1","D",23000,"D","02","D"
"20144",2753295,13,0,"1","100","D","1","D","08","D",100,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2753385,42,0,"1","110","D","2","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2753855,37,0,"1","100","D","3","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2754475,55,0,"1","100","D","2","D","07","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20144",2754475,56,0,"1","110","D","2","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20144",2754475,57,0,"1","110","D","2","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20144",2754745,89,0,"1","100","D","3","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2754955,20,0,"1","100","D","6","D","09","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20144",2755495,46,0,"1","110","D","1","D","08","D",1800,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20144",2756545,22,0,"1","110","D","1","D","07","D",14000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20144",2756545,23,0,"1","200","D","6","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20144",2756545,24,0,"1","200","D","6","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20144",2756585,32,0,"1","100","D","1","D","07","D",4000,"F",.,"A",.,"A","2","D",.,"A","03","D"
"20144",2756815,33,0,"1","100","D","6","D","07","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20144",2756865,40,0,"1","100","D","1","D","08","D",1200,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20144",2756915,44,0,"1","100","D","2","D","08","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20144",2757095,26,0,"1","110","D","2","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20144",2757315,36,0,"1","110","D","1","D","08","D",300,"F",.,"A",.,"A","2","D",.,"A","02","D"
"20144",2757685,33,0,"1","100","D","1","D","07","D",2300,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20144",2757835,23,0,"1","110","D","2","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20144",2757965,20,0,"1","110","D","1","D","07","D",10000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20144",2758605,28,0,"1","110","D","5","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2758665,35,0,"1","110","D",,"C","10","D",.,"A",.,"A",.,"A",,"C",.,"A","02","D"
"20144",2758975,34,0,"1","110","D","1","D","08","D",10000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20144",2759125,25,0,"1","110","D","1","D","10","D",1000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2759745,28,0,"1","100","D","6","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2760105,45,0,"2","120","D","1","D","08","D",20000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20144",2760355,56,0,"1","100","D","6","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20144",2761315,20,0,"1","110","D","6","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20144",2761725,20,0,"1","110","D","3","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20144",2761895,17,0,"1","100","D","1","D","09","D",700,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20144",2761935,35,0,"1","100","D","1","D","10","D",500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2761935,36,0,"1","200","D","2","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20144",2762195,32,0,"1","100","D","6","D","09","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20144",2762525,26,0,"1","100","D","1","D","09","D",6500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2762665,44,0,"1","150","D","6","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20144",2762685,18,0,"2","100","D","6","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2762895,53,0,"1","100","D","2","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2763255,26,0,"1","100","D","2","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2764215,36,0,"1","100","D","1","D","08","D",1000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2764715,60,0,"1","110","D","2","D","09","D",.,"A",.,"A",.,"A","1","D",.,"A","03","D"
"20144",2765315,21,0,"1","100","D","1","D","08","D",900,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2765945,27,0,"1","100","D","1","D","09","D",5500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2766515,32,0,"1","110","D","2","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2766865,43,0,"1","110","D","2","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20144",2766975,13,0,"1","100","D","4","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2767625,53,0,"1","130","D","1","D","08","D",5200,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20144",2767805,20,0,"1","100","D","4","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2768385,16,0,"1","100","D","6","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2769435,40,0,"1","110","D","3","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20144",2769615,44,0,"1","110","D","2","D","08","D",.,"A",.,"A",.,"A","1","D",16000,"D","01","D"
