"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","JALHOMQV","JALH_MQV","CIGARETX","CIGA_ETX","JCIGARQV","JCIG_RQV","JOTBACQV","JOTB_CQV","OTHTBACX","OTHT_ACX"
"20151",2945443,41,0,"1",2275,"D",325,"D",.,"A",975,"D",300,"D",.,"A",.,"A",1950,"D",375,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945513,33,0,"1",3250,"D",650,"D",.,"A",325,"D",45,"D",.,"A",.,"A",2600,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945543,31,0,"1",455,"D",65,"D",.,"A",650,"D",1200,"D",.,"A",.,"A",390,"D",273,"D",26,"D",338,"D",.,"A",.,"A"
"20151",2945553,16,0,"1",1300,"D",130,"D",.,"A",195,"D",0,"D",.,"A",.,"A",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945573,31,0,"1",1950,"D",650,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945583,27,0,"1",1950,"D",260,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",1690,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945593,64,0,"1",11700,"D",3900,"D",.,"A",1950,"D",300,"D",.,"A",.,"A",7800,"D",600,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945663,40,0,"1",1950,"D",975,"D",.,"A",780,"D",0,"D",.,"A",.,"A",975,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945683,11,0,"1",780,"D",0,"D",.,"A",0,"D",6,"D",.,"A",.,"A",780,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945703,60,0,"1",2925,"D",455,"D",.,"A",2275,"D",120,"D",.,"A",65,"D",2470,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945743,33,0,"1",780,"D",263,"F",.,"A",520,"D",0,"D",.,"A",.,"A",820,"F",120,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945763,24,0,"1",650,"D",217,"F",314,"F",520,"D",81,"F",.,"A",.,"A",742,"F",109,"F",.,"A",.,"A",.,"A",.,"A"
"20151",2945783,43,0,"1",2600,"D",0,"D",.,"A",1300,"D",75,"D",.,"A",325,"D",2600,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945793,22,0,"1",1560,"D",260,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945803,25,0,"1",910,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945813,23,0,"1",3250,"D",0,"D",.,"A",130,"D",0,"D",.,"A",.,"A",3250,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945823,23,0,"1",520,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945843,30,0,"1",1625,"D",260,"D",.,"A",390,"D",60,"D",.,"A",.,"A",1365,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945853,42,0,"1",1300,"D",520,"D",.,"A",0,"D",0,"D",.,"A",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945863,26,0,"1",1560,"D",390,"D",65,"D",65,"D",64,"F",.,"A",.,"A",1170,"D",0,"D",.,"C",388,"F",.,"A",.,"A"
"20151",2945893,27,0,"1",1300,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945903,16,0,"1",2600,"D",260,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",2340,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945913,36,0,"1",520,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945923,17,0,"1",325,"D",0,"D",.,"A",390,"D",6,"D",.,"A",.,"A",325,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945933,34,0,"1",1950,"D",0,"D",.,"A",260,"D",0,"D",.,"A",720,"D",1950,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945943,14,0,"1",260,"D",65,"D",.,"A",312,"D",0,"D",.,"A",.,"A",195,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2945963,73,0,"1",3250,"D",650,"D",.,"A",260,"D",0,"D",.,"A",.,"A",2600,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946003,80,0,"1",3575,"D",258,"F",.,"A",780,"D",0,"D",.,"A",.,"A",950,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946013,24,0,"1",1950,"D",260,"D",.,"A",2600,"D",0,"D",.,"A",.,"A",1690,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946053,27,0,"1",910,"D",195,"D",.,"A",260,"D",0,"D",.,"A",.,"A",715,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946083,20,0,"1",2600,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",2600,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946103,14,0,"1",2080,"D",195,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1885,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946113,32,0,"1",390,"D",0,"D",.,"A",260,"D",0,"D",.,"A",.,"A",390,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946123,11,0,"1",2600,"D",260,"D",.,"A",650,"D",0,"D",.,"A",.,"A",2340,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946133,18,0,"1",1889,"F",.,"A",.,"A",442,"F",0,"D",.,"A",.,"A",1562,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946143,46,0,"1",780,"D",0,"D",.,"A",325,"D",120,"D",.,"A",.,"A",780,"D",150,"D",.,"C",660,"F",.,"A",.,"A"
"20151",2946153,13,0,"1",1950,"D",520,"D",.,"A",5200,"D",600,"D",.,"A",.,"A",1430,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946173,35,0,"1",1950,"D",260,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",1690,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946193,26,0,"1",3250,"D",325,"D",.,"A",1950,"D",0,"D",.,"A",.,"A",2925,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946233,38,0,"1",2600,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",2600,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946243,46,0,"1",1105,"D",195,"D",.,"A",780,"D",36,"D",.,"A",.,"A",910,"D",18,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946253,28,0,"1",2600,"D",260,"D",260,"D",1300,"D",150,"D",.,"A",.,"A",2340,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946263,44,0,"1",1300,"D",260,"D",130,"D",780,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946323,40,0,"1",975,"D",195,"D",.,"A",650,"D",0,"D",71,"D",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946343,27,0,"1",585,"D",0,"D",65,"D",39,"D",0,"D",.,"A",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946353,18,0,"1",3900,"D",650,"D",65,"D",130,"D",0,"D",.,"A",.,"A",3250,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946373,37,0,"1",3250,"D",975,"D",.,"A",0,"D",0,"D",.,"A",.,"A",2275,"D",600,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946383,15,0,"1",1300,"D",195,"D",.,"A",130,"D",0,"D",.,"A",.,"A",1105,"D",210,"D",8,"D",104,"D",.,"A",.,"A"
"20151",2946393,22,0,"1",1300,"D",260,"D",390,"D",0,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946423,69,0,"1",2600,"D",780,"D",520,"D",650,"D",120,"D",.,"A",81,"D",1820,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946433,13,0,"1",455,"D",0,"D",.,"A",330,"F",63,"F",.,"A",.,"A",455,"D",81,"F",.,"A",.,"A",.,"A",.,"A"
"20151",2946443,46,0,"1",3250,"D",455,"D",325,"D",1040,"D",0,"D",.,"A",.,"A",2795,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946463,66,0,"1",1950,"D",260,"D",.,"A",156,"D",0,"D",650,"D",.,"A",1690,"D",0,"D",13,"D",169,"D",.,"A",.,"A"
"20151",2946473,23,0,"1",1560,"D",360,"F",317,"F",863,"F",0,"D",.,"A",.,"A",1297,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946483,35,0,"1",1664,"D",364,"D",.,"A",1950,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946493,18,0,"1",1300,"D",325,"D",.,"A",260,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946543,20,0,"1",2600,"D",650,"D",.,"A",260,"D",0,"D",.,"A",.,"A",1950,"D",0,"D",.,"A",.,"A",455,"D",35,"D"
"20151",2946563,18,0,"1",780,"D",260,"D",260,"D",0,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946583,32,0,"1",1300,"D",390,"D",.,"A",130,"D",30,"D",.,"A",.,"A",910,"D",0,"D",12,"D",156,"D",.,"A",.,"A"
"20151",2946593,27,0,"1",910,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",195,"D",15,"D"
"20151",2946613,22,0,"1",1950,"D",325,"D",.,"A",65,"D",0,"D",.,"A",.,"A",1625,"D",0,"D",50,"D",650,"D",.,"A",.,"A"
"20151",2946623,22,0,"1",780,"D",195,"D",156,"D",0,"D",0,"D",.,"A",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946653,32,0,"1",2600,"D",780,"D",.,"A",1300,"D",60,"D",.,"A",.,"A",1820,"D",180,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946663,22,0,"1",520,"D",91,"D",.,"A",260,"D",0,"D",325,"D",.,"A",429,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946683,26,0,"1",1040,"D",130,"D",520,"D",670,"F",72,"F",.,"A",.,"A",910,"D",167,"F",.,"A",.,"A",.,"A",.,"A"
"20151",2946693,31,0,"1",2600,"D",520,"D",.,"A",325,"D",0,"D",.,"A",.,"A",2080,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946703,35,0,"1",1040,"D",130,"D",.,"A",325,"D",120,"D",.,"A",.,"A",910,"D",240,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946713,23,0,"1",5200,"D",1560,"D",390,"D",650,"D",180,"D",.,"A",.,"A",3640,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946723,36,0,"1",3250,"D",650,"D",.,"A",0,"D",0,"D",.,"A",.,"A",2600,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946783,28,0,"1",1300,"D",520,"D",.,"A",325,"D",0,"D",.,"A",.,"A",780,"D",0,"D",10,"D",130,"D",.,"A",.,"A"
"20151",2946843,20,0,"1",845,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",715,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946873,44,0,"1",3250,"D",260,"D",.,"A",1950,"D",0,"D",.,"A",.,"A",2990,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946883,16,0,"1",1300,"D",260,"D",65,"D",0,"D",0,"D",.,"A",.,"A",1040,"D",15,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946903,19,0,"1",520,"D",130,"D",.,"A",130,"D",0,"D",.,"A",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946913,32,0,"1",2600,"D",0,"D",.,"A",260,"D",0,"D",356,"F",.,"A",2600,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946933,47,0,"1",2600,"D",650,"D",.,"A",1040,"D",0,"D",.,"A",.,"A",1950,"D",180,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2946973,39,0,"1",975,"D",260,"D",.,"A",325,"D",0,"D",.,"A",.,"A",715,"D",0,"D",15,"D",195,"D",.,"A",.,"A"
"20151",2947003,48,0,"1",1950,"D",650,"D",.,"A",650,"D",600,"D",.,"A",.,"A",1300,"D",450,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947023,65,0,"1",4550,"D",3250,"D",130,"D",455,"D",30,"D",.,"A",.,"A",1300,"D",360,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947035,38,0,"1",0,"D",.,"A",195,"D",650,"D",900,"D",.,"A",.,"A",0,"D",900,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947043,28,0,"1",1950,"D",650,"D",.,"A",0,"D",6,"D",.,"A",.,"A",1300,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947063,23,0,"1",910,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947093,31,0,"1",780,"D",65,"D",.,"A",104,"D",0,"D",.,"A",.,"A",715,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947103,9,0,"1",520,"D",195,"D",.,"A",260,"D",0,"D",.,"A",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947123,49,0,"1",169,"D",0,"D",.,"A",1820,"D",0,"D",.,"A",.,"A",169,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947173,53,0,"1",1300,"D",780,"D",.,"A",975,"D",120,"D",.,"A",.,"A",520,"D",105,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947193,13,0,"1",0,"D",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",0,"D",0,"D",0,"D",0,"D",.,"A",.,"A"
"20151",2947203,45,0,"1",975,"D",130,"D",.,"A",260,"D",60,"D",.,"A",.,"A",845,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947223,32,0,"1",1560,"D",325,"D",195,"D",780,"D",0,"D",.,"A",.,"A",1235,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947243,38,0,"1",650,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947293,15,0,"1",910,"D",390,"D",.,"A",260,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947303,41,0,"1",3900,"D",650,"D",.,"A",520,"D",0,"D",.,"A",.,"A",3250,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947313,24,0,"1",780,"D",650,"D",.,"A",910,"D",0,"D",.,"A",.,"A",130,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947323,13,0,"1",0,"D",.,"A",.,"A",0,"D",109,"F",.,"A",.,"A",0,"D",116,"F",9,"D",117,"D",.,"A",.,"A"
"20151",2947353,30,0,"1",780,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947365,28,0,"1",1300,"D",0,"D",.,"A",1300,"D",240,"D",.,"A",.,"A",1300,"D",600,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947373,15,0,"1",1300,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1300,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947383,23,0,"1",1300,"D",195,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1105,"D",0,"D",15,"D",195,"D",.,"A",.,"A"
"20151",2947393,33,0,"1",1950,"D",650,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947403,45,0,"1",1560,"D",390,"D",650,"D",1040,"D",180,"D",.,"A",.,"A",1170,"D",105,"D",27,"D",351,"D",.,"A",.,"A"
"20151",2947413,47,0,"1",1040,"D",26,"D",52,"D",260,"D",0,"D",.,"A",80,"D",1014,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947434,18,0,"1",1625,"D",325,"D",.,"A",325,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947453,42,0,"1",390,"D",26,"D",.,"A",0,"D",0,"D",.,"A",.,"A",364,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947463,28,0,"1",1820,"D",195,"D",.,"A",1040,"D",180,"D",.,"A",.,"A",1625,"D",90,"D",7,"D",91,"D",.,"A",.,"A"
"20151",2947483,48,0,"1",910,"D",0,"D",.,"A",260,"D",0,"D",.,"A",.,"A",910,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947533,26,0,"1",1625,"D",156,"D",.,"A",520,"D",0,"D",.,"A",182,"F",1469,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947543,112,0,"1",650,"D",65,"D",.,"A",910,"D",150,"D",.,"A",.,"A",585,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947553,17,0,"1",1300,"D",975,"D",.,"A",325,"D",0,"D",.,"A",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947583,18,0,"1",1040,"D",195,"D",260,"D",780,"D",0,"D",.,"A",.,"A",845,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947593,22,0,"1",260,"D",26,"D",.,"A",130,"D",0,"D",.,"A",.,"A",234,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947613,42,0,"1",1482,"D",260,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1222,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947653,12,0,"1",1718,"F",.,"A",358,"F",638,"F",0,"D",.,"A",.,"A",1422,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947663,28,0,"1",1300,"D",195,"D",.,"A",390,"D",0,"D",.,"A",.,"A",1105,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947673,26,0,"1",1300,"D",650,"D",.,"A",390,"D",0,"D",.,"A",.,"A",650,"D",84,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947683,15,0,"1",520,"D",39,"D",.,"A",195,"D",6,"D",.,"A",.,"A",481,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947725,33,0,"1",780,"D",0,"D",.,"A",65,"D",0,"D",.,"A",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947733,58,0,"1",1625,"D",260,"D",.,"A",1170,"D",15,"D",.,"A",.,"A",1365,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947753,10,0,"1",1300,"D",390,"D",.,"A",260,"D",0,"D",.,"A",.,"A",910,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947763,21,0,"1",2730,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",2600,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947773,10,0,"1",650,"D",366,"F",.,"A",0,"D",123,"F",.,"A",.,"A",1422,"F",0,"D",.,"C",465,"F",.,"A",.,"A"
"20151",2947803,32,0,"1",1560,"D",195,"D",.,"A",390,"D",0,"D",.,"A",.,"A",1365,"D",90,"D",7,"D",91,"D",.,"A",.,"A"
"20151",2947853,87,0,"1",2340,"D",260,"D",.,"A",9750,"D",450,"D",.,"A",.,"A",2080,"D",450,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947893,47,0,"1",1495,"D",286,"D",.,"A",715,"D",0,"D",.,"A",.,"A",1209,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947923,60,0,"1",1235,"D",156,"D",.,"A",611,"D",72,"D",.,"A",.,"A",1079,"D",72,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947933,19,0,"1",1950,"D",0,"D",.,"A",1105,"D",0,"D",.,"A",.,"A",1950,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947943,28,0,"1",390,"D",260,"D",.,"A",390,"D",0,"D",.,"A",.,"A",130,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947963,33,0,"1",1950,"D",390,"D",.,"A",390,"D",60,"D",.,"A",.,"A",1560,"D",75,"D",60,"D",780,"D",.,"A",.,"A"
"20151",2947973,29,0,"1",1560,"D",390,"D",.,"A",780,"D",0,"D",.,"A",.,"A",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2947993,47,0,"1",1430,"D",0,"D",.,"A",780,"D",0,"D",.,"A",30,"D",1430,"D",0,"D",.,"A",.,"A",0,"D",0,"D"
"20151",2948003,32,0,"1",1300,"D",325,"D",.,"A",260,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948013,11,0,"1",1560,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1235,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948113,32,0,"1",1625,"D",325,"D",130,"D",650,"D",90,"D",130,"D",.,"A",1300,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948123,31,0,"1",1625,"D",650,"D",.,"A",520,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948173,30,0,"1",1612,"D",0,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",1612,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948223,22,0,"1",1300,"D",65,"D",.,"A",91,"D",0,"D",.,"A",.,"A",1235,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948253,54,0,"1",1625,"D",520,"D",130,"D",2600,"D",480,"D",.,"A",.,"A",1105,"D",222,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948263,15,0,"1",650,"D",78,"D",.,"A",0,"D",0,"D",.,"A",.,"A",572,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948273,32,0,"1",1300,"D",65,"D",260,"D",401,"F",6,"D",.,"A",.,"A",1235,"D",6,"D",.,"A",.,"A",169,"D",13,"D"
"20151",2948303,8,0,"1",0,"D",.,"A",.,"A",130,"D",0,"D",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948313,17,0,"1",1505,"F",.,"A",.,"A",670,"F",72,"F",.,"A",.,"A",1221,"F",167,"F",.,"A",.,"A",.,"A",.,"A"
"20151",2948323,12,0,"1",650,"D",0,"D",.,"A",260,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948333,85,0,"1",3250,"D",650,"D",.,"A",910,"D",30,"D",.,"A",.,"A",2600,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948343,34,0,"1",650,"D",208,"D",195,"D",520,"D",0,"D",.,"A",.,"A",442,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948353,32,0,"1",2600,"D",780,"D",.,"A",520,"D",60,"D",.,"A",.,"A",1820,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948363,57,0,"1",1950,"D",390,"D",.,"A",975,"D",150,"D",.,"A",.,"A",1560,"D",300,"D",25,"D",325,"D",.,"A",.,"A"
"20151",2948373,26,0,"1",897,"D",0,"D",.,"A",286,"D",6,"D",.,"A",.,"A",897,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948383,39,0,"1",910,"D",390,"D",.,"A",260,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948413,18,0,"1",1560,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948433,50,0,"1",2600,"D",260,"D",.,"A",520,"D",0,"D",.,"A",.,"A",2340,"D",300,"D",50,"D",650,"D",.,"A",.,"A"
"20151",2948473,69,0,"1",1300,"D",260,"D",.,"A",390,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948483,53,0,"1",1300,"D",260,"D",.,"A",1300,"D",60,"D",.,"A",25,"D",1040,"D",0,"D",10,"D",130,"D",.,"A",.,"A"
"20151",2948493,20,0,"1",845,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948503,58,0,"1",975,"D",390,"D",.,"A",260,"D",90,"D",.,"A",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948513,29,0,"1",585,"D",0,"D",.,"A",65,"D",0,"D",.,"A",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948533,45,0,"1",3900,"D",260,"D",.,"A",195,"D",0,"D",.,"A",.,"A",3640,"D",180,"D",10,"D",130,"D",.,"A",.,"A"
"20151",2948553,20,0,"1",585,"D",26,"D",.,"A",195,"D",0,"D",.,"A",.,"A",559,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948563,14,0,"1",1105,"D",260,"D",.,"A",390,"D",0,"D",.,"A",.,"A",845,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948573,23,0,"1",1300,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948583,77,0,"1",1040,"D",260,"D",156,"D",1300,"D",0,"D",.,"A",.,"A",780,"D",0,"D",6,"D",78,"D",.,"A",.,"A"
"20151",2948623,27,0,"1",1950,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1950,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948633,37,0,"1",533,"D",104,"D",.,"A",65,"D",0,"D",.,"A",.,"A",429,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948643,80,0,"1",2340,"D",390,"D",.,"A",1300,"D",195,"D",.,"A",.,"A",1950,"D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948653,27,0,"1",3250,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",2925,"D",0,"D",17,"D",221,"D",.,"A",.,"A"
"20151",2948683,83,0,"1",2925,"D",520,"D",.,"A",1625,"D",120,"D",.,"A",.,"A",2405,"D",600,"D",50,"D",650,"D",.,"A",.,"A"
"20151",2948693,23,0,"1",1040,"D",130,"D",65,"D",260,"D",0,"D",.,"A",.,"A",910,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948703,30,0,"1",780,"D",130,"D",.,"A",1300,"D",120,"D",.,"A",.,"A",650,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
