"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPFLUDX","VOPF_UDX","VOPPARKX","VOPP_RKX","VOPTOWX","VOPTOWX_","VOPDOCKX","VOPD_CKX","VOPPLCYX","VOPP_CYX","TANKGASX","TANK_ASX","JGASOXQV","JGAS_XQV","JDIESXQV","JDIE_XQV","VOPCLUBX","VOPC_UBX","VOPTOLLX","VOPT_LLX","VOPOILX","VOPOILX_"
"20144",2756605,27,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2756615,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"F",.,"A",.,"A",.,"A",.,"A"
"20144",2756625,34,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1320,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2756695,12,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",90,"D",.,"A",.,"A",.,"A"
"20144",2756705,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",720,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2756725,41,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",480,"D",.,"A",.,"A",30,"D",.,"A"
"20144",2756735,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2756745,9,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",525,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2756755,24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2756775,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2756785,33,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2756805,46,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",375,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2756815,42,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2756835,54,0,"1",.,"A",10,"D",110,"D",.,"A",.,"A",.,"A",360,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2756855,67,0,"1",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2756865,57,0,"1",.,"A",.,"A",350,"D",.,"A",.,"A",.,"A",1080,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2756895,10,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2756915,54,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",30,"D",.,"A"
"20144",2756935,50,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",195,"D",.,"A",.,"A",75,"D",.,"A"
"20144",2756945,39,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2756965,34,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1800,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757005,25,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",.,"A",10,"D"
"20144",2757015,46,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",360,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757025,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",480,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757035,46,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757055,52,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2700,"D",.,"A",.,"A",10,"D",.,"A"
"20144",2757075,27,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",720,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757095,36,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",480,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757115,41,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",36,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757125,45,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",240,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757135,65,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",74,"D",35,"D",.,"A"
"20144",2757145,7,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2757165,35,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",165,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757175,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757185,51,0,"1",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",250,"D",.,"A"
"20144",2757195,29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",480,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757235,30,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",900,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757285,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757305,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2757315,42,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",25,"D"
"20144",2757325,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",114,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757335,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"F",.,"A",.,"A",.,"A",.,"A"
"20144",2757345,37,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757355,21,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757375,30,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757395,12,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2757415,27,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2757475,23,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",900,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757485,32,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1020,"D",.,"A",.,"A",8,"F",.,"A"
"20144",2757495,6,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2757505,46,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757535,33,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",375,"D",.,"A",47,"D",.,"A",.,"A"
"20144",2757545,29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757585,30,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757615,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2757635,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757645,32,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2757675,48,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",345,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757685,46,0,"1",.,"A",276,"D",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",390,"D",.,"A"
"20144",2757785,23,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757795,64,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",504,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757805,43,0,"1",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757835,31,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1050,"F",.,"A",.,"A",.,"A",.,"A"
"20144",2757845,70,0,"1",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",540,"D",.,"A",79,"D",90,"D",.,"A"
"20144",2757925,29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757945,23,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757965,28,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2757985,60,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1500,"D",.,"A",338,"D",80,"D",.,"A"
"20144",2757995,29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",210,"F",.,"A",.,"A",.,"A",.,"A"
"20144",2758035,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",225,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758055,53,0,"1",.,"A",.,"A",130,"D",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758065,38,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758095,21,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",480,"D",.,"A",.,"A",.,"A",30,"D"
"20144",2758105,40,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758115,54,0,"1",.,"A",105,"D",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",80,"D",.,"A",.,"A"
"20144",2758175,21,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758185,30,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1350,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758255,48,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758265,23,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",480,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758275,49,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1050,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758285,47,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",7,"D",.,"A"
"20144",2758305,50,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",174,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758345,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758355,81,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758365,12,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",840,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758375,44,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",360,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758445,32,0,"1",.,"A",3,"D",.,"A",.,"A",.,"A",.,"A",750,"D",.,"A",.,"A",75,"D",.,"A"
"20144",2758495,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758545,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",375,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758605,46,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758625,46,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",345,"D",.,"A",83,"D",.,"A",.,"A"
"20144",2758645,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758655,26,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758665,40,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1350,"F",.,"A",.,"A",.,"A",.,"A"
"20144",2758675,7,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2758715,37,0,"1",.,"A",150,"D",.,"A",.,"A",800,"F",.,"A",900,"D",.,"A",.,"A",100,"D",.,"A"
"20144",2758735,24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2758785,37,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758795,25,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",720,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758835,29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",96,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758845,42,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",420,"D",.,"A",.,"A",75,"D",.,"A"
"20144",2758875,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758885,32,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",675,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758925,19,0,"1",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758935,29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2758945,30,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758975,46,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758985,38,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2758995,46,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759005,30,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2759025,63,0,"1",5,"D",30,"D",.,"A",.,"A",.,"A",.,"A",75,"D",165,"D",.,"A",.,"A",.,"A"
"20144",2759055,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",480,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759075,9,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2759085,42,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",30,"D",.,"A"
"20144",2759095,55,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1800,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759105,33,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759125,33,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759135,39,0,"1",.,"A",6,"D",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759145,38,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",750,"D",.,"A",213,"F",.,"A",.,"A"
"20144",2759155,37,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",120,"D",.,"A"
"20144",2759175,54,0,"1",6,"D",.,"A",.,"A",.,"A",.,"A",25,"D",660,"D",.,"A",.,"A",.,"A",18,"D"
"20144",2759235,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1440,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759245,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",240,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759265,11,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2759315,11,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759325,44,0,"1",8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",840,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759335,38,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",135,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759365,41,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",750,"D",.,"A",21,"D",.,"A",.,"A"
"20144",2759385,12,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2759395,33,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",480,"D",.,"A",.,"A",20,"D",.,"A"
"20144",2759405,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759455,33,0,"1",6,"D",5,"D",.,"A",.,"A",.,"A",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759465,24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759485,39,0,"1",80,"D",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759495,51,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759555,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759565,36,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",453,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759575,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759585,51,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",510,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759605,10,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2759615,12,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",165,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759635,110,0,"1",.,"A",124,"D",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",1,"D",50,"D",.,"A"
"20144",2759645,48,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759675,31,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2759685,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759715,33,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759745,36,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",240,"D",.,"A",50,"D",.,"A",.,"A"
"20144",2759775,62,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1800,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759805,20,0,"1",13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",360,"D",.,"A",.,"A",70,"D",.,"A"
"20144",2759815,43,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759825,27,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",66,"D",.,"A",.,"A"
"20144",2759835,45,0,"1",9,"D",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",.,"A",25,"D"
"20144",2759845,35,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1005,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759865,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",525,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2759925,11,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2759965,37,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",174,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760045,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2760105,55,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",750,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760125,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",360,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760145,42,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760175,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2760185,44,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",30,"D",.,"A"
"20144",2760205,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"F",.,"A",.,"A",.,"A",.,"A"
"20144",2760225,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760295,55,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1155,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760355,70,0,"1",.,"A",165,"D",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760375,30,0,"1",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760385,41,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",330,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760395,34,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",85,"D",.,"A",.,"A"
"20144",2760445,35,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760455,26,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",900,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760475,41,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",360,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760495,32,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",933,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760505,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",210,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760525,41,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",18,"D",.,"A"
"20144",2760535,24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760585,37,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2760625,32,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",144,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760635,21,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",114,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760645,32,0,"1",.,"A",36,"D",.,"A",.,"A",.,"A",.,"A",375,"D",.,"A",.,"A",9,"D",.,"A"
"20144",2760655,31,0,"1",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",1050,"F",.,"A",.,"A",.,"A",.,"A"
"20144",2760665,33,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",360,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760715,21,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",840,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760755,29,0,"1",40,"D",.,"A",.,"A",.,"A",.,"A",17,"D",840,"D",.,"A",.,"A",.,"A",20,"D"
"20144",2760795,29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",240,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760805,23,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760835,9,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20144",2760845,35,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",210,"D",.,"A",.,"A",10,"D",10,"D"
"20144",2760855,28,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",80,"D"
"20144",2760875,27,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",525,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760905,31,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1800,"D",.,"A",.,"A",.,"A",.,"A"
"20144",2760915,38,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",30,"D",.,"A"
"20144",2760945,12,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
