"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","SUBEXPX","SUBEXPX_","SUBMO","SUBMO_"
"20144",2873813,50,0,"1","210","D","1","D",5,"D","10","D"
"20144",2873813,51,0,"1","340","D","1","D",20,"D","11","D"
"20144",2873813,52,0,"1","370","D","1","D",40,"D","11","D"
"20144",2873893,39,0,"1","500","D","1","D",200,"D","11","D"
"20144",2873893,40,0,"1","500","D","1","D",200,"D","11","D"
"20144",2873893,41,0,"1","210","D","1","D",28,"D","11","D"
"20144",2873893,42,0,"1","320","D","1","D",17,"D","11","D"
"20144",2873893,43,0,"1","360","D","1","D",8,"D","10","D"
"20144",2873893,44,0,"1","360","D","1","D",8,"D","11","D"
"20144",2873893,45,0,"2","400","D","1","D",2,"D","09","D"
"20144",2873913,15,0,"1","800","D","1","D",400,"D","10","D"
"20144",2873963,49,0,"1","600","D","1","D",50,"D","09","D"
"20144",2873963,50,0,"1","600","D","1","D",10,"D","10","D"
"20144",2873963,51,0,"1","150","D","1","D",30,"D","09","D"
"20144",2873963,52,0,"1","150","D","1","D",30,"D","10","D"
"20144",2873963,53,0,"1","150","D","1","D",30,"D","11","D"
"20144",2873963,54,0,"1","320","D","1","D",13,"D","10","D"
"20144",2873963,55,0,"1","320","D","1","D",99,"D","11","D"
"20144",2873963,56,0,"1","340","D","1","D",2,"D","09","D"
"20144",2873963,57,0,"1","340","D","1","D",2,"D","10","D"
"20144",2873963,58,0,"1","320","D","1","D",128,"D","10","D"
"20144",2873963,59,0,"1","320","D","1","D",4,"D","11","D"
"20144",2874013,55,0,"1","610","D","1","D",148,"D","10","D"
"20144",2874013,56,0,"1","610","D","1","D",24,"D","10","D"
"20144",2874013,57,0,"1","610","D","1","D",24,"D","11","D"
"20144",2874013,58,0,"1","210","D","1","D",46,"D","11","D"
"20144",2874013,59,0,"1","360","D","1","D",10,"D","13","D"
"20144",2874013,60,0,"1","410","D","1","D",65,"D","11","D"
"20144",2874013,61,0,"2","610","D","1","D",32,"D","09","D"
"20144",2874013,62,0,"2","210","D","1","D",27,"D","09","D"
"20144",2874013,63,0,"2","370","D","1","D",17,"D","09","D"
"20144",2874203,45,0,"1","830","D","1","D",23,"D","13","D"
"20144",2874203,46,0,"1","210","D","1","D",15,"D","11","D"
"20144",2874203,47,0,"1","360","D","1","D",8,"D","13","D"
"20144",2874285,22,0,"1","840","D","1","D",45,"D","11","D"
"20144",2874285,23,0,"1","340","D","1","D",20,"D","09","D"
"20144",2874285,24,0,"1","340","D","1","D",20,"D","10","D"
"20144",2874285,25,0,"1","340","D","1","D",20,"D","11","D"
"20144",2874353,19,0,"1","350","D","1","D",8,"D","13","D"
"20144",2874433,16,0,"1","350","D","1","D",11,"D","13","D"
"20144",2874433,17,0,"1","350","D","1","D",20,"D","13","D"
"20144",2874433,18,0,"1","340","D","1","D",28,"D","09","D"
"20144",2874443,33,0,"1","830","D","1","D",274,"D","10","D"
"20144",2874443,34,0,"1","150","D","1","D",61,"D","09","D"
"20144",2874453,88,0,"1","610","D","1","D",60,"D","10","D"
"20144",2874453,89,0,"1","510","D","1","D",52,"D","10","D"
"20144",2874453,90,0,"1","320","D","1","D",5,"D","09","D"
"20144",2874453,91,0,"1","320","D","1","D",20,"D","10","D"
"20144",2874453,92,0,"1","320","D","1","D",15,"D","11","D"
"20144",2874453,93,0,"1","340","D","1","D",20,"D","11","D"
"20144",2874453,94,0,"1","360","D","1","D",10,"D","13","D"
"20144",2874453,95,0,"1","350","D","1","D",22,"D","11","D"
"20144",2874544,16,0,"1","830","D","1","D",53,"D","13","D"
"20144",2874544,17,0,"1","830","D","1","D",69,"D","13","D"
"20144",2874544,18,0,"1","330","D","1","D",3,"D","13","D"
"20144",2874544,19,0,"1","360","D","1","D",9,"D","13","D"
"20144",2874583,14,0,"1","830","D","1","D",100,"D","10","D"
"20144",2874583,15,0,"1","810","D","1","D",476,"D","10","D"
"20144",2874583,16,0,"1","510","D","1","D",10,"D","11","D"
"20144",2874583,17,0,"1","150","D","1","D",2,"D","11","D"
"20144",2874583,18,0,"1","210","D","1","D",50,"D","11","D"
"20144",2874583,19,0,"1","320","D","1","D",20,"D","10","D"
"20144",2874613,22,0,"1","210","D","1","D",25,"D","09","D"
"20144",2874613,23,0,"1","210","D","1","D",25,"D","10","D"
"20144",2874613,24,0,"1","210","D","1","D",25,"D","11","D"
"20144",2874633,17,0,"2","160","D","1","D",1,"D","09","D"
"20144",2874633,18,0,"2","160","D","1","D",1,"D","09","D"
"20144",2874653,51,0,"1","510","D","1","D",30,"D","11","D"
"20144",2874653,52,0,"1","150","D","1","D",36,"D","11","D"
"20144",2874653,53,0,"1","210","D","1","D",17,"D","11","D"
"20144",2874653,54,0,"1","320","D","1","D",29,"D","11","D"
"20144",2874653,55,0,"1","350","D","1","D",20,"D","13","D"
"20144",2874653,56,0,"1","370","D","1","D",60,"D","10","D"
"20144",2874653,57,0,"1","380","D","1","D",18,"D","13","D"
"20144",2874653,58,0,"2","210","D","1","D",40,"D","09","D"
"20144",2874733,29,0,"1","830","D","1","D",65,"D","13","D"
"20144",2874773,31,0,"1","160","D","1","D",6,"D","10","D"
"20144",2874773,32,0,"1","160","D","1","D",6,"D","11","D"
"20144",2874773,33,0,"1","160","D","1","D",6,"D","09","D"
"20144",2874773,34,0,"2","160","D","1","D",10,"D","09","D"
"20144",2874783,33,0,"2","510","D","1","D",20,"D","09","D"
"20144",2874813,21,0,"1","510","D","1","D",120,"D","11","D"
"20144",2874813,22,0,"1","210","D","1","D",30,"D","11","D"
"20144",2874833,16,0,"1","830","D","1","D",43,"D","13","D"
"20144",2874843,20,0,"2","840","D","1","D",56,"D","09","D"
"20144",2874893,24,0,"1","510","D","1","D",20,"D","10","D"
"20144",2874913,23,0,"1","510","D","1","D",60,"D","11","D"
"20144",2875023,40,0,"1","800","D","1","D",500,"D","13","D"
"20144",2875023,41,0,"1","210","D","1","D",50,"D","10","D"
"20144",2875023,42,0,"1","320","D","1","D",10,"D","09","D"
"20144",2875023,43,0,"1","320","D","1","D",10,"D","10","D"
"20144",2875023,44,0,"1","320","D","1","D",10,"D","11","D"
"20144",2875023,45,0,"1","350","D","1","D",22,"D","09","D"
"20144",2875023,46,0,"1","350","D","1","D",22,"D","10","D"
"20144",2875023,47,0,"1","350","D","1","D",22,"D","11","D"
"20144",2875023,48,0,"1","410","D","1","D",13,"D","09","D"
"20144",2875023,49,0,"1","410","D","1","D",13,"D","10","D"
"20144",2875023,50,0,"1","410","D","1","D",13,"D","11","D"
"20144",2875033,11,0,"1","350","D","1","D",17,"D","13","D"
"20144",2875033,12,0,"2","350","D","1","D",18,"D","09","D"
"20144",2875033,13,0,"2","350","D","1","D",18,"D","09","D"
"20144",2875043,18,0,"1","800","D","1","D",500,"D","13","D"
"20144",2875043,19,0,"1","510","D","1","D",30,"D","10","D"
"20144",2875053,20,0,"1","210","D","1","D",7,"D","10","D"
"20144",2875053,21,0,"1","350","D","1","D",5,"D","11","D"
"20144",2875223,14,0,"1","510","D","1","D",40,"D","09","D"
"20144",2875233,65,0,"1","150","D","1","D",25,"D","10","D"
"20144",2875233,66,0,"2","350","D","1","D",5,"D","09","D"
"20144",2875323,25,0,"1","340","D","1","D",24,"D","11","D"
"20144",2875323,26,0,"1","360","D","1","D",9,"D","11","D"
"20144",2875323,27,0,"1","410","D","1","D",25,"D","10","D"
"20144",2875333,28,0,"1","840","D","1","D",40,"D","09","D"
"20144",2875343,11,0,"1","830","D","1","D",29,"D","13","D"
"20144",2875343,12,0,"1","510","D","1","D",30,"D","10","D"
"20144",2875343,13,0,"2","340","D","1","D",10,"D","09","D"
"20144",2875353,33,0,"1","500","D","1","D",10,"D","10","D"
"20144",2875403,22,0,"1","600","D","1","D",250,"D","11","D"
"20144",2875403,23,0,"1","360","D","1","D",8,"D","13","D"
"20144",2875423,27,0,"1","840","D","1","D",45,"D","10","D"
"20144",2875433,19,0,"1","840","D","1","D",55,"D","09","D"
"20144",2875433,20,0,"1","160","D","1","D",5,"D","09","D"
"20144",2875453,52,0,"1","830","D","1","D",70,"D","13","D"
"20144",2875453,53,0,"1","820","D","1","D",75,"D","10","D"
"20144",2875453,54,0,"1","160","D","1","D",27,"D","09","D"
"20144",2875453,55,0,"1","210","D","1","D",30,"D","09","D"
"20144",2875453,56,0,"1","350","D","1","D",20,"D","11","D"
"20144",2875453,57,0,"1","320","D","1","D",10,"D","09","D"
"20144",2875495,24,0,"1","610","D","1","D",70,"D","10","D"
"20144",2875495,25,0,"1","350","D","1","D",1,"D","11","D"
"20144",2875533,21,0,"1","150","D","1","D",30,"D","09","D"
"20144",2875533,22,0,"1","150","D","1","D",15,"D","11","D"
"20144",2875623,17,0,"1","150","D","1","D",25,"D","09","D"
"20144",2875623,18,0,"1","210","D","1","D",20,"D","11","D"
"20144",2875623,19,0,"1","320","D","1","D",30,"D","11","D"
"20144",2875623,20,0,"1","360","D","1","D",14,"D","13","D"
"20144",2875623,21,0,"1","370","D","1","D",150,"D","09","D"
"20144",2875623,22,0,"1","370","D","1","D",150,"D","10","D"
"20144",2875623,23,0,"1","370","D","1","D",150,"D","11","D"
"20144",2875643,29,0,"1","610","D","1","D",100,"D","09","D"
"20144",2875643,30,0,"1","600","D","1","D",65,"D","10","D"
"20144",2875643,31,0,"1","600","D","1","D",30,"D","09","D"
"20144",2875643,32,0,"1","210","D","1","D",10,"D","09","D"
"20144",2875643,33,0,"1","210","D","1","D",10,"D","10","D"
"20144",2875643,34,0,"1","210","D","1","D",10,"D","11","D"
"20144",2875643,35,0,"1","350","D","1","D",5,"D","13","D"
"20144",2875713,33,0,"1","830","D","1","D",50,"D","13","D"
"20144",2875713,34,0,"1","810","D","1","D",20,"D","09","D"
"20144",2875713,35,0,"1","160","D","1","D",25,"D","09","D"
"20144",2875713,36,0,"1","160","D","1","D",25,"D","10","D"
"20144",2875713,37,0,"1","160","D","1","D",25,"D","11","D"
"20144",2875873,17,0,"1","160","D","1","D",5,"D","11","D"
"20144",2875873,18,0,"1","210","D","1","D",70,"D","11","D"
"20144",2875883,13,0,"1","410","D","1","D",10,"D","11","D"
"20144",2875963,77,0,"1","830","D","1","D",40,"D","10","D"
"20144",2875963,78,0,"1","610","D","1","D",36,"D","10","D"
"20144",2875963,79,0,"1","950","D","1","D",112,"D","10","D"
"20144",2875963,80,0,"1","950","D","1","D",112,"D","11","D"
"20144",2875963,81,0,"1","600","D","1","D",36,"D","10","D"
"20144",2875963,82,0,"1","600","D","1","D",18,"D","09","D"
"20144",2875963,83,0,"1","510","D","1","D",12,"D","11","D"
"20144",2875963,84,0,"1","210","D","1","D",20,"D","10","D"
"20144",2875963,85,0,"1","370","D","1","D",10,"D","11","D"
"20144",2876023,15,0,"1","830","D","2","D",25,"D","13","D"
"20144",2876033,19,0,"1","160","D","1","D",5,"F","10","D"
"20144",2876073,48,0,"1","510","D","1","D",150,"D","10","D"
"20144",2876073,49,0,"2","500","D","1","D",120,"D","09","D"
"20144",2876143,40,0,"1","310","D","1","D",125,"D","11","D"
"20144",2876153,15,0,"2","210","D","1","D",10,"D","09","D"
"20144",2876163,53,0,"1","150","D","1","D",166,"D","09","D"
"20144",2876163,54,0,"1","310","D","1","D",36,"D","10","D"
"20144",2876173,61,0,"1","950","D","1","D",135,"D","10","D"
"20144",2876173,62,0,"1","150","D","1","D",40,"D","09","D"
"20144",2876173,63,0,"1","150","D","1","D",44,"D","10","D"
"20144",2876173,64,0,"1","210","D","1","D",37,"D","11","D"
"20144",2876173,65,0,"2","600","D","1","D",18,"D","09","D"
"20144",2876173,66,0,"2","150","D","1","D",34,"D","09","D"
"20144",2876193,37,0,"1","830","D","1","D",119,"D","13","D"
"20144",2876193,38,0,"1","510","D","1","D",50,"D","11","D"
"20144",2876193,39,0,"1","150","D","1","D",10,"D","09","D"
"20144",2876193,40,0,"1","150","D","1","D",10,"D","10","D"
"20144",2876193,41,0,"1","150","D","1","D",10,"D","11","D"
"20144",2876193,42,0,"1","210","D","1","D",40,"D","11","D"
"20144",2876193,43,0,"1","350","D","1","D",25,"D","11","D"
"20144",2876193,44,0,"2","160","D","1","D",9,"D","09","D"
"20144",2876223,14,0,"1","500","D","1","D",95,"D","11","D"
"20144",2876233,74,0,"1","840","D","1","D",50,"D","09","D"
"20144",2876233,75,0,"1","830","D","1","D",10,"D","13","D"
"20144",2876233,76,0,"1","500","D","1","D",107,"D","10","D"
"20144",2876233,77,0,"1","150","D","1","D",112,"D","11","D"
"20144",2876233,78,0,"1","310","D","1","D",17,"D","10","D"
"20144",2876233,79,0,"1","320","D","1","D",17,"D","10","D"
"20144",2876233,80,0,"1","320","D","1","D",2,"D","11","D"
"20144",2876233,81,0,"1","320","D","1","D",6,"D","09","D"
"20144",2876233,82,0,"1","310","D","1","D",5,"D","09","D"
"20144",2876233,83,0,"1","360","D","1","D",17,"D","13","D"
"20144",2876243,31,0,"1","610","D","1","D",80,"D","11","D"
"20144",2876353,26,0,"1","510","D","1","D",44,"D","10","D"
"20144",2876353,27,0,"1","350","D","1","D",9,"D","13","D"
"20144",2876395,39,0,"1","350","D","1","D",10,"D","13","D"
"20144",2876403,32,0,"1","830","D","1","D",32,"D","13","D"
"20144",2876403,33,0,"1","200","D","1","D",100,"D","13","D"
"20144",2876403,34,0,"1","210","D","1","D",25,"D","09","D"
"20144",2876403,35,0,"1","210","D","1","D",25,"D","10","D"
"20144",2876403,36,0,"1","210","D","1","D",25,"D","11","D"
"20144",2876563,16,0,"1","360","D","1","D",8,"D","13","D"
"20144",2876573,33,0,"1","150","D","1","D",88,"D","11","D"
"20144",2876593,33,0,"1","150","D","1","D",18,"D","09","D"
"20144",2876593,34,0,"1","150","D","1","D",18,"D","10","D"
"20144",2876593,35,0,"1","150","D","1","D",18,"D","11","D"
"20144",2876593,36,0,"1","210","D","1","D",20,"D","11","D"
"20144",2876593,37,0,"1","350","D","1","D",3,"D","13","D"
"20144",2876623,25,0,"1","950","D","1","D",100,"D","09","D"
"20144",2876623,26,0,"1","950","D","1","D",100,"D","10","D"
"20144",2876623,27,0,"1","950","D","1","D",100,"D","11","D"
"20144",2876623,28,0,"1","500","D","1","D",250,"D","11","D"
"20144",2876623,29,0,"1","500","D","1","D",50,"D","11","D"
"20144",2876623,30,0,"1","700","D","1","D",26,"D","10","D"
"20144",2876623,31,0,"1","360","D","1","D",8,"D","13","D"
"20144",2876633,19,0,"1","820","D","1","D",70,"D","10","D"
"20144",2876633,20,0,"1","610","D","1","D",20,"D","11","D"
"20144",2876643,17,0,"1","830","D","1","D",15,"D","13","D"
"20144",2876643,18,0,"1","350","D","1","D",4,"D","13","D"
"20144",2876673,41,0,"1","350","D","1","D",16,"D","13","D"
"20144",2876683,13,0,"1","320","D","1","D",10,"D","09","D"
"20144",2876693,32,0,"2","150","D","1","D",95,"D","09","D"
"20144",2876723,43,0,"1","340","D","1","D",15,"D","10","D"
"20144",2876723,44,0,"2","150","D","1","D",36,"D","09","D"
"20144",2876743,40,0,"1","160","D","1","D",9,"D","09","D"
"20144",2876743,41,0,"1","160","D","1","D",9,"D","10","D"
"20144",2876743,42,0,"1","160","D","1","D",9,"D","11","D"
"20144",2876743,43,0,"1","150","D","1","D",24,"D","11","D"
"20144",2876783,33,0,"1","500","D","1","D",250,"D","09","D"
"20144",2876783,34,0,"1","500","D","1","D",250,"D","11","D"
"20144",2876783,35,0,"1","150","D","1","D",40,"D","10","D"
"20144",2876783,36,0,"1","150","D","1","D",40,"D","11","D"
"20144",2876783,37,0,"2","510","D","1","D",45,"D","09","D"
"20144",2876783,38,0,"2","150","D","1","D",40,"D","09","D"
"20144",2876793,25,0,"1","350","D","1","D",10,"D","13","D"
"20144",2876823,46,0,"1","800","D","1","D",250,"D","13","D"
"20144",2876823,47,0,"1","210","D","1","D",33,"D","11","D"
"20144",2876833,23,0,"1","160","D","1","D",2,"D","11","D"
"20144",2876883,29,0,"1","830","D","1","D",30,"D","11","D"
"20144",2876883,30,0,"1","150","D","1","D",133,"D","11","D"
"20144",2876893,7,0,"1","330","D","1","D",10,"D","13","D"
"20144",2876893,8,0,"1","360","D","1","D",8,"D","13","D"
"20144",2876923,38,0,"1","840","D","1","D",50,"D","09","D"
"20144",2876923,39,0,"1","210","D","1","D",17,"D","11","D"
"20144",2876923,40,0,"1","510","D","1","D",15,"D","10","D"
"20144",2876923,41,0,"1","340","D","1","D",25,"D","11","D"
"20144",2876923,42,0,"2","510","D","1","D",24,"D","09","D"
"20144",2876983,34,0,"1","510","D","1","D",50,"D","09","D"
"20144",2876993,27,0,"1","800","D","1","D",46,"D","13","D"
"20144",2877003,14,0,"1","410","D","1","D",60,"D","10","D"
"20144",2877043,61,0,"1","370","D","1","D",65,"D","11","D"
"20144",2877043,62,0,"1","360","D","1","D",8,"D","13","D"
"20144",2877043,63,0,"2","370","D","1","D",60,"D","09","D"
"20144",2877093,24,0,"1","600","D","1","D",150,"D","10","D"
"20144",2877093,25,0,"1","340","D","1","D",30,"D","11","D"
"20144",2877143,25,0,"1","510","D","1","D",20,"D","10","D"
"20144",2877143,26,0,"1","510","D","1","D",40,"D","11","D"
"20144",2877143,27,0,"1","510","D","1","D",20,"D","11","D"
"20144",2877143,28,0,"1","150","D","1","D",10,"D","10","D"
"20144",2877143,29,0,"1","360","D","1","D",8,"D","13","D"
"20144",2877143,30,0,"1","360","D","1","D",8,"D","13","D"
"20144",2877143,31,0,"1","360","D","1","D",24,"D","11","D"
"20144",2877143,32,0,"2","510","D","1","D",40,"D","09","D"
"20144",2877143,33,0,"2","160","D","1","D",4,"D","09","D"
"20144",2877213,18,0,"1","360","D","1","D",8,"D","13","D"
"20144",2877213,19,0,"2","340","D","1","D",17,"D","09","D"
"20144",2877213,20,0,"2","350","D","1","D",1,"D","09","D"
"20144",2877303,17,0,"1","350","D","1","D",16,"F","13","D"
"20144",2877413,53,0,"1","150","D","1","D",20,"D","11","D"
"20144",2877413,54,0,"1","160","D","1","D",2,"D","09","D"
"20144",2877413,55,0,"1","160","D","1","D",2,"D","10","D"
"20144",2877413,56,0,"1","160","D","1","D",2,"D","11","D"
"20144",2877413,57,0,"1","360","D","1","D",10,"D","13","D"
"20144",2877413,58,0,"1","360","D","1","D",6,"D","13","D"
"20144",2877423,49,0,"1","510","D","1","D",30,"D","09","D"
"20144",2877423,50,0,"1","510","D","1","D",30,"D","10","D"
"20144",2877423,51,0,"1","510","D","1","D",30,"D","11","D"
"20144",2877423,52,0,"1","210","D","1","D",25,"D","09","D"
"20144",2877423,53,0,"1","210","D","1","D",25,"D","10","D"
"20144",2877423,54,0,"1","210","D","1","D",25,"D","11","D"
"20144",2877433,39,0,"1","150","D","1","D",45,"D","10","D"
"20144",2877433,40,0,"1","210","D","1","D",30,"D","09","D"
"20144",2877433,41,0,"1","210","D","1","D",30,"D","10","D"
"20144",2877433,42,0,"1","210","D","1","D",30,"D","11","D"
"20144",2877433,43,0,"1","350","D","1","D",25,"D","13","D"
"20144",2877433,44,0,"1","360","D","1","D",5,"D","13","D"
"20144",2877513,34,0,"1","510","D","1","D",26,"D","10","D"
"20144",2877533,30,0,"1","610","D","1","D",600,"D","11","D"
"20144",2877533,31,0,"1","150","D","1","D",88,"D","11","D"
"20144",2877533,32,0,"1","330","D","1","D",11,"D","13","D"
"20144",2877533,33,0,"2","610","D","1","D",200,"D","09","D"
"20144",2877543,20,0,"1","830","D","1","D",24,"D","13","D"
"20144",2877543,21,0,"1","510","D","1","D",22,"D","09","D"
"20144",2877543,22,0,"1","350","D","1","D",2,"D","13","D"
"20144",2877603,32,0,"1","210","D","1","D",73,"D","11","D"
"20144",2877613,25,0,"1","210","D","1","D",25,"D","11","D"
"20144",2877613,26,0,"1","360","D","1","D",8,"D","13","D"
"20144",2877613,27,0,"1","360","D","1","D",5,"D","13","D"
"20144",2877613,28,0,"1","360","D","1","D",8,"D","13","D"
"20144",2877633,22,0,"1","350","D","1","D",5,"D","11","D"
"20144",2877633,23,0,"2","350","D","1","D",3,"D","09","D"
"20144",2877653,61,0,"1","150","D","1","D",22,"D","11","D"
"20144",2877653,62,0,"1","150","D","1","D",33,"D","09","D"
"20144",2877653,63,0,"1","150","D","1","D",33,"D","11","D"
"20144",2877653,64,0,"1","150","D","2","D",33,"D","10","D"
"20144",2877653,65,0,"1","150","D","2","D",33,"D","11","D"
"20144",2877683,31,0,"1","510","D","1","D",97,"D","09","D"
"20144",2877683,32,0,"1","150","D","1","D",34,"D","10","D"
"20144",2877683,33,0,"1","200","D","1","D",51,"D","11","D"
"20144",2877683,34,0,"2","160","D","1","D",6,"D","09","D"
"20144",2877683,35,0,"2","350","D","1","D",8,"D","09","D"
"20144",2877683,36,0,"2","400","D","1","D",4,"D","09","D"
"20144",2877703,23,0,"1","830","D","1","D",10,"D","13","D"
"20144",2877703,24,0,"1","510","D","1","D",7,"D","10","D"
"20144",2877703,25,0,"1","510","D","1","D",7,"D","11","D"
"20144",2877703,26,0,"1","150","D","1","D",20,"D","09","D"
"20144",2877703,27,0,"1","150","D","1","D",20,"D","10","D"
"20144",2877703,28,0,"1","150","D","1","D",20,"D","11","D"
"20144",2877703,29,0,"1","150","D","1","D",15,"D","09","D"
"20144",2877703,30,0,"1","150","D","1","D",15,"D","10","D"
"20144",2877703,31,0,"1","150","D","1","D",15,"D","11","D"
"20144",2877703,32,0,"1","360","D","1","D",9,"D","13","D"
"20144",2877753,5,0,"1","360","D","1","D",10,"D","13","D"
"20144",2877833,24,0,"1","210","D","1","D",15,"D","10","D"
"20144",2877833,25,0,"1","360","D","1","D",8,"D","13","D"
"20144",2877833,26,0,"2","210","D","1","D",20,"D","09","D"
"20144",2877863,37,0,"1","840","D","1","D",110,"D","11","D"
"20144",2877883,40,0,"1","830","D","1","D",56,"D","13","D"
"20144",2877883,41,0,"2","210","D","1","D",100,"D","09","D"
"20144",2877883,42,0,"2","210","D","1","D",100,"D","09","D"
"20144",2877883,43,0,"2","320","D","1","D",60,"D","09","D"
"20144",2877903,59,0,"1","830","D","1","D",21,"D","13","D"
"20144",2877903,60,0,"1","840","D","1","D",55,"D","09","D"
"20144",2877903,61,0,"1","360","D","1","D",8,"D","13","D"
"20144",2877993,46,0,"1","160","D","1","D",15,"D","11","D"
"20144",2877993,47,0,"2","210","D","1","D",60,"D","09","D"
"20144",2878013,21,0,"1","160","D","1","D",96,"D","11","D"
"20144",2878013,22,0,"1","360","D","1","D",16,"D","13","D"
"20144",2878073,31,0,"2","810","D","1","D",75,"D","09","D"
"20144",2878143,52,0,"1","830","D","1","D",17,"D","13","D"
"20144",2878143,53,0,"1","600","D","1","D",70,"D","10","D"
"20144",2878143,54,0,"1","150","D","1","D",57,"D","09","D"
"20144",2878143,55,0,"1","150","D","1","D",57,"D","11","D"
"20144",2878143,56,0,"1","210","D","1","D",50,"D","09","D"
"20144",2878143,57,0,"1","210","D","1","D",50,"D","10","D"
"20144",2878153,34,0,"1","840","D","1","D",110,"D","09","D"
"20144",2878203,36,0,"1","830","D","1","D",50,"D","13","D"
"20144",2878203,37,0,"1","360","D","1","D",8,"D","13","D"
"20144",2878253,32,0,"1","150","D","1","D",16,"D","10","D"
"20144",2878365,31,0,"1","160","D","1","D",45,"D","10","D"
"20144",2878365,32,0,"1","210","D","1","D",30,"D","10","D"
"20144",2878365,33,0,"1","360","D","1","D",8,"D","13","D"
"20144",2878393,29,0,"1","830","D","1","D",100,"D","13","D"
"20144",2878393,30,0,"1","330","D","1","D",10,"D","13","D"
"20144",2878453,29,0,"1","600","D","1","D",30,"D","11","D"
"20144",2878453,30,0,"1","360","D","1","D",10,"D","13","D"
"20144",2878473,29,0,"1","830","D","1","D",50,"D","13","D"
"20144",2878543,18,0,"1","210","D","1","D",40,"D","11","D"
"20144",2878543,19,0,"1","350","D","1","D",10,"D","10","D"
"20144",2878553,44,0,"1","510","D","1","D",9,"D","11","D"
"20144",2878553,45,0,"1","150","D","1","D",30,"D","09","D"
"20144",2878553,46,0,"1","150","D","1","D",30,"D","10","D"
"20144",2878553,47,0,"1","150","D","1","D",30,"D","11","D"
"20144",2878553,48,0,"1","210","D","1","D",85,"D","10","D"
"20144",2878553,49,0,"1","320","D","1","D",16,"D","11","D"
"20144",2878573,10,0,"1","830","D","1","D",30,"D","13","D"
"20144",2878643,35,0,"1","160","D","1","D",2,"D","10","D"
"20144",2878643,36,0,"1","160","D","1","D",2,"D","11","D"
"20144",2878643,37,0,"2","160","D","1","D",2,"D","09","D"
"20144",2878653,22,0,"1","600","D","1","D",900,"D","09","D"
"20144",2878653,23,0,"1","600","D","2","D",900,"D","09","D"
"20144",2878653,24,0,"1","510","D","1","D",33,"D","09","D"
"20144",2878653,25,0,"1","510","D","1","D",33,"D","10","D"
"20144",2878653,26,0,"1","510","D","1","D",33,"D","11","D"
"20144",2878663,21,0,"1","830","D","1","D",100,"D","13","D"
"20144",2878683,29,0,"1","840","D","1","D",45,"D","10","D"
"20144",2878733,27,0,"1","830","D","1","D",40,"D","13","D"
"20144",2878733,28,0,"1","210","D","1","D",22,"D","11","D"
"20144",2878733,29,0,"2","830","D","1","D",40,"D","09","D"
"20144",2878733,30,0,"2","500","D","1","D",60,"D","09","D"
"20144",2878733,31,0,"2","320","D","1","D",9,"D","09","D"
"20144",2878753,24,0,"1","840","D","1","D",40,"D","10","D"
"20144",2878753,25,0,"1","510","D","1","D",100,"D","11","D"
"20144",2878793,37,0,"1","830","D","1","D",10,"D","13","D"
"20144",2878793,38,0,"1","610","D","1","D",400,"D","09","D"
"20144",2878793,39,0,"1","610","D","1","D",400,"D","10","D"
"20144",2878793,40,0,"1","610","D","1","D",400,"D","11","D"
"20144",2878793,41,0,"1","360","D","1","D",8,"D","13","D"
"20144",2878803,44,0,"1","150","D","1","D",18,"D","10","D"
"20144",2878803,45,0,"1","210","D","1","D",45,"D","11","D"
"20144",2878803,46,0,"1","340","D","1","D",100,"D","11","D"
"20144",2878803,47,0,"1","350","D","1","D",10,"D","13","D"
"20144",2878803,48,0,"1","360","D","1","D",9,"D","13","D"
"20144",2900552,39,0,"1","510","D","1","D",50,"D","08","D"
"20144",2900552,40,0,"1","300","D","1","D",12,"D","09","D"
"20144",2900552,41,0,"1","340","D","1","D",35,"D","09","D"
"20144",2900552,42,0,"2","200","D","1","D",18,"D","07","D"
"20144",2900572,28,0,"1","810","D","1","D",99,"D","08","D"
"20144",2900602,20,0,"1","510","D","1","D",30,"D","07","D"
"20144",2900602,21,0,"1","510","D","1","D",30,"D","08","D"
"20144",2900602,22,0,"1","510","D","1","D",30,"D","09","D"
"20144",2900602,23,0,"1","350","D","1","D",10,"D","13","D"
"20144",2900634,24,0,"1","350","D","1","D",3,"D","13","D"
"20144",2900662,63,0,"1","510","D","1","D",10,"D","08","D"
"20144",2900662,64,0,"1","510","D","1","D",10,"D","09","D"
"20144",2900662,65,0,"1","210","D","1","D",11,"D","07","D"
"20144",2900662,66,0,"1","210","D","1","D",5,"D","07","D"
"20144",2900662,67,0,"1","340","D","1","D",5,"D","09","D"
"20144",2900662,68,0,"1","350","D","1","D",5,"D","13","D"
"20144",2900672,23,0,"1","510","D","1","D",13,"D","07","D"
"20144",2900672,24,0,"1","510","D","1","D",13,"D","08","D"
"20144",2900672,25,0,"1","510","D","1","D",7,"D","08","D"
"20144",2900672,26,0,"1","510","D","1","D",25,"D","09","D"
"20144",2900672,27,0,"1","330","D","1","D",10,"D","13","D"
"20144",2900672,28,0,"1","400","D","1","D",2,"D","07","D"
"20144",2900672,29,0,"1","400","D","1","D",2,"D","08","D"
"20144",2900672,30,0,"1","400","D","1","D",2,"D","09","D"
"20144",2900742,25,0,"1","150","D","1","D",37,"D","07","D"
