"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOF","PROP0NOF","OWNYF","OWNYF_","NEWMRRT","NEWMRRT_","ORGMRTX","ORGMRTX_","QMRTTERM","QMRT_ERM","MRTPMTX","MRTPMTX_","PAYPROTX","PAYP_OTX","PAYPROIN","PAYP_OIN","PAYMORIN","PAYM_RIN","PAYOTHER","PAYO_HER","QESCROWX","QESC_OWX","QPRINM1X","QPRI_M1X","QPRINM2X","QPRI_M2X","QPRINM3X","QPRI_M3X","QADINT1X","QADI_T1X","QADINT2X","QADI_T2X","QADINT3X","QADI_T3X","QRFINDAT","QRFI_DAT","FRSTPYMO","FRST_YMO","FRSTPYYR","FRST_YYR","FIXEDRTE","FIXE_RTE","QNEWDATE","QNEW_ATE","QBLNCM1X","QBLN_M1X","QBLNCM2X","QBLN_M2X","QBLNCM3X","QBLN_M3X","LOAN_NOF","LOAN0NOF","VARRTE","VARRTE_","INTONLY","INTONLY_","OTHRTE","OTHRTE_","PAYMT1X","PAYMT1X_","PAYMT2X","PAYMT2X_","PAYMT3X","PAYMT3X_","PAYPRINI","PAYP_INI","PAYINT","PAYINT_"
"20143",2786015,36,0,"5","01","D","100","D",0.0424,"D",240000,"D",30,"D",1520,"D","3","D","4","D",,"A",,"A",341,"D",331,"D",332,"D",333,"D",848,"D",847,"D",846,"D",,"A","04","D","2014","D","1","D",,"A",240000,"D",239669,"D",239337,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2786053,27,0,"5","01","D","100","D",0.065,"D",70000,"D",30,"D",666,"D","3","D","4","D",,"A",,"A",224,"D",201,"D",202,"D",203,"D",241,"D",240,"D",239,"D",,"A","05","D","1996","D","1","D",,"A",44543,"D",44343,"D",44141,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2786123,13,0,"5","01","D","100","D",0.0784,"F",32520,"F",30,"F",235,"F",,"C",,"C",,"C",,"C",0,"F",32,"F",32,"F",33,"F",203,"F",203,"F",202,"F",,"A","11","F","2009","F","1","F",,"A",31034,"F",31002,"F",30970,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20143",2786243,29,0,"5","01","D","100","D",0.0784,"F",169055,"F",15,"F",1800,"F","3","F","4","F",,"A",,"A",200,"F",550,"F",554,"F",557,"F",1050,"F",1046,"F",1043,"F",,"A","02","F","2013","F","1","F",,"A",160726,"F",160176,"F",159623,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2786283,13,0,"5","01","D","100","D",0.07,"F",30000,"F",30,"F",1300,"F","3","F","4","F",,"A",,"A",1100,"F",48,"F",48,"F",49,"F",152,"F",152,"F",151,"F",,"A","12","F","2004","F","1","F",,"A",26064,"F",26017,"F",25968,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2786333,17,0,"5","01","D","100","D",0.04,"D",320000,"D",30,"D",2180,"D","3","D","4","D","5","D",,"A",652,"D",561,"D",563,"D",565,"D",967,"D",965,"D",963,"D",,"A","05","D","2009","D","1","D",,"A",289975,"D",289414,"D",288851,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2786363,18,0,"5","01","D","100","D",0.0784,"F",617723,"V",30,"F",5788,"V",,"A",,"A",,"A",,"A",0,"F",1142,"F",1150,"F",1911,"V",6558,"F",6550,"F",6543,"F",,"A","09","F","2008","F","2","F",,"A",576306,"V",575826,"V",573497,"V","01","D",,"A",,"A",,"A",5796,"V",5932,"V",5796,"V","1","D","2","D"
"20143",2786383,19,0,"5","01","D","100","D",0.048,"D",300000,"D",30,"D",1900,"D","3","D","4","D",,"A",,"A",326,"D",714,"D",717,"D",720,"D",860,"D",857,"D",854,"D",,"A","10","D","2000","D","1","D",,"A",214986,"D",214272,"D",213555,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2786443,19,0,"5","01","D","100","D",0.0784,"D",61000,"D",30,"D",468,"D","3","D","4","D",,"A",,"A",27,"D",74,"D",75,"D",75,"D",367,"D",366,"D",366,"D",,"A","02","D","2007","D","1","D",,"A",56120,"D",56046,"D",55971,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2786523,23,0,"5","01","D","100","D",0.075,"F",400000,"F",30,"F",5788,"V","3","F","4","F",,"A",,"A",1003,"F",1921,"V",1933,"V",1911,"V",1529,"F",1521,"F",1513,"F",,"A","01","F","1995","F","1","F",,"A",244588,"F",243320,"F",242044,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2786653,12,0,"5","01","D","100","D",0.0625,"D",130000,"D",30,"D",1024,"D",,"B",,"B",,"B",,"B",224,"D",315,"D",316,"D",318,"D",485,"D",484,"D",482,"D",,"A","03","D","1999","D","1","D",,"A",93169,"D",92854,"D",92537,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2786663,13,0,"5","01","D","100","D",0.0784,"F",50232,"F",30,"F",363,"F",,"C",,"C",,"C",,"C",0,"F",137,"F",138,"F",138,"F",226,"F",225,"F",225,"F",,"A","11","F","1996","F","1","F",,"A",34640,"F",34504,"F",34366,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20143",2786723,62,0,"5","01","D","100","D",0.0465,"D",155148,"D",30,"D",1052,"D","3","D","4","D",,"A",,"A",252,"D",247,"D",248,"D",249,"D",553,"D",552,"D",551,"D",,"A","08","D","2009","D","1","D",,"A",142742,"D",142495,"D",142247,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2786743,17,0,"5","01","D","100","D",0.05,"D",109000,"D",30,"D",1041,"D",,"B",,"B",,"B",,"B",456,"D",282,"D",284,"D",285,"D",303,"D",301,"D",300,"D",,"A","11","D","1998","D","1","D",,"A",72635,"D",72353,"D",72070,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2786773,35,0,"5","01","D","100","D",0.0784,"D",190000,"D",30,"D",2272,"D","3","D","4","D",,"A",,"A",899,"D",197,"D",198,"D",200,"D",1176,"D",1175,"D",1173,"D",,"A","02","D","2009","D","1","D",,"A",179975,"D",179778,"D",179580,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2786783,11,0,"1","01","D","100","D",0.06,"D",20000,"D",10,"D",336,"D",,"B",,"B",,"B",,"B",114,"D",190,"D",191,"D",192,"D",32,"D",31,"D",30,"D",,"A","11","D","2006","D","1","D",,"A",6366,"D",6176,"D",5985,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2786803,16,0,"5","01","D","100","D",0.04,"D",251353,"D",30,"D",1355,"D","3","D","4","D",,"A",,"A",155,"D",495,"D",497,"D",498,"D",705,"D",703,"D",702,"D",,"A","06","D","2006","D","1","D",,"A",211451,"D",210956,"D",210459,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2786803,17,0,"5","01","D","100","D",0.04,"D",29325,"D",30,"D",140,"D",,"A",,"A",,"A",,"A",0,"D",58,"D",58,"D",58,"D",82,"D",82,"D",82,"D",,"A","06","D","2006","D","1","D",,"A",24670,"D",24612,"D",24554,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2786813,42,0,"5","01","D","100","D",0.0525,"D",220000,"D",30,"D",1777,"D","3","D","4","D",,"A",,"A",562,"D",623,"D",626,"D",629,"D",592,"D",589,"D",586,"D",,"A","01","D","1997","D","1","D",,"A",135241,"D",134618,"D",133992,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2786863,34,0,"5","01","D","100","D",0.0784,"D",249086,"D",30,"D",1800,"D",,"A",,"A",,"A",,"A",0,"D",583,"D",587,"D",591,"D",1217,"D",1213,"D",1209,"D",,"A","09","D","1998","D","1","D",,"A",186207,"D",185623,"D",185036,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2786913,34,0,"5","01","D","100","D",0.0784,"D",400000,"D",30,"D",3020,"D","3","D","4","D",,"A",,"A",129,"D",424,"D",427,"D",430,"D",2467,"D",2464,"D",2461,"D",,"A","11","D","2008","D","1","D",,"A",377604,"D",377180,"D",376753,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2786953,18,0,"5","01","D","100","D",0.0687,"D",121993,"D",30,"D",1030,"D","3","D","4","D",,"A",,"A",229,"D",.,"A",167,"D",168,"D",.,"A",254,"D",253,"D",,"A","04","D","2007","D","1","D","052014","D",.,"A",110801,"D",110634,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2786953,45,0,"5","01","D","100","D",0.0687,"D",121993,"D",30,"D",912,"D","3","D","4","D",,"A",,"A",111,"D",166,"D",.,"A",.,"A",254,"D",.,"A",.,"A","052014","D","04","D","2007","D","1","D",,"A",110967,"D",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2787043,14,0,"5","01","D","100","D",0.0775,"D",30000,"D",30,"D",368,"D","3","D","4","D","5","D",,"A",153,"D",66,"D",66,"D",67,"D",149,"D",149,"D",148,"D",,"A","08","D","1999","D","1","D",,"A",23074,"D",23008,"D",22942,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2787073,11,0,"5","01","D","100","D",0.11,"D",100701,"D",30,"D",1133,"D","3","D","4","D",,"A",,"A",174,"D",39,"D",40,"D",40,"D",920,"D",919,"D",919,"D",,"A","06","D","2013","D","1","D",,"A",100327,"D",100287,"D",100248,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2787213,39,0,"5","01","D","100","D",0.07,"D",109700,"D",30,"D",909,"D","3","D","4","D",,"A",,"A",179,"D",267,"D",269,"D",270,"D",463,"D",461,"D",460,"D",,"A","09","D","1998","D","1","D",,"A",79319,"D",79051,"D",78783,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2787233,16,0,"5","01","D","100","D",0.0784,"D",91332,"D",30,"D",660,"D",,"A",,"A",,"A",,"A",0,"D",72,"D",73,"D",73,"D",588,"D",587,"D",587,"D",,"A","08","D","2012","D","1","D",,"A",89984,"D",89912,"D",89840,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2787243,16,0,"5","01","D","100","D",0.05,"D",165000,"D",30,"D",1600,"D","3","D","4","D",,"A",,"A",714,"D",331,"D",332,"D",334,"D",555,"D",554,"D",552,"D",,"A","01","D","2004","D","1","D",,"A",133192,"D",132861,"D",132528,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2787273,17,0,"5","01","D","100","D",0.047,"D",22657,"D",10,"D",237,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",148,"D",149,"D",.,"A",89,"D",88,"D",,"A","05","D","2014","D","1","D","052014","D",.,"A",22657,"D",22509,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2787273,33,0,"5","01","D","100","D",0.07,"F",130000,"F",30,"F",1200,"F","3","F",,"A",,"A",,"A",335,"F",597,"F",.,"A",.,"A",268,"F",.,"A",.,"A","062014","F","09","F","1989","F","1","F",,"A",46000,"F",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2787293,17,0,"5","01","D","100","D",0.045,"F",11000,"F",10,"F",156,"F",,"B",,"B",,"B",,"B",42,"F",93,"F",94,"F",94,"F",21,"F",20,"F",20,"F",,"A","09","F","2008","F","1","F",,"A",5470,"F",5377,"F",5283,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20143",2787313,14,0,"5","01","D","100","D",0.04,"F",135000,"F",30,"F",650,"F",,"B",,"B",,"B",,"B",5,"F",208,"F",208,"F",209,"F",437,"F",437,"F",436,"F",,"A","10","F","2012","F","1","F",,"A",131182,"F",130974,"F",130766,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20143",2787383,45,0,"5","01","D","100","D",0.0425,"D",216693,"D",30,"D",1071,"D","3","D","4","D",,"A",,"A",5,"D",574,"D",576,"D",578,"D",492,"D",490,"D",488,"D",,"A","11","D","1998","D","1","D",,"A",138862,"D",138288,"D",137711,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2787523,25,0,"5","01","D","100","D",0.04,"D",174749,"D",30,"D",1203,"D","3","D","4","D","5","D",,"A",369,"D",286,"D",287,"D",288,"D",548,"D",547,"D",546,"D",,"A","01","D","2011","D","1","D",,"A",164293,"D",164006,"D",163719,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2787533,15,0,"5","01","D","100","D",0.1155,"F",110000,"F",30,"F",1300,"F","3","F","4","F",,"A",,"A",206,"F",979,"F",988,"F",998,"F",115,"F",106,"F",96,"F",,"A","05","F","1985","F","1","F",,"A",11965,"F",10986,"F",9997,"F","01","D",,"A",,"A","3","D",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2787533,36,0,"5","01","D","100","D",0.04,"D",109000,"D",30,"D",.,"A","3","D","4","D",,"A",,"A",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","042014","D","08","D","1989","D","2","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A","3","D",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2787683,17,0,"5","01","D","100","D",0.05,"D",117000,"D",30,"D",800,"D","3","D","4","D",,"A",,"A",172,"D",177,"D",178,"D",179,"D",451,"D",450,"D",449,"D",,"A","08","D","2009","D","1","D",,"A",108159,"D",107982,"D",107804,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2787863,16,0,"5","01","D","100","D",0.0463,"D",202000,"D",30,"D",1264,"D",,"A","4","D",,"A",,"A",225,"D",291,"D",293,"D",294,"D",748,"D",746,"D",745,"D",,"A","10","D","2011","D","1","D",,"A",193760,"D",193468,"D",193176,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2787873,17,0,"5","01","D","100","D",0.075,"D",232833,"D",30,"D",1628,"D","3","D",,"A",,"A",,"A",0,"D",320,"D",322,"D",324,"D",1308,"D",1306,"D",1304,"D",,"A","01","D","2006","D","1","D",,"A",209249,"D",208929,"D",208607,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2787993,42,0,"5","01","D","100","D",0.0435,"D",331451,"D",30,"D",2461,"D","3","D","4","D",,"A",,"A",811,"D",1053,"D",1057,"D",1061,"D",597,"D",593,"D",589,"D",,"A","08","D","1994","D","1","D",,"A",164561,"D",163508,"D",162451,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2788003,31,0,"5","01","D","100","D",0.0784,"D",112000,"D",15,"D",1400,"D","3","D","4","D",,"A",,"A",340,"D",822,"D",828,"D",833,"D",238,"D",232,"D",227,"D",,"A","07","D","2002","D","1","D",,"A",36392,"D",35570,"D",34742,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2788013,33,0,"5","01","D","100","D",0.0784,"F",220000,"F",15,"F",2850,"F","3","F","4","F",,"A",,"A",768,"F",934,"F",941,"F",947,"F",1148,"F",1141,"F",1135,"F",,"A","07","F","2009","F","1","F",,"A",175651,"F",174716,"F",173776,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2788093,11,0,"5","01","D","100","D",0.0904,"D",100000,"D",30,"D",808,"D",,"A",,"A",,"A",,"A",0,"D",632,"D",636,"D",641,"D",628,"D",624,"D",619,"D",,"A","12","D","1991","D","2","D",,"A",53452,"D",53047,"D",52639,"D","01","D","1","D",,"A",,"A",1260,"D",1260,"D",1260,"D","1","D","2","D"
"20143",2788103,14,0,"5","01","D","100","D",0.0784,"D",175467,"D",30,"D",1500,"D","3","D","4","D",,"A",,"A",232,"D",264,"D",266,"D",267,"D",1004,"D",1002,"D",1001,"D",,"A","05","D","2004","D","1","D",,"A",153679,"D",153415,"D",153150,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2788173,28,0,"5","01","D","100","D",0.0513,"F",150000,"F",30,"F",2300,"F","3","F","4","F",,"A",,"A",1483,"F",465,"F",467,"F",469,"F",352,"F",350,"F",348,"F",,"A","05","F","1995","F","1","F",,"A",82378,"F",81913,"F",81446,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2788213,47,0,"5","01","D","100","D",0.0784,"D",230000,"D",30,"D",1920,"D","3","D","4","D","5","D",,"A",258,"D",176,"D",177,"D",178,"D",1486,"D",1485,"D",1484,"D",,"A","01","D","2013","D","1","D",,"A",227498,"D",227322,"D",227145,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2788233,36,0,"5","01","D","100","D",0.0563,"D",90320,"D",30,"D",648,"D","3","D","4","D",,"A",,"A",128,"D",0,"D",0,"D",0,"D",520,"D",520,"D",520,"D",,"A","10","D","2007","D","1","D",,"A",90320,"D",90320,"D",90320,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20143",2788233,37,0,"5","01","D","100","D",0.0784,"F",16600,"F",10,"F",200,"F",,"A",,"A",,"A",,"A",0,"F",92,"F",93,"F",93,"F",108,"F",107,"F",107,"F",,"A","05","F","2014","F","1","F","062014","F",16508,"F",16416,"F",16324,"F","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2788263,40,0,"5","01","D","100","D",0.0784,"F",27676,"F",30,"F",200,"F",,"C",,"C",,"C",,"C",0,"F",29,"F",30,"F",30,"F",171,"F",170,"F",170,"F",,"A","12","F","2008","F","1","F",,"A",26099,"F",26070,"F",26040,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20143",2788283,18,0,"5","01","D","100","D",0.0784,"F",140000,"F",30,"F",1250,"F",,"B",,"B",,"B",,"B",238,"F",165,"F",166,"F",167,"F",847,"F",846,"F",845,"F",,"A","07","F","2007","F","1","F",,"A",129651,"F",129486,"F",129320,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2788313,20,0,"5","01","D","100","D",0.04,"D",72000,"D",15,"D",744,"D","3","D","4","D",,"A",,"A",211,"D",293,"D",294,"D",295,"D",240,"D",239,"D",238,"D",,"A","04","D","2014","D","1","D",,"A",72000,"D",71707,"D",71413,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2788413,30,0,"5","01","D","100","D",0.065,"D",617723,"T",30,"D",3280,"D","3","D","4","D","5","D",,"A",499,"D",640,"D",643,"D",647,"D",2141,"D",2138,"D",2134,"D",,"A","12","D","2006","D","1","D",,"A",395317,"D",394678,"D",394035,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2788633,19,0,"5","01","D","100","D",0.086,"D",127962,"D",30,"D",1084,"D","3","D",,"A",,"A",,"A",91,"D",176,"D",178,"D",179,"D",817,"D",815,"D",814,"D",,"A","06","D","2004","D","1","D",,"A",113948,"D",113772,"D",113594,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2788673,5,0,"5","01","D","100","D",0.07,"D",14018,"D",15,"D",126,"D",,"A",,"A",,"A",,"A",0,"D",61,"D",61,"D",62,"D",65,"D",65,"D",64,"D",,"A","09","D","2009","D","1","D",,"A",11160,"D",11099,"D",11037,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2788723,15,0,"5","01","D","100","D",0.04,"D",205000,"D",15,"D",1800,"D","3","D","4","D",,"A",,"A",284,"D",1003,"D",1007,"D",1010,"D",513,"D",509,"D",506,"D",,"A","08","D","2009","D","1","D",,"A",153828,"D",152825,"D",151818,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2788783,60,0,"5","01","D","100","D",0.0425,"D",223605,"D",30,"D",1379,"D","3","D","4","D",,"A",,"A",279,"D",468,"D",469,"D",471,"D",632,"D",631,"D",629,"D",,"A","06","D","2004","D","1","D",,"A",178576,"D",178109,"D",177639,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2788863,7,0,"5","01","D","100","D",0.0784,"F",164000,"F",30,"F",1380,"F","3","F","4","F",,"A",,"A",195,"F",460,"F",463,"F",466,"F",725,"F",722,"F",719,"F",,"A","05","F","1996","F","1","F",,"A",110901,"F",110441,"F",109977,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2788903,30,0,"5","02","D","300","D",0.07,"F",65000,"F",30,"F",550,"F",,"B",,"B",,"B",,"B",118,"F",95,"F",95,"F",96,"F",337,"F",337,"F",336,"F",,"A","12","F","2005","F","1","F",,"A",57854,"F",57760,"F",57665,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2788993,10,0,"5","01","D","100","D",0.0535,"D",153000,"D",30,"D",1032,"D","3","D","4","D",,"A",,"A",178,"D",220,"D",221,"D",222,"D",634,"D",633,"D",632,"D",,"A","08","D","2009","D","1","D",,"A",142094,"D",141874,"D",141652,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2789053,28,0,"5","01","D","100","D",0.0784,"D",103786,"D",30,"D",760,"D","3","D","4","D",,"A",,"A",10,"D",79,"D",79,"D",80,"D",671,"D",671,"D",670,"D",,"A","02","D","2013","D","1","D",,"A",102735,"D",102656,"D",102577,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2789093,21,0,"5","01","D","100","D",0.04,"D",150000,"D",20,"D",1300,"D","3","D","4","D",,"A",,"A",391,"D",906,"D",.,"A",.,"A",3,"D",.,"A",.,"A",,"A","05","D","1994","D","1","D",,"A",895,"D",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2789093,22,0,"5","02","D","300","D",0.05,"D",93141,"D",30,"D",500,"D",,"A",,"A",,"A",,"A",0,"D",134,"D",135,"D",135,"D",366,"D",365,"D",365,"D",,"A","08","D","2010","D","1","D",,"A",87749,"D",87614,"D",87480,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2789093,23,0,"5","02","D","300","D",0.05,"D",93141,"D",30,"D",500,"D",,"A",,"A",,"A",,"A",0,"D",134,"D",135,"D",135,"D",366,"D",365,"D",365,"D",,"A","08","D","2010","D","1","D",,"A",87749,"D",87614,"D",87480,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2789133,17,0,"5","01","D","100","D",0.06,"F",230000,"F",30,"F",1500,"F","3","F","4","F",,"A",,"A",121,"F",289,"F",291,"F",292,"F",1090,"F",1088,"F",1087,"F",,"A","05","F","2010","F","1","F",,"A",217901,"F",217612,"F",217321,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2789143,14,0,"5","01","D","100","D",0.0475,"D",251000,"D",30,"D",1500,"D","3","D","4","D",,"A",,"A",191,"D",395,"D",397,"D",398,"D",914,"D",912,"D",911,"D",,"A","07","D","2009","D","1","D",,"A",230873,"D",230478,"D",230081,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2789353,24,0,"1","01","D","100","D",0.0784,"D",103509,"D",30,"D",950,"D","3","D","4","D","5","D",,"A",202,"D",.,"A",.,"A",72,"D",.,"A",.,"A",676,"D",,"A","06","D","2014","D","1","D",,"A",.,"A",.,"A",103509,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2789363,15,0,"5","01","D","100","D",0.0784,"D",45000,"D",15,"D",900,"D","3","D","4","D",,"A",,"A",474,"D",372,"D",374,"D",377,"D",54,"D",52,"D",49,"D",,"A","01","D","2001","D","1","D",,"A",8303,"D",7932,"D",7558,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2789383,30,0,"5","01","D","100","D",0.055,"D",162000,"D",30,"D",2035,"D","3","D","4","D",,"A",,"A",1115,"D",483,"D",485,"D",488,"D",437,"D",435,"D",432,"D",,"A","01","D","1996","D","1","D",,"A",95302,"D",94819,"D",94334,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2789503,30,0,"5","01","D","300","D",0.07,"D",65000,"D",30,"D",550,"D",,"B",,"B",,"B",,"B",118,"D",95,"D",95,"D",96,"D",337,"D",337,"D",336,"D",,"A","12","D","2005","D","1","D",,"A",57854,"D",57760,"D",57665,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2789703,21,0,"5","01","D","100","D",0.0784,"D",107000,"D",30,"D",794,"D","3","D","4","D",,"A",,"A",21,"D",160,"D",162,"D",163,"D",613,"D",611,"D",610,"D",,"A","05","D","2004","D","1","D",,"A",93755,"D",93594,"D",93433,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2789763,26,0,"5","01","D","100","D",0.0784,"F",300000,"F",30,"F",2600,"F","3","F","4","F",,"A",,"A",432,"F",242,"F",243,"F",245,"F",1926,"F",1925,"F",1923,"F",,"A","07","F","2012","F","1","F",,"A",294856,"F",294614,"F",294371,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2789803,26,0,"5","01","D","100","D",0.0538,"F",146187,"F",30,"F",1129,"F","3","F","4","F",,"A",,"A",310,"F",206,"F",207,"F",208,"F",613,"F",612,"F",611,"F",,"A","02","F","2010","F","1","F",,"A",136631,"F",136424,"F",136217,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2789833,16,0,"5","01","D","100","D",0.065,"F",108000,"F",30,"F",1280,"F","3","F","4","F","5","F",,"A",597,"F",212,"F",213,"F",214,"F",424,"F",423,"F",422,"F",,"A","05","F","2002","F","1","F",,"A",86920,"F",86707,"F",86494,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2789853,37,0,"5","01","D","100","D",0.08,"D",1000,"D",1,"D",87,"D",,"A",,"A",,"A",,"A",0,"D",85,"D",85,"D",86,"D",2,"D",2,"D",1,"D",,"A","08","D","2013","D","1","D",,"A",342,"D",257,"D",172,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2789913,28,0,"5","01","D","100","D",0.0784,"D",86488,"D",30,"D",722,"D","3","D","4","D","5","D",,"A",97,"D",106,"D",107,"D",108,"D",519,"D",518,"D",517,"D",,"A","12","D","2006","D","1","D",,"A",79389,"D",79283,"D",79176,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
