"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOH","PROP0NOH","OWNYH","OWNYH_","PAIDLOAN","PAID_OAN","PRIMPLUS","PRIM_LUS","JINTPDX","JINTPDX_","JLCPRINX","JLCP_INX","LOAN_NOH","LOAN0NOH","TOTOWED","TOTOWED_"
"20142",2780463,29,0,"5","01","D","100","D","1","D",0.0475,"D",344,"D",21242,"T","01","D",29000,"D"
"20142",2780823,31,0,"5","01","D","100","D","1","D",0.0475,"D",416,"D",1084,"D","01","D",35000,"D"
"20142",2781382,31,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20142",2783482,18,0,"5","01","D","100","D","1","D",0.0475,"D",16,"D",1484,"D","01","D",1306,"D"
"20142",2783712,29,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",422,"D","01","D",15000,"D"
"20142",2783972,33,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20142",2784042,26,0,"5","01","D","100","D","1","D",0.0475,"D",594,"D",516,"D","01","D",50000,"D"
"20142",2784342,23,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",250,"D"
"20142",2784732,15,0,"5","01","D","100","D","2","D",0.0475,"D",71,"F",529,"F","01","D",6000,"F"
"20142",2784992,12,0,"1","01","D","100","D","1","D",0.0475,"D",233,"F",352,"F","01","D",19613,"F"
"20142",2785164,53,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",180000,"D"
"20142",2785702,66,0,"5","01","D","100","D","1","D",0.0475,"D",68,"D",964,"D","01","D",5700,"D"
"20142",2786232,28,0,"5","01","D","100","D","1","D",0.0475,"D",100,"F",1900,"F","01","D",8400,"F"
"20142",2786832,10,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",7000,"D"
"20142",2789082,72,0,"5","01","D","100","D","1","D",0.0475,"D",5130,"D",4170,"D","01","D",330551,"T"
"20142",2789472,18,0,"5","01","D","100","D","1","D",0.0475,"D",185,"D",415,"D","01","D",15600,"D"
"20142",2789862,14,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",2275,"D","01","D",40000,"D"
"20142",2789972,26,0,"5","01","D","100","D","1","D",0.0475,"D",35,"D",265,"D","01","D",2913,"D"
"20142",2790322,33,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20142",2790772,34,0,"5","01","D","100","D","1","D",0.0475,"D",34,"F",1266,"F","01","D",2900,"F"
"20142",2792482,33,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",1500,"D"
"20142",2792722,11,0,"5","01","D","100","D","2","D",0.0475,"D",36,"F",114,"F","01","D",3000,"F"
"20142",2792972,23,0,"5","01","D","100","D","1","D",0.0475,"D",526,"D",5413,"D","01","D",44313,"D"
"20142",2793682,27,0,"5","01","D","100","D","1","D",0.0475,"D",283,"D",-211,"D","01","D",23792,"D"
"20142",2793852,32,0,"5","01","D","100","D","1","D",0.0475,"D",1045,"D",1280,"D","01","D",88000,"D"
"20142",2794432,14,0,"5","01","D","100","D","1","D",0.0475,"D",36,"D",114,"D","01","D",3000,"D"
"20142",2795582,16,0,"5","01","D","100","D","1","D",0.0475,"D",416,"F",3484,"F","01","D",35000,"F"
"20142",2796242,40,0,"5","01","D","100","D","1","D",0.0475,"D",689,"D",811,"D","01","D",58000,"D"
"20142",2797402,32,0,"5","01","D","100","D","1","D",0.0475,"D",808,"D",-58,"D","01","D",68000,"D"
"20142",2797402,33,0,"5","02","D","300","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20142",2798352,40,0,"5","01","D","100","D","1","D",0.0475,"D",1330,"D",637,"D","01","D",112000,"D"
"20142",2799192,35,0,"5","01","D","100","D","2","D",0.0475,"D",240,"F",2160,"F","01","D",20200,"F"
"20142",2799492,28,0,"5","01","D","100","D","1","D",0.0475,"D",594,"F",606,"F","01","D",50000,"F"
"20142",2800172,56,0,"5","01","D","100","D","1","D",0.0475,"D",297,"D",1803,"D","01","D",25000,"D"
"20142",2800172,57,0,"5","02","D","300","D","1","D",0.0475,"D",1211,"D",239,"D","01","D",150667,"T"
"20142",2800172,58,0,"5","02","D","300","D","1","D",0.0475,"D",526,"F",2927,"V","02","D",44313,"F"
"20142",2801182,26,0,"1","01","D","100","D","1","D",0.0475,"D",79,"F",1748,"F","01","D",6683,"F"
"20142",2801372,25,0,"5","01","D","100","D","1","D",0.0475,"D",59,"D",1441,"D","01","D",5000,"D"
"20142",2801762,56,0,"5","01","D","100","D","1","D",0.0475,"D",431,"D",349,"D","01","D",36276,"D"
"20142",2801922,64,0,"5","01","D","100","D","1","D",0.0475,"D",5130,"F",4170,"F","01","D",330551,"V"
"20142",2802322,20,0,"1","01","D","100","D","1","D",0.0475,"D",2850,"F",1650,"F","01","D",330551,"V"
"20142",2802832,17,0,"5","01","D","100","D","1","D",0.0475,"D",154,"D",746,"D","01","D",13000,"D"
"20142",2803282,20,0,"5","01","D","100","D","1","D",0.0475,"D",143,"D",457,"D","01","D",12000,"D"
"20142",2804892,33,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20142",2805042,18,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",125,"D","01","D",40000,"D"
"20142",2805122,46,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",93000,"D"
"20142",2806192,40,0,"5","01","D","100","D","2","D",0.0475,"D",1188,"F",-438,"F","01","D",100000,"F"
"20142",2806352,25,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",-13,"D","01","D",15000,"D"
"20142",2806922,35,0,"5","01","D","100","D","1","D",0.0475,"D",280,"F",638,"F","01","D",23600,"F"
"20142",2807612,22,0,"5","01","D","100","D","1","D",0.0475,"D",950,"D",-350,"D","01","D",80000,"D"
"20142",2807642,27,0,"5","01","D","100","D","1","D",0.0475,"D",1045,"D",-145,"D","01","D",88000,"D"
"20142",2807642,28,0,"5","02","D","300","D","1","D",0.0475,"D",380,"F",670,"F","01","D",32000,"F"
"20142",2808172,35,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20142",2808252,22,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",1744,"D","01","D",30000,"D"
"20142",2808772,19,0,"5","01","D","100","D","1","D",0.0475,"D",273,"D",927,"D","01","D",23000,"D"
"20142",2809642,36,0,"5","03","D","300","D","1","D",0.0475,"D",594,"D",-204,"D","01","D",50000,"D"
"20142",2809652,46,0,"5","01","D","100","D","1","D",0.0475,"D",380,"D",220,"D","01","D",32000,"D"
"20142",2810692,45,0,"5","01","D","100","D","1","D",0.0475,"D",100,"D",1900,"D","01","D",8400,"D"
"20142",2811412,33,0,"5","01","D","100","D","1","D",0.0475,"D",914,"D",1236,"D","01","D",77000,"D"
"20142",2812242,38,0,"1","01","D","100","D","1","D",0.0475,"D",439,"F",461,"F","01","D",37000,"F"
"20142",2812682,38,0,"5","01","D","100","D","1","D",0.0475,"D",2019,"D",-639,"D","01","D",170000,"D"
"20142",2812942,37,0,"5","02","D","300","D","1","D",0.0475,"D",427,"D",-43,"D","01","D",35920,"D"
"20142",2813602,35,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20142",2813772,39,0,"5","01","D","100","D","1","D",0.0475,"D",950,"D",21242,"T","01","D",80000,"D"
"20142",2868282,18,0,"1","01","D","100","D","1","D",0.0475,"D",62,"F",677,"F","01","D",5195,"F"
"20143",2713575,37,0,"5","02","D","300","D","1","D",0.0475,"D",59,"D",1441,"D","01","D",5000,"D"
"20143",2714065,32,0,"5","01","D","100","D","1","D",0.0475,"D",1425,"F",21242,"V","01","D",120000,"F"
"20143",2714325,19,0,"5","01","D","100","D","1","D",0.0475,"D",1164,"D",-489,"D","01","D",98000,"D"
"20143",2715515,32,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2716595,36,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2717005,21,0,"5","01","D","100","D","1","D",0.0475,"D",214,"F",1264,"F","01","D",18000,"F"
"20143",2719125,13,0,"1","02","D","300","D","2","D",0.0475,"D",.,"A",.,"A","01","D",50000,"D"
"20143",2719225,41,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2719325,58,0,"5","01","D","100","D","1","D",0.0475,"D",416,"D",-116,"D","01","D",35000,"D"
"20143",2719495,40,0,"5","01","D","100","D","1","D",0.0475,"D",511,"D",989,"D","01","D",43000,"D"
"20143",2719805,29,0,"5","01","D","100","D","1","D",0.0475,"D",653,"D",1399,"D","01","D",55000,"D"
"20143",2719925,24,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2720685,22,0,"5","01","D","100","D","1","D",0.0475,"D",3,"D",147,"D","01","D",235,"D"
"20143",2720855,43,0,"5","01","D","100","D","1","D",0.0475,"D",159,"D",461,"D","01","D",13419,"D"
"20143",2721255,17,0,"5","01","D","100","D","1","D",0.0475,"D",226,"D",314,"D","01","D",19000,"D"
"20143",2721265,15,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2721305,29,0,"5","01","D","100","D","1","D",0.0475,"D",594,"D",606,"D","01","D",50000,"D"
"20143",2721355,27,0,"5","01","D","100","D","1","D",0.0475,"D",291,"D",114,"D","01","D",24500,"D"
"20143",2721735,12,0,"5","01","D","100","D","1","D",0.0475,"D",233,"D",727,"D","01","D",19600,"D"
"20143",2721975,25,0,"5","01","D","100","D","1","D",0.0475,"D",216,"D",90,"D","01","D",18200,"D"
"20143",2722145,31,0,"5","01","D","100","D","1","D",0.0475,"D",884,"D",10,"D","01","D",74473,"D"
"20143",2722395,21,0,"5","01","D","100","D","1","D",0.0475,"D",141,"F",759,"F","01","D",11839,"F"
"20143",2722505,34,0,"5","01","D","100","D","1","D",0.0475,"D",2375,"D",-875,"D","01","D",200000,"D"
"20143",2723105,37,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2723895,40,0,"5","01","D","100","D","1","D",0.0475,"D",106,"D",194,"D","01","D",8966,"D"
"20143",2724225,12,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2725245,18,0,"5","01","D","100","D","1","D",0.0475,"D",475,"F",275,"F","01","D",40000,"F"
"20143",2725275,14,0,"5","01","D","100","D","2","D",0.0475,"D",171,"F",1029,"F","01","D",14400,"F"
"20143",2725955,32,0,"5","01","D","100","D","1","D",0.0475,"D",214,"D",1264,"D","01","D",18000,"D"
"20143",2726135,34,0,"5","01","D","100","D","1","D",0.0475,"D",534,"D",1866,"D","01","D",45000,"D"
"20143",2726685,27,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2727425,13,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2727725,29,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2728395,27,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",2525,"D","01","D",40000,"D"
"20143",2728505,23,0,"5","01","D","100","D","1","D",0.0475,"D",140,"D",1498,"D","01","D",11800,"D"
"20143",2729115,18,0,"5","01","D","100","D","2","D",0.0475,"D",2,"F",188,"F","01","D",154,"F"
"20143",2730175,30,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",51000,"D"
"20143",2730425,28,0,"5","01","D","100","D","1","D",0.0475,"D",395,"D",-125,"D","01","D",33239,"D"
"20143",2730425,29,0,"5","01","D","100","D","1","D",0.0475,"D",1180,"D",-358,"D","02","D",99410,"D"
"20143",2730425,30,0,"5","01","D","100","D","1","D",0.0475,"D",1609,"D",1883,"D","03","D",135500,"D"
"20143",2731605,37,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20143",2732155,31,0,"5","01","D","100","D","1","D",0.0475,"D",451,"D",899,"D","01","D",38000,"D"
"20143",2732255,30,0,"5","01","D","100","D","2","D",0.0475,"D",297,"F",1803,"F","01","D",25000,"F"
"20143",2732825,21,0,"5","01","D","100","D","1","D",0.0475,"D",214,"F",-115,"F","01","D",18000,"F"
"20143",2733275,48,0,"5","01","D","100","D","1","D",0.0475,"D",831,"D",2469,"D","01","D",70000,"D"
"20143",2733895,30,0,"5","01","D","100","D","1","D",0.0475,"D",1045,"D",980,"D","01","D",88000,"D"
"20143",2735255,35,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2736015,24,0,"5","01","D","100","D","1","D",0.0475,"D",392,"D",1738,"D","01","D",33000,"D"
"20143",2736285,20,0,"5","01","D","100","D","1","D",0.0475,"D",3,"F",147,"F","01","D",235,"F"
"20143",2737045,29,0,"5","01","D","100","D","1","D",0.0475,"D",368,"D",682,"D","01","D",31000,"D"
"20143",2737295,32,0,"5","01","D","100","D","2","D",0.0475,"D",106,"F",194,"F","01","D",8966,"F"
"20143",2737645,25,0,"5","01","D","100","D","1","D",0.0475,"D",392,"D",208,"D","01","D",33000,"D"
"20143",2737885,23,0,"5","01","D","100","D","2","D",0.0475,"D",475,"F",1075,"F","01","D",40000,"F"
"20143",2738985,32,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",116,"D","01","D",15000,"D"
"20143",2739815,74,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",19300,"D"
"20143",2740225,26,0,"5","01","D","100","D","1","D",0.0475,"D",41,"D",609,"D","01","D",3450,"D"
"20143",2741185,45,0,"5","01","D","100","D","1","D",0.0475,"D",54,"D",403,"D","01","D",4576,"D"
"20143",2741265,35,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",10000,"D"
"20143",2741295,24,0,"5","01","D","100","D","1","D",0.0475,"D",178,"F",422,"F","01","D",15000,"F"
"20143",2742085,24,0,"5","01","D","100","D","1","D",0.0475,"D",859,"D",196,"D","01","D",72300,"D"
"20143",2742515,29,0,"5","01","D","100","D","1","D",0.0475,"D",553,"D",-103,"D","01","D",46600,"D"
"20143",2742525,49,0,"5","01","D","100","D","1","D",0.0475,"D",386,"D",1714,"D","01","D",32500,"D"
"20143",2742745,16,0,"5","01","D","100","D","1","D",0.0475,"D",7,"D",568,"D","01","D",575,"D"
"20143",2743285,49,0,"5","01","D","100","D","1","D",0.0475,"D",1389,"D",1165,"D","01","D",117000,"D"
"20143",2743525,16,0,"5","01","D","100","D","1","D",0.0475,"D",938,"F",5062,"F","01","D",79000,"F"
"20143",2744435,29,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",35000,"D"
"20143",2744505,29,0,"5","01","D","100","D","1","D",0.0475,"D",689,"D",1111,"D","01","D",58000,"D"
"20143",2744845,35,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",662,"D","01","D",20000,"D"
"20143",2746815,43,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2746995,34,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",1075,"D","01","D",40000,"D"
"20143",2748114,18,0,"5","01","D","100","D","1","D",0.0475,"D",233,"F",727,"F","01","D",19600,"F"
"20143",2748194,40,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2748284,85,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2749174,33,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",87,"D","01","D",15000,"D"
"20143",2749784,31,0,"5","01","D","200","D","1","D",0.0475,"D",204,"D",246,"D","01","D",17200,"D"
"20143",2749804,22,0,"5","01","D","100","D","1","D",0.0475,"D",2375,"F",-192,"F","01","D",200000,"F"
"20143",2751374,40,0,"5","01","D","100","D","1","D",0.0475,"D",428,"D",1957,"D","01","D",36000,"D"
"20143",2751574,34,0,"5","01","D","100","D","1","D",0.0475,"D",143,"D",2857,"D","01","D",12000,"D"
"20143",2751874,18,0,"5","01","D","100","D","1","D",0.0475,"D",582,"D",1668,"D","01","D",49000,"D"
"20143",2752234,33,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2752344,28,0,"5","01","D","100","D","1","D",0.0475,"D",18,"D",732,"D","01","D",1500,"D"
"20143",2752774,26,0,"5","01","D","100","D","1","D",0.0475,"D",1164,"F",436,"F","01","D",98000,"F"
"20143",2752824,38,0,"5","01","D","100","D","2","D",0.0475,"D",475,"F",125,"F","01","D",40000,"F"
"20143",2753404,21,0,"5","01","D","100","D","1","D",0.0475,"D",1663,"D",-358,"D","01","D",140000,"D"
"20143",2753614,12,0,"5","01","D","100","D","1","D",0.0475,"D",238,"F",2153,"F","01","D",20000,"F"
"20143",2754244,13,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",3000,"D"
"20143",2754744,94,0,"5","01","D","100","D","1","D",0.0475,"D",16,"D",21242,"T","01","D",1384,"D"
"20143",2754994,33,0,"5","01","D","100","D","2","D",0.0475,"D",428,"F",1957,"F","01","D",36000,"F"
"20143",2755034,21,0,"5","01","D","100","D","1","D",0.0475,"D",772,"D",3278,"D","01","D",65000,"D"
"20143",2755364,25,0,"5","01","D","100","D","1","D",0.0475,"D",120,"D",1125,"D","01","D",10100,"D"
"20143",2755934,17,0,"5","01","D","100","D","1","D",0.0475,"D",211,"D",2189,"D","01","D",17800,"D"
"20143",2757794,47,0,"5","01","D","100","D","1","D",0.0475,"D",30,"D",150,"D","01","D",2500,"D"
"20143",2758064,26,0,"5","01","D","100","D","1","D",0.0475,"D",119,"D",706,"D","01","D",10000,"D"
"20143",2760104,42,0,"5","01","D","100","D","1","D",0.0475,"D",154,"D",1196,"D","01","D",13000,"D"
"20143",2760504,11,0,"5","01","D","100","D","2","D",0.0475,"D",120,"F",1125,"F","01","D",10100,"F"
"20143",2761404,48,0,"5","01","D","100","D","1","D",0.0475,"D",2,"D",188,"D","01","D",154,"D"
"20143",2762294,14,0,"5","01","D","100","D","1","D",0.0475,"D",553,"F",-103,"F","01","D",46600,"F"
"20143",2762424,28,0,"5","01","D","100","D","1","D",0.0475,"D",938,"D",5062,"D","01","D",79000,"D"
"20143",2762704,11,0,"5","01","D","100","D","1","D",0.0475,"D",238,"F",212,"F","01","D",20000,"F"
"20143",2762844,27,0,"5","01","D","100","D","1","D",0.0475,"D",1152,"D",-738,"D","01","D",97000,"D"
"20143",2762864,46,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2763014,23,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",14700,"D"
"20143",2763654,31,0,"5","01","D","100","D","1","D",0.0475,"D",2672,"D",3328,"D","01","D",330551,"T"
"20143",2764004,26,0,"5","01","D","100","D","1","D",0.0475,"D",416,"D",694,"D","01","D",35000,"D"
"20143",2764754,31,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2765014,15,0,"5","01","D","100","D","1","D",0.0475,"D",67,"D",533,"D","01","D",5600,"D"
"20143",2765564,28,0,"5","01","D","100","D","1","D",0.0475,"D",2909,"D",91,"D","01","D",330551,"T"
"20143",2767244,28,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2767294,39,0,"5","01","D","100","D","1","D",0.0475,"D",36,"D",264,"D","01","D",3000,"D"
"20143",2768064,30,0,"5","01","D","100","D","1","D",0.0475,"D",5,"D",1295,"D","01","D",405,"D"
"20143",2768924,21,0,"5","01","D","100","D","1","D",0.0475,"D",612,"D",2016,"D","01","D",51500,"D"
"20143",2769334,24,0,"5","01","D","100","D","1","D",0.0475,"D",238,"F",1262,"F","01","D",20000,"F"
"20143",2770504,17,0,"5","01","D","100","D","1","D",0.0475,"D",107,"F",2732,"F","01","D",9001,"F"
"20143",2771284,19,0,"5","01","D","100","D","1","D",0.0475,"D",594,"D",6,"D","01","D",50000,"D"
"20143",2771914,26,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",125,"D","01","D",40000,"D"
"20143",2772784,25,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",92000,"D"
"20143",2774864,38,0,"5","01","D","100","D","1","D",0.0475,"D",344,"F",-44,"F","01","D",29000,"F"
"20143",2775584,36,0,"5","01","D","100","D","1","D",0.0475,"D",48,"D",552,"D","01","D",4000,"D"
"20143",2775674,45,0,"5","01","D","100","D","1","D",0.0475,"D",1425,"D",21242,"T","01","D",120000,"D"
"20143",2777884,31,0,"5","01","D","100","D","1","D",0.0475,"D",131,"D",43,"D","01","D",11000,"D"
"20143",2778034,16,0,"5","01","D","100","D","1","D",0.0475,"D",107,"D",2732,"D","01","D",9001,"D"
"20143",2778934,36,0,"5","01","D","100","D","1","D",0.0475,"D",249,"D",51,"D","01","D",21000,"D"
"20143",2779714,23,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",330551,"T"
"20143",2779944,53,0,"5","01","D","100","D","1","D",0.0475,"D",1128,"D",72,"D","01","D",95000,"D"
"20143",2780464,33,0,"5","01","D","100","D","1","D",0.0475,"D",1401,"D",4399,"D","01","D",118000,"D"
"20143",2780814,25,0,"1","01","D","100","D","1","D",0.0475,"D",107,"D",43,"D","01","D",9000,"D"
"20143",2780824,27,0,"5","01","D","100","D","1","D",0.0475,"D",416,"D",1084,"D","01","D",35000,"D"
"20143",2781383,40,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2783483,32,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",1262,"D","01","D",20000,"D"
"20143",2783713,25,0,"5","01","D","100","D","1","D",0.0475,"D",190,"D",410,"D","01","D",16000,"D"
"20143",2783973,38,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2784043,22,0,"5","01","D","100","D","1","D",0.0475,"D",713,"D",487,"D","01","D",60000,"D"
"20143",2784343,33,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",242,"D","01","D",20000,"D"
"20143",2784993,15,0,"5","01","D","100","D","1","D",0.0475,"D",875,"D",-266,"D","01","D",73645,"D"
"20143",2785165,54,0,"5","01","D","100","D","1","D",0.0475,"D",879,"F",1121,"F","01","D",74000,"F"
"20143",2785703,45,0,"5","01","D","100","D","1","D",0.0475,"D",214,"D",1286,"D","01","D",18000,"D"
"20143",2786233,39,0,"5","01","D","100","D","1","D",0.0475,"D",71,"D",1189,"D","01","D",6000,"D"
"20143",2786833,13,0,"5","01","D","100","D","2","D",0.0475,"D",416,"F",382,"F","01","D",35000,"F"
"20143",2789473,24,0,"5","01","D","100","D","1","D",0.0475,"D",181,"D",389,"D","01","D",15229,"D"
"20143",2789543,19,0,"5","01","D","100","D","1","D",0.0475,"D",107,"D",268,"D","01","D",9000,"D"
"20143",2789863,21,0,"5","01","D","100","D","1","D",0.0475,"D",534,"D",66,"D","01","D",45000,"D"
"20143",2789973,19,0,"5","01","D","100","D","1","D",0.0475,"D",24,"D",276,"D","01","D",2000,"D"
"20143",2790323,29,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2790773,34,0,"5","01","D","100","D","1","D",0.0475,"D",261,"F",39,"F","01","D",22000,"F"
"20143",2792483,21,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",56000,"D"
"20143",2792723,11,0,"5","01","D","100","D","2","D",0.0475,"D",67,"F",533,"F","01","D",5600,"F"
"20143",2792973,23,0,"5","01","D","100","D","1","D",0.0475,"D",524,"D",6152,"D","01","D",44135,"D"
"20143",2793143,42,0,"1","01","D","100","D","1","D",0.0475,"D",213,"D",162,"D","01","D",17900,"D"
"20143",2793683,22,0,"5","01","D","100","D","1","D",0.0475,"D",261,"D",489,"D","01","D",22000,"D"
"20143",2793853,40,0,"5","01","D","100","D","1","D",0.0475,"D",1033,"D",1292,"D","01","D",87000,"D"
"20143",2794433,15,0,"5","01","D","100","D","1","D",0.0475,"D",2,"F",198,"F","01","D",200,"F"
"20143",2795583,16,0,"5","01","D","100","D","1","D",0.0475,"D",2375,"D",3925,"D","01","D",200000,"D"
"20143",2796243,44,0,"5","01","D","100","D","1","D",0.0475,"D",677,"D",723,"D","01","D",57000,"D"
"20143",2797403,32,0,"5","01","D","100","D","1","D",0.0475,"D",831,"D",-81,"D","01","D",70000,"D"
"20143",2797403,33,0,"5","02","D","300","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2798353,49,0,"5","01","D","100","D","1","D",0.0475,"D",1354,"D",-322,"D","01","D",114000,"D"
"20143",2799193,34,0,"5","01","D","100","D","1","D",0.0475,"D",736,"D",314,"D","01","D",62000,"D"
"20143",2799493,30,0,"5","01","D","100","D",,"C",0.0475,"D",950,"F",-200,"F","01","D",80000,"F"
"20143",2800173,50,0,"5","01","D","100","D","1","D",0.0475,"D",297,"D",1803,"D","01","D",25000,"D"
"20143",2800173,51,0,"5","02","D","300","D","1","D",0.0475,"D",1164,"D",436,"D","01","D",98000,"D"
"20143",2800173,52,0,"5","02","D","300","D","1","D",0.0475,"D",1164,"D",436,"D","01","D",98000,"D"
"20143",2800173,53,0,"5","02","D","300","D","1","D",0.0475,"D",95,"D",705,"D","02","D",8000,"D"
"20143",2801183,28,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2801373,23,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20143",2801763,61,0,"5","01","D","100","D","1","D",0.0475,"D",416,"D",382,"D","01","D",35000,"D"
"20143",2801923,40,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2802323,34,0,"5","01","D","100","D","1","D",0.0475,"D",713,"D",-413,"D","01","D",60000,"D"
"20143",2802833,16,0,"5","01","D","100","D","1","D",0.0475,"D",166,"D",239,"D","01","D",14000,"D"
"20143",2802933,18,0,"5","01","D","100","D","1","D",0.0475,"D",214,"D",-115,"D","01","D",18000,"D"
"20143",2803283,18,0,"5","01","D","100","D","1","D",0.0475,"D",48,"D",552,"D","01","D",4000,"D"
"20143",2804893,25,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2805043,20,0,"5","01","D","100","D","2","D",0.0475,"D",641,"F",-41,"F","01","D",54000,"F"
"20143",2805123,34,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2806163,29,0,"1","01","D","100","D","1","D",0.0475,"D",59,"D",241,"D","01","D",5000,"D"
"20143",2806193,27,0,"5","01","D","100","D","1","D",0.0475,"D",487,"F",1013,"F","01","D",41000,"F"
"20143",2806353,38,0,"5","01","D","100","D","1","D",0.0475,"D",143,"D",2142,"D","01","D",12000,"D"
"20143",2806923,38,0,"5","01","D","100","D","1","D",0.0475,"D",950,"D",733,"D","01","D",80000,"D"
"20143",2807613,19,0,"5","01","D","100","D","1","D",0.0475,"D",950,"D",-200,"D","01","D",80000,"D"
"20143",2807643,24,0,"5","01","D","100","D","1","D",0.0475,"D",1164,"D",-219,"D","01","D",98000,"D"
"20143",2807643,25,0,"5","02","D","300","D","1","D",0.0475,"D",.,"A",.,"A","01","D",.,"A"
