"UCC","AMOUNT","IMPNUM","NEWID","PUB_FLAG","AMOUNT_"
"900160",102,"1",3018682,"1",
"900160",4869,"2",3018682,"1",
"900160",4778,"3",3018682,"1",
"900160",303,"4",3018682,"1",
"900160",2594,"5",3018682,"1",
"980000",126605,"1",3018682,"1",
"980000",167750,"2",3018682,"1",
"980000",147573,"3",3018682,"1",
"980000",170257,"4",3018682,"1",
"980000",176279,"5",3018682,"1",
"980070",126605,"1",3018682,"1",
"980070",167750,"2",3018682,"1",
"980070",147573,"3",3018682,"1",
"980070",170257,"4",3018682,"1",
"980070",176279,"5",3018682,"1",
"900000",16000,"1",3018691,"1",
"900000",16000,"2",3018691,"1",
"900000",16000,"3",3018691,"1",
"900000",16000,"4",3018691,"1",
"900000",16000,"5",3018691,"1",
"900150",1880,"1",3018691,"1",
"900150",1880,"2",3018691,"1",
"900150",1880,"3",3018691,"1",
"900150",1880,"4",3018691,"1",
"900150",1880,"5",3018691,"1",
"980000",17880,"1",3018691,"1",
"980000",17880,"2",3018691,"1",
"980000",17880,"3",3018691,"1",
"980000",17880,"4",3018691,"1",
"980000",17880,"5",3018691,"1",
"980070",22080,"1",3018691,"1",
"980070",22080,"2",3018691,"1",
"980070",22080,"3",3018691,"1",
"980070",22080,"4",3018691,"1",
"980070",22080,"5",3018691,"1",
"900000",16000,"1",3018692,"1",
"900000",16000,"2",3018692,"1",
"900000",16000,"3",3018692,"1",
"900000",16000,"4",3018692,"1",
"900000",16000,"5",3018692,"1",
"900150",1880,"1",3018692,"1",
"900150",1880,"2",3018692,"1",
"900150",1880,"3",3018692,"1",
"900150",1880,"4",3018692,"1",
"900150",1880,"5",3018692,"1",
"980000",17880,"1",3018692,"1",
"980000",17880,"2",3018692,"1",
"980000",17880,"3",3018692,"1",
"980000",17880,"4",3018692,"1",
"980000",17880,"5",3018692,"1",
"980070",22080,"1",3018692,"1",
"980070",22080,"2",3018692,"1",
"980070",22080,"3",3018692,"1",
"980070",22080,"4",3018692,"1",
"980070",22080,"5",3018692,"1",
"900000",95117,"1",3018701,"1",
"900000",96141,"2",3018701,"1",
"900000",96323,"3",3018701,"1",
"900000",97069,"4",3018701,"1",
"900000",97091,"5",3018701,"1",
"980000",95117,"1",3018701,"1",
"980000",96141,"2",3018701,"1",
"980000",96323,"3",3018701,"1",
"980000",97069,"4",3018701,"1",
"980000",97091,"5",3018701,"1",
"980070",96217,"1",3018701,"1",
"980070",97241,"2",3018701,"1",
"980070",97423,"3",3018701,"1",
"980070",98169,"4",3018701,"1",
"980070",98191,"5",3018701,"1",
"900000",96527,"1",3018702,"1",
"900000",96366,"2",3018702,"1",
"900000",98512,"3",3018702,"1",
"900000",99474,"4",3018702,"1",
"900000",99887,"5",3018702,"1",
"980000",96527,"1",3018702,"1",
"980000",96366,"2",3018702,"1",
"980000",98512,"3",3018702,"1",
"980000",99474,"4",3018702,"1",
"980000",99887,"5",3018702,"1",
"980070",97627,"1",3018702,"1",
"980070",97466,"2",3018702,"1",
"980070",99612,"3",3018702,"1",
"980070",100574,"4",3018702,"1",
"980070",100987,"5",3018702,"1",
"900000",45000,"1",3018731,"1",
"900000",45000,"2",3018731,"1",
"900000",45000,"3",3018731,"1",
"900000",45000,"4",3018731,"1",
"900000",45000,"5",3018731,"1",
"900180",100,"1",3018731,"1",
"900180",100,"2",3018731,"1",
"900180",100,"3",3018731,"1",
"900180",100,"4",3018731,"1",
"900180",100,"5",3018731,"1",
"980000",45100,"1",3018731,"1",
"980000",45100,"2",3018731,"1",
"980000",45100,"3",3018731,"1",
"980000",45100,"4",3018731,"1",
"980000",45100,"5",3018731,"1",
"980070",48100,"1",3018731,"1",
"980070",48100,"2",3018731,"1",
"980070",48100,"3",3018731,"1",
"980070",48100,"4",3018731,"1",
"980070",48100,"5",3018731,"1",
"900000",45000,"1",3018732,"1",
"900000",45000,"2",3018732,"1",
"900000",45000,"3",3018732,"1",
"900000",45000,"4",3018732,"1",
"900000",45000,"5",3018732,"1",
"900180",100,"1",3018732,"1",
"900180",100,"2",3018732,"1",
"900180",100,"3",3018732,"1",
"900180",100,"4",3018732,"1",
"900180",100,"5",3018732,"1",
"980000",45100,"1",3018732,"1",
"980000",45100,"2",3018732,"1",
"980000",45100,"3",3018732,"1",
"980000",45100,"4",3018732,"1",
"980000",45100,"5",3018732,"1",
"980070",48100,"1",3018732,"1",
"980070",48100,"2",3018732,"1",
"980070",48100,"3",3018732,"1",
"980070",48100,"4",3018732,"1",
"980070",48100,"5",3018732,"1",
"900000",34680,"1",3018741,"1",
"900000",34680,"2",3018741,"1",
"900000",34680,"3",3018741,"1",
"900000",34680,"4",3018741,"1",
"900000",34680,"5",3018741,"1",
"980000",34680,"1",3018741,"1",
"980000",34680,"2",3018741,"1",
"980000",34680,"3",3018741,"1",
"980000",34680,"4",3018741,"1",
"980000",34680,"5",3018741,"1",
"980070",36880,"1",3018741,"1",
"980070",36880,"2",3018741,"1",
"980070",36880,"3",3018741,"1",
"980070",36880,"4",3018741,"1",
"980070",36880,"5",3018741,"1",
"900000",34680,"1",3018742,"1",
"900000",34680,"2",3018742,"1",
"900000",34680,"3",3018742,"1",
"900000",34680,"4",3018742,"1",
"900000",34680,"5",3018742,"1",
"980000",34680,"1",3018742,"1",
"980000",34680,"2",3018742,"1",
"980000",34680,"3",3018742,"1",
"980000",34680,"4",3018742,"1",
"980000",34680,"5",3018742,"1",
"980070",36880,"1",3018742,"1",
"980070",36880,"2",3018742,"1",
"980070",36880,"3",3018742,"1",
"980070",36880,"4",3018742,"1",
"980070",36880,"5",3018742,"1",
"900030",28522,"1",3018761,"1",
"900030",28522,"2",3018761,"1",
"900030",28522,"3",3018761,"1",
"900030",28522,"4",3018761,"1",
"900030",28522,"5",3018761,"1",
"900180",820,"1",3018761,"1",
"900180",820,"2",3018761,"1",
"900180",820,"3",3018761,"1",
"900180",820,"4",3018761,"1",
"900180",820,"5",3018761,"1",
"980000",29342,"1",3018761,"1",
"980000",29342,"2",3018761,"1",
"980000",29342,"3",3018761,"1",
"980000",29342,"4",3018761,"1",
"980000",29342,"5",3018761,"1",
"980070",29342,"1",3018761,"1",
"980070",29342,"2",3018761,"1",
"980070",29342,"3",3018761,"1",
"980070",29342,"4",3018761,"1",
"980070",29342,"5",3018761,"1",
"900030",28522,"1",3018762,"1",
"900030",28522,"2",3018762,"1",
"900030",28522,"3",3018762,"1",
"900030",28522,"4",3018762,"1",
"900030",28522,"5",3018762,"1",
"900180",820,"1",3018762,"1",
"900180",820,"2",3018762,"1",
"900180",820,"3",3018762,"1",
"900180",820,"4",3018762,"1",
"900180",820,"5",3018762,"1",
"980000",29342,"1",3018762,"1",
"980000",29342,"2",3018762,"1",
"980000",29342,"3",3018762,"1",
"980000",29342,"4",3018762,"1",
"980000",29342,"5",3018762,"1",
"980070",29342,"1",3018762,"1",
"980070",29342,"2",3018762,"1",
"980070",29342,"3",3018762,"1",
"980070",29342,"4",3018762,"1",
"980070",29342,"5",3018762,"1",
"900030",24144,"1",3018791,"1",
"900030",24144,"2",3018791,"1",
"900030",24144,"3",3018791,"1",
"900030",24144,"4",3018791,"1",
"900030",24144,"5",3018791,"1",
"900170",39166,"1",3018791,"1",
"900170",39166,"2",3018791,"1",
"900170",39166,"3",3018791,"1",
"900170",39166,"4",3018791,"1",
"900170",39166,"5",3018791,"1",
"900180",10,"1",3018791,"1",
"900180",10,"2",3018791,"1",
"900180",10,"3",3018791,"1",
"900180",10,"4",3018791,"1",
"900180",10,"5",3018791,"1",
"980000",63320,"1",3018791,"1",
"980000",63320,"2",3018791,"1",
"980000",63320,"3",3018791,"1",
"980000",63320,"4",3018791,"1",
"980000",63320,"5",3018791,"1",
"980070",63320,"1",3018791,"1",
"980070",63320,"2",3018791,"1",
"980070",63320,"3",3018791,"1",
"980070",63320,"4",3018791,"1",
"980070",63320,"5",3018791,"1",
"900030",24144,"1",3018792,"1",
"900030",24144,"2",3018792,"1",
"900030",24144,"3",3018792,"1",
"900030",24144,"4",3018792,"1",
"900030",24144,"5",3018792,"1",
"900170",39166,"1",3018792,"1",
"900170",39166,"2",3018792,"1",
"900170",39166,"3",3018792,"1",
"900170",39166,"4",3018792,"1",
"900170",39166,"5",3018792,"1",
"900180",10,"1",3018792,"1",
"900180",10,"2",3018792,"1",
"900180",10,"3",3018792,"1",
"900180",10,"4",3018792,"1",
"900180",10,"5",3018792,"1",
"980000",63320,"1",3018792,"1",
"980000",63320,"2",3018792,"1",
"980000",63320,"3",3018792,"1",
"980000",63320,"4",3018792,"1",
"980000",63320,"5",3018792,"1",
"980070",63320,"1",3018792,"1",
"980070",63320,"2",3018792,"1",
"980070",63320,"3",3018792,"1",
"980070",63320,"4",3018792,"1",
"980070",63320,"5",3018792,"1",
"900000",3000,"1",3018812,"1",
"900000",3000,"2",3018812,"1",
"900000",3000,"3",3018812,"1",
"900000",3000,"4",3018812,"1",
"900000",3000,"5",3018812,"1",
"900030",14255,"1",3018812,"1",
"900030",14255,"2",3018812,"1",
"900030",14255,"3",3018812,"1",
"900030",14255,"4",3018812,"1",
"900030",14255,"5",3018812,"1",
"980000",17255,"1",3018812,"1",
"980000",17255,"2",3018812,"1",
"980000",17255,"3",3018812,"1",
"980000",17255,"4",3018812,"1",
"980000",17255,"5",3018812,"1",
"980070",17955,"1",3018812,"1",
"980070",17955,"2",3018812,"1",
"980070",17955,"3",3018812,"1",
"980070",17955,"4",3018812,"1",
"980070",17955,"5",3018812,"1",
"900030",8364,"1",3018831,"1",
"900030",7872,"2",3018831,"1",
"900030",7392,"3",3018831,"1",
"900030",6528,"4",3018831,"1",
"900030",7836,"5",3018831,"1",
"980000",8364,"1",3018831,"1",
"980000",7872,"2",3018831,"1",
"980000",7392,"3",3018831,"1",
"980000",6528,"4",3018831,"1",
"980000",7836,"5",3018831,"1",
"980070",8364,"1",3018831,"1",
"980070",7872,"2",3018831,"1",
"980070",7392,"3",3018831,"1",
"980070",6528,"4",3018831,"1",
"980070",7836,"5",3018831,"1",
"900030",7320,"1",3018832,"1",
"900030",8292,"2",3018832,"1",
"900030",6900,"3",3018832,"1",
"900030",7452,"4",3018832,"1",
"900030",6336,"5",3018832,"1",
"980000",7320,"1",3018832,"1",
"980000",8292,"2",3018832,"1",
"980000",6900,"3",3018832,"1",
"980000",7452,"4",3018832,"1",
"980000",6336,"5",3018832,"1",
"980070",7320,"1",3018832,"1",
"980070",8292,"2",3018832,"1",
"980070",6900,"3",3018832,"1",
"980070",7452,"4",3018832,"1",
"980070",6336,"5",3018832,"1",
"900000",6000,"1",3018851,"1",
"900000",6000,"2",3018851,"1",
"900000",6000,"3",3018851,"1",
"900000",6000,"4",3018851,"1",
"900000",6000,"5",3018851,"1",
"950002",700,"1",3018851,"1",
"950002",700,"2",3018851,"1",
"950002",700,"3",3018851,"1",
"950002",700,"4",3018851,"1",
"950002",700,"5",3018851,"1",
"950012",280,"1",3018851,"1",
"950012",280,"2",3018851,"1",
"950012",280,"3",3018851,"1",
"950012",280,"4",3018851,"1",
"950012",280,"5",3018851,"1",
"980000",6000,"1",3018851,"1",
"980000",6000,"2",3018851,"1",
"980000",6000,"3",3018851,"1",
"980000",6000,"4",3018851,"1",
"980000",6000,"5",3018851,"1",
"980070",5020,"1",3018851,"1",
"980070",5020,"2",3018851,"1",
"980070",5020,"3",3018851,"1",
"980070",5020,"4",3018851,"1",
"980070",5020,"5",3018851,"1",
"900000",6000,"1",3018852,"1",
"900000",6000,"2",3018852,"1",
"900000",6000,"3",3018852,"1",
"900000",6000,"4",3018852,"1",
"900000",6000,"5",3018852,"1",
"950002",700,"1",3018852,"1",
"950002",700,"2",3018852,"1",
"950002",700,"3",3018852,"1",
"950002",700,"4",3018852,"1",
"950002",700,"5",3018852,"1",
"950012",280,"1",3018852,"1",
"950012",280,"2",3018852,"1",
"950012",280,"3",3018852,"1",
"950012",280,"4",3018852,"1",
"950012",280,"5",3018852,"1",
"980000",6000,"1",3018852,"1",
"980000",6000,"2",3018852,"1",
"980000",6000,"3",3018852,"1",
"980000",6000,"4",3018852,"1",
"980000",6000,"5",3018852,"1",
"980070",5020,"1",3018852,"1",
"980070",5020,"2",3018852,"1",
"980070",5020,"3",3018852,"1",
"980070",5020,"4",3018852,"1",
"980070",5020,"5",3018852,"1",
"900030",15659,"1",3018861,"1",
"900030",15659,"2",3018861,"1",
"900030",15659,"3",3018861,"1",
"900030",15659,"4",3018861,"1",
"900030",15659,"5",3018861,"1",
"900170",758,"1",3018861,"1",
"900170",758,"2",3018861,"1",
"900170",758,"3",3018861,"1",
"900170",758,"4",3018861,"1",
"900170",758,"5",3018861,"1",
"980000",16417,"1",3018861,"1",
"980000",16417,"2",3018861,"1",
"980000",16417,"3",3018861,"1",
"980000",16417,"4",3018861,"1",
"980000",16417,"5",3018861,"1",
"980070",16417,"1",3018861,"1",
"980070",16417,"2",3018861,"1",
"980070",16417,"3",3018861,"1",
"980070",16417,"4",3018861,"1",
"980070",16417,"5",3018861,"1",
"900030",15659,"1",3018862,"1",
"900030",15659,"2",3018862,"1",
"900030",15659,"3",3018862,"1",
"900030",15659,"4",3018862,"1",
"900030",15659,"5",3018862,"1",
"900170",758,"1",3018862,"1",
"900170",758,"2",3018862,"1",
"900170",758,"3",3018862,"1",
"900170",758,"4",3018862,"1",
"900170",758,"5",3018862,"1",
"980000",16417,"1",3018862,"1",
"980000",16417,"2",3018862,"1",
"980000",16417,"3",3018862,"1",
"980000",16417,"4",3018862,"1",
"980000",16417,"5",3018862,"1",
"980070",16417,"1",3018862,"1",
"980070",16417,"2",3018862,"1",
"980070",16417,"3",3018862,"1",
"980070",16417,"4",3018862,"1",
"980070",16417,"5",3018862,"1",
"900030",12168,"1",3018881,"1",
"900030",15828,"2",3018881,"1",
"900030",216,"3",3018881,"1",
"900030",15456,"4",3018881,"1",
"900030",15276,"5",3018881,"1",
"900170",44318,"1",3018881,"1",
"900170",10519,"2",3018881,"1",
"900170",25907,"3",3018881,"1",
"900170",2173,"4",3018881,"1",
"900170",472,"5",3018881,"1",
"980000",56486,"1",3018881,"1",
"980000",26347,"2",3018881,"1",
"980000",26123,"3",3018881,"1",
"980000",17629,"4",3018881,"1",
"980000",15748,"5",3018881,"1",
"980070",56486,"1",3018881,"1",
"980070",26347,"2",3018881,"1",
"980070",26123,"3",3018881,"1",
"980070",17629,"4",3018881,"1",
"980070",15748,"5",3018881,"1",
"900030",16092,"1",3018882,"1",
"900030",11904,"2",3018882,"1",
"900030",12252,"3",3018882,"1",
"900030",14928,"4",3018882,"1",
"900030",24300,"5",3018882,"1",
"980000",16092,"1",3018882,"1",
"980000",11904,"2",3018882,"1",
"980000",12252,"3",3018882,"1",
"980000",14928,"4",3018882,"1",
"980000",24300,"5",3018882,"1",
"980070",16092,"1",3018882,"1",
"980070",11904,"2",3018882,"1",
"980070",12252,"3",3018882,"1",
"980070",14928,"4",3018882,"1",
"980070",24300,"5",3018882,"1",
"900000",19814,"1",3018922,"1",
"900000",12330,"2",3018922,"1",
"900000",4960,"3",3018922,"1",
"900000",5131,"4",3018922,"1",
"900000",28787,"5",3018922,"1",
"980000",19814,"1",3018922,"1",
"980000",12330,"2",3018922,"1",
"980000",4960,"3",3018922,"1",
"980000",5131,"4",3018922,"1",
"980000",28787,"5",3018922,"1",
"980070",19814,"1",3018922,"1",
"980070",12330,"2",3018922,"1",
"980070",4960,"3",3018922,"1",
"980070",5131,"4",3018922,"1",
"980070",28787,"5",3018922,"1",
"900030",11987,"1",3018941,"1",
"900030",11987,"2",3018941,"1",
"900030",11987,"3",3018941,"1",
"900030",11987,"4",3018941,"1",
"900030",11987,"5",3018941,"1",
"900170",900,"1",3018941,"1",
"900170",900,"2",3018941,"1",
"900170",900,"3",3018941,"1",
"900170",900,"4",3018941,"1",
"900170",900,"5",3018941,"1",
"980000",12887,"1",3018941,"1",
"980000",12887,"2",3018941,"1",
"980000",12887,"3",3018941,"1",
"980000",12887,"4",3018941,"1",
"980000",12887,"5",3018941,"1",
"980070",12887,"1",3018941,"1",
"980070",12887,"2",3018941,"1",
"980070",12887,"3",3018941,"1",
"980070",12887,"4",3018941,"1",
"980070",12887,"5",3018941,"1",
"900030",11987,"1",3018942,"1",
"900030",11987,"2",3018942,"1",
"900030",11987,"3",3018942,"1",
"900030",11987,"4",3018942,"1",
"900030",11987,"5",3018942,"1",
"900170",900,"1",3018942,"1",
"900170",900,"2",3018942,"1",
"900170",900,"3",3018942,"1",
"900170",900,"4",3018942,"1",
"900170",900,"5",3018942,"1",
"980000",12887,"1",3018942,"1",
"980000",12887,"2",3018942,"1",
"980000",12887,"3",3018942,"1",
"980000",12887,"4",3018942,"1",
"980000",12887,"5",3018942,"1",
"980070",12887,"1",3018942,"1",
"980070",12887,"2",3018942,"1",
"980070",12887,"3",3018942,"1",
"980070",12887,"4",3018942,"1",
"980070",12887,"5",3018942,"1",
"900000",82300,"1",3018961,"1",
"900000",201458,"2",3018961,"1",
"900000",93262,"3",3018961,"1",
"900000",114859,"4",3018961,"1",
"900000",156349,"5",3018961,"1",
"980000",82300,"1",3018961,"1",
"980000",201458,"2",3018961,"1",
"980000",93262,"3",3018961,"1",
"980000",114859,"4",3018961,"1",
"980000",156349,"5",3018961,"1",
"980070",82300,"1",3018961,"1",
"980070",201458,"2",3018961,"1",
"980070",93262,"3",3018961,"1",
"980070",114859,"4",3018961,"1",
"980070",156349,"5",3018961,"1",
"900000",159532,"1",3018962,"1",
"900000",197543,"2",3018962,"1",
"900000",34922,"3",3018962,"1",
"900000",157633,"4",3018962,"1",
"900000",92104,"5",3018962,"1",
"980000",159532,"1",3018962,"1",
"980000",197543,"2",3018962,"1",
"980000",34922,"3",3018962,"1",
"980000",157633,"4",3018962,"1",
"980000",92104,"5",3018962,"1",
"980070",159532,"1",3018962,"1",
"980070",197543,"2",3018962,"1",
"980070",34922,"3",3018962,"1",
"980070",157633,"4",3018962,"1",
"980070",92104,"5",3018962,"1",
"900000",242631,"1",3018971,"1",
"900000",79488,"2",3018971,"1",
"900000",85071,"3",3018971,"1",
"900000",103388,"4",3018971,"1",
"900000",61652,"5",3018971,"1",
"980000",242631,"1",3018971,"1",
"980000",79488,"2",3018971,"1",
"980000",85071,"3",3018971,"1",
"980000",103388,"4",3018971,"1",
"980000",61652,"5",3018971,"1",
"980070",242631,"1",3018971,"1",
"980070",79488,"2",3018971,"1",
"980070",85071,"3",3018971,"1",
"980070",103388,"4",3018971,"1",
"980070",61652,"5",3018971,"1",
"900000",63167,"1",3018972,"1",
"900000",78253,"2",3018972,"1",
"900000",26727,"3",3018972,"1",
"900000",96152,"4",3018972,"1",
"900000",73059,"5",3018972,"1",
"980000",63167,"1",3018972,"1",
"980000",78253,"2",3018972,"1",
"980000",26727,"3",3018972,"1",
"980000",96152,"4",3018972,"1",
"980000",73059,"5",3018972,"1",
"980070",63167,"1",3018972,"1",
"980070",78253,"2",3018972,"1",
"980070",26727,"3",3018972,"1",
"980070",96152,"4",3018972,"1",
"980070",73059,"5",3018972,"1",
"800940",1683,"1",3018992,"1",
"800940",1683,"2",3018992,"1",
"800940",1683,"3",3018992,"1",
"800940",1683,"4",3018992,"1",
"800940",1683,"5",3018992,"1",
"900000",61000,"1",3018992,"1",
"900000",61000,"2",3018992,"1",
"900000",61000,"3",3018992,"1",
"900000",61000,"4",3018992,"1",
"900000",61000,"5",3018992,"1",
"900160",-1555,"1",3018992,"1",
"900160",-20480,"2",3018992,"1",
"900160",5727,"3",3018992,"1",
"900160",4609,"4",3018992,"1",
"900160",29,"5",3018992,"1",
"900180",100,"1",3018992,"1",
"900180",100,"2",3018992,"1",
"900180",100,"3",3018992,"1",
"900180",100,"4",3018992,"1",
"900180",100,"5",3018992,"1",
"980000",59545,"1",3018992,"1",
"980000",40620,"2",3018992,"1",
"980000",66827,"3",3018992,"1",
"980000",65709,"4",3018992,"1",
"980000",61129,"5",3018992,"1",
"980070",60685,"1",3018992,"1",
"980070",41760,"2",3018992,"1",
"980070",67967,"3",3018992,"1",
"980070",66849,"4",3018992,"1",
"980070",62269,"5",3018992,"1",
"900030",15096,"1",3019001,"1",
"900030",5004,"2",3019001,"1",
"900030",13104,"3",3019001,"1",
"900030",12072,"4",3019001,"1",
"900030",13308,"5",3019001,"1",
"980000",15096,"1",3019001,"1",
"980000",5004,"2",3019001,"1",
"980000",13104,"3",3019001,"1",
"980000",12072,"4",3019001,"1",
"980000",13308,"5",3019001,"1",
"980070",15096,"1",3019001,"1",
"980070",5004,"2",3019001,"1",
"980070",13104,"3",3019001,"1",
"980070",12072,"4",3019001,"1",
"980070",13308,"5",3019001,"1",
"900000",108400,"1",3019021,"1",
"900000",108400,"2",3019021,"1",
"900000",108400,"3",3019021,"1",
"900000",108400,"4",3019021,"1",
"900000",108400,"5",3019021,"1",
"980000",108400,"1",3019021,"1",
"980000",108400,"2",3019021,"1",
"980000",108400,"3",3019021,"1",
"980000",108400,"4",3019021,"1",
"980000",108400,"5",3019021,"1",
"980070",108500,"1",3019021,"1",
"980070",108500,"2",3019021,"1",
"980070",108500,"3",3019021,"1",
"980070",108500,"4",3019021,"1",
"980070",108500,"5",3019021,"1",
"900000",108400,"1",3019022,"1",
"900000",108400,"2",3019022,"1",
"900000",108400,"3",3019022,"1",
"900000",108400,"4",3019022,"1",
"900000",108400,"5",3019022,"1",
"980000",108400,"1",3019022,"1",
"980000",108400,"2",3019022,"1",
"980000",108400,"3",3019022,"1",
"980000",108400,"4",3019022,"1",
"980000",108400,"5",3019022,"1",
"980070",108500,"1",3019022,"1",
"980070",108500,"2",3019022,"1",
"980070",108500,"3",3019022,"1",
"980070",108500,"4",3019022,"1",
"980070",108500,"5",3019022,"1",
"900030",16464,"1",3019031,"1",
"900030",20016,"2",3019031,"1",
"900030",23988,"3",3019031,"1",
"900030",27936,"4",3019031,"1",
"900030",29328,"5",3019031,"1",
"980000",16464,"1",3019031,"1",
"980000",20016,"2",3019031,"1",
"980000",23988,"3",3019031,"1",
"980000",27936,"4",3019031,"1",
"980000",29328,"5",3019031,"1",
"980070",16464,"1",3019031,"1",
"980070",20016,"2",3019031,"1",
"980070",23988,"3",3019031,"1",
"980070",27936,"4",3019031,"1",
"980070",29328,"5",3019031,"1",
"900000",152000,"1",3019061,"1",
"900000",152000,"2",3019061,"1",
"900000",152000,"3",3019061,"1",
"900000",152000,"4",3019061,"1",
"900000",152000,"5",3019061,"1",
"980000",152000,"1",3019061,"1",
"980000",152000,"2",3019061,"1",
"980000",152000,"3",3019061,"1",
"980000",152000,"4",3019061,"1",
"980000",152000,"5",3019061,"1",
"980070",152000,"1",3019061,"1",
"980070",152000,"2",3019061,"1",
"980070",152000,"3",3019061,"1",
"980070",152000,"4",3019061,"1",
"980070",152000,"5",3019061,"1",
"900000",152000,"1",3019062,"1",
"900000",152000,"2",3019062,"1",
"900000",152000,"3",3019062,"1",
"900000",152000,"4",3019062,"1",
"900000",152000,"5",3019062,"1",
"980000",152000,"1",3019062,"1",
"980000",152000,"2",3019062,"1",
"980000",152000,"3",3019062,"1",
"980000",152000,"4",3019062,"1",
"980000",152000,"5",3019062,"1",
"980070",152000,"1",3019062,"1",
"980070",152000,"2",3019062,"1",
"980070",152000,"3",3019062,"1",
"980070",152000,"4",3019062,"1",
"980070",152000,"5",3019062,"1",
"900000",39409,"1",3019091,"1",
"900000",66464,"2",3019091,"1",
"900000",41586,"3",3019091,"1",
"900000",55248,"4",3019091,"1",
"900000",33521,"5",3019091,"1",
"980000",39409,"1",3019091,"1",
"980000",66464,"2",3019091,"1",
"980000",41586,"3",3019091,"1",
"980000",55248,"4",3019091,"1",
"980000",33521,"5",3019091,"1",
"980070",45909,"1",3019091,"1",
"980070",72964,"2",3019091,"1",
"980070",48086,"3",3019091,"1",
"980070",61748,"4",3019091,"1",
"980070",40021,"5",3019091,"1",
"900000",42818,"1",3019092,"1",
"900000",37951,"2",3019092,"1",
"900000",38478,"3",3019092,"1",
"900000",34530,"4",3019092,"1",
"900000",41700,"5",3019092,"1",
"980000",42818,"1",3019092,"1",
"980000",37951,"2",3019092,"1",
"980000",38478,"3",3019092,"1",
"980000",34530,"4",3019092,"1",
"980000",41700,"5",3019092,"1",
"980070",49318,"1",3019092,"1",
"980070",44451,"2",3019092,"1",
"980070",44978,"3",3019092,"1",
"980070",41030,"4",3019092,"1",
"980070",48200,"5",3019092,"1",
"900000",88000,"1",3019101,"1",
"900000",88000,"2",3019101,"1",
"900000",88000,"3",3019101,"1",
"900000",88000,"4",3019101,"1",
"900000",88000,"5",3019101,"1",
"900030",26459,"1",3019101,"1",
"900030",26459,"2",3019101,"1",
"900030",26459,"3",3019101,"1",
"900030",26459,"4",3019101,"1",
"900030",26459,"5",3019101,"1",
"900170",11640,"1",3019101,"1",
"900170",11640,"2",3019101,"1",
"900170",11640,"3",3019101,"1",
"900170",11640,"4",3019101,"1",
"900170",11640,"5",3019101,"1",
"980000",126099,"1",3019101,"1",
"980000",126099,"2",3019101,"1",
"980000",126099,"3",3019101,"1",
"980000",126099,"4",3019101,"1",
"980000",126099,"5",3019101,"1",
"980070",126099,"1",3019101,"1",
"980070",126099,"2",3019101,"1",
"980070",126099,"3",3019101,"1",
"980070",126099,"4",3019101,"1",
"980070",126099,"5",3019101,"1",
"900000",88000,"1",3019102,"1",
"900000",88000,"2",3019102,"1",
"900000",88000,"3",3019102,"1",
"900000",88000,"4",3019102,"1",
"900000",88000,"5",3019102,"1",
"900030",26459,"1",3019102,"1",
"900030",26459,"2",3019102,"1",
"900030",26459,"3",3019102,"1",
"900030",26459,"4",3019102,"1",
"900030",26459,"5",3019102,"1",
"900170",11640,"1",3019102,"1",
"900170",11640,"2",3019102,"1",
"900170",11640,"3",3019102,"1",
"900170",11640,"4",3019102,"1",
"900170",11640,"5",3019102,"1",
"980000",126099,"1",3019102,"1",
"980000",126099,"2",3019102,"1",
"980000",126099,"3",3019102,"1",
"980000",126099,"4",3019102,"1",
"980000",126099,"5",3019102,"1",
"980070",126099,"1",3019102,"1",
"980070",126099,"2",3019102,"1",
"980070",126099,"3",3019102,"1",
"980070",126099,"4",3019102,"1",
"980070",126099,"5",3019102,"1",
"900000",250696,"1",3019141,"1","T"
"900000",250696,"2",3019141,"1","T"
"900000",250696,"3",3019141,"1","T"
"900000",250696,"4",3019141,"1","T"
"900000",250696,"5",3019141,"1","T"
"980000",250696,"1",3019141,"1","T"
"980000",250696,"2",3019141,"1","T"
"980000",250696,"3",3019141,"1","T"
"980000",250696,"4",3019141,"1","T"
"980000",250696,"5",3019141,"1","T"
"980070",250696,"1",3019141,"1","T"
"980070",250696,"2",3019141,"1","T"
"980070",250696,"3",3019141,"1","T"
"980070",250696,"4",3019141,"1","T"
"980070",250696,"5",3019141,"1","T"
"900000",254076,"1",3019142,"1","T"
"900000",254076,"2",3019142,"1","T"
"900000",254076,"3",3019142,"1","T"
"900000",254076,"4",3019142,"1","T"
"900000",254076,"5",3019142,"1","T"
"980000",254076,"1",3019142,"1","T"
"980000",254076,"2",3019142,"1","T"
"980000",254076,"3",3019142,"1","T"
"980000",254076,"4",3019142,"1","T"
"980000",254076,"5",3019142,"1","T"
"980070",254076,"1",3019142,"1","T"
"980070",254076,"2",3019142,"1","T"
"980070",254076,"3",3019142,"1","T"
"980070",254076,"4",3019142,"1","T"
"980070",254076,"5",3019142,"1","T"
"900000",143954,"1",3019151,"1",
"900000",136137,"2",3019151,"1",
"900000",134228,"3",3019151,"1",
"900000",139488,"4",3019151,"1",
"900000",141207,"5",3019151,"1",
"900180",5,"1",3019151,"1",
"900180",5,"2",3019151,"1",
"900180",5,"3",3019151,"1",
"900180",5,"4",3019151,"1",
"900180",5,"5",3019151,"1",
"980000",143959,"1",3019151,"1",
